master_product_id,canonical_name,representative_name,primary_barcode,barcodes,barcode_norms,representative_image_url,image_keys,stores_count,stores,offers_count,match_methods,needs_review,review_reason,offer_names,offer_units
MP012611,Ooops! Excellence háztartási papírtörlő 3 rétegű 1 tekercs,Ooops! Excellence háztartási papírtörlő 3 rétegű 1 tekercs,5998648706055,05998648706055;5998648706055,5998648706055,https://imageproxy.wolt.com/assets/6675e618e98c4a1a5c6421e5,https://digitalcontent.api.tesco.com/v2/media/ghs/d803170a-6117-4842-b089-7862fd26441e/dbcaa67c-fda7-43fd-8d5e-ea5bcaa58684_1892556545.jpeg;https://imageproxy.wolt.com/assets/6675e618e98c4a1a5c6421e5,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Ooops! Excellence háztartási papírtörlő 3 rétegű 1 tekercs | Ooops! Excellence háztartási papírtörlő 3 rétegű 1 tekercs,Spar: 765.0 g | Tesco: 1.0 db
MP012612,Ooops! Excellence háztartási papírtörlő 3 rétegű 2 tekercs,Ooops! Excellence háztartási papírtörlő 3 rétegű 2 tekercs,5998648705270,05998648705270;5998648705270,5998648705270,https://imageproxy.wolt.com/assets/66d5ff9adb71f2582ffcebf7,https://digitalcontent.api.tesco.com/v2/media/ghs/d68ac021-3a4e-4f33-9c97-499959afbf29/b197fa19-b385-4d94-91d4-d6e068b42342_1330863292.jpeg;https://imageproxy.wolt.com/assets/66d5ff9adb71f2582ffcebf7,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Ooops! Excellence háztartási papírtörlő 3 rétegű 2 tekercs | Ooops! Excellence háztartási papírtörlő 3 rétegű 2 tekercs,Spar: 465.0 g | Tesco: 1.0 db
MP012620,Ooops! Maxi háztartási papírtörlő 2 rétegű 1 tekercs,Ooops! Maxi háztartási papírtörlő 2 rétegű 1 tekercs,5998648704181,05998648704181;5998648704181,5998648704181,https://imageproxy.wolt.com/assets/667669e988898805c808dd91,https://digitalcontent.api.tesco.com/v2/media/ghs/77bb594d-0f9e-48a4-b896-610105cd158f/81f36f70-3f1f-4869-8b1e-c21da9093f54_1280307126.jpeg;https://imageproxy.wolt.com/assets/667669e988898805c808dd91,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,eltérő_kiszerelési_egység,Ooops! Maxi háztartási papírtörlő 2 rétegű 1 tekercs | Ooops! Maxi háztartási papírtörlő 2 rétegű 1 tekercs | Ooops! Maxi háztartási papírtörlő 2 rétegű 1 tekercs,Spar: 830.0 g | Prima: 830.0 g | Tesco: 1.0 db
MP012626,Oral-B 3 Effect Medium Manual Toothbrush x2,Oral-B 3 Effect Medium Manual Toothbrush x2,3014260022839,03014260022839;3014260022839,3014260022839,https://imageproxy.wolt.com/assets/66793cb134063d58fe45ff21,https://digitalcontent.api.tesco.com/v2/media/ghs/d86dae00-ae8a-4ee1-8195-e39c5856dfc6/175748be-f228-458f-83f4-f35a3d5703b5_1365883351.jpeg;https://imageproxy.wolt.com/assets/66793cb134063d58fe45ff21,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,eltérő_kiszerelés_db,"Oral-B 3 Effect Medium Manual Toothbrush x2 | Oral-B 3 Effect Medium Manual Toothbrush x2 | Oral-B 3 Effect Medium Manuális Fogkefe, 2 Db",Spar: 1.0 db | Prima: 1.0 db | Tesco: 2.0 db
MP012657,"Oral-B Pro-Expert Professional Protection Fogkrém, 75 ml","Oral-B Pro-Expert Professional Protection Fogkrém, 75 ml",8006530090674,08006530090674;8700216106863,8006530090674;8700216106863,https://imageproxy.wolt.com/assets/68b6f451b0ff437cdc3cc8be,https://digitalcontent.api.tesco.com/v2/media/ghs/37c700ec-2ad9-42f5-8a01-dc72341f3079/105684c3-4d8f-45fc-af3e-54af5fe45581.jpeg;https://imageproxy.wolt.com/assets/68b6f451b0ff437cdc3cc8be,2,Prima;Tesco,2,same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód,"Oral-B Pro-Expert Professional Protection Fogkrém, 75 ml | Oral-B Pro-Expert Professional Protection Fogkrém, 75 ml",Prima: 75.0 ml | Tesco: 75.0 ml
MP012665,Oral-B – OM026 123 Ragyogó Tisztaság Fogkefe 40 Közepes Keménységű Sörte – db,Oral-B – OM026 123 Ragyogó Tisztaság Fogkefe 40 Közepes Keménységű Sörte – db,3014260101473,03014260101473;03014260101503;3014260101473;3014260101503,3014260101473;3014260101503,https://imageproxy.wolt.com/assets/68c4139f2c60b119670f0088,https://digitalcontent.api.tesco.com/v2/media/ghs/6bc02ab3-d4dd-46d2-8307-d58b6eaba5ee/064e5940-f1bf-409e-88fe-100e3ae1c53d_10693154.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/81835e91-2fa4-4c9c-8886-696ea771e5a2/f686ebe5-9f57-42fb-b97d-30cfb7b6b538_369871489.jpeg;https://imageproxy.wolt.com/assets/68c4139f2c60b119670f0088;https://imageproxy.wolt.com/assets/69c6635022b147f1899f25b8,3,Prima;Spar;Tesco,4,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból,Oral-B – OM026 123 Ragyogó Tisztaság Fogkefe 40 Közepes Keménységű Sörte – db | Oral-B – OM026 123 Ragyogó Tisztaság Fogkefe 40 Közepes Keménységű Sörte – db | Oral-B – OM026 123 Ragyogó Tisztaság Fogkefe 40 Közepes Keménységű Sörte – db | Oral-B Allrounder Black Manuális Fogkefe 1,Spar: 1.0 db | Prima: 1.0 db | Tesco: 1.0 db | Tesco: 1.0 db
MP012699,Oreo Double Creme vanília ízű töltelékkel töltött kakaós keksz 157 g,Oreo Double Creme vanília ízű töltelékkel töltött kakaós keksz 157 g,7622210137234,07622210137234;07622210137258;7622210137234;7622210137258,7622210137234;7622210137258,https://imageproxy.wolt.com/assets/6a019c964d71ffb5d4d4f098,https://digitalcontent.api.tesco.com/v2/media/ghs/554878c1-5726-47b3-9f25-b224f223265b/8cf13886-8ebe-49a8-8e77-f2c5b9713ed6_1632913949.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/e517a464-11f4-4baa-9dc8-954f85573f86/5a2b1c10-99fd-47c3-954c-b7ce5f798350_868366416.jpeg;https://imageproxy.wolt.com/assets/692d8ad76980ec1e3ff65821;https://imageproxy.wolt.com/assets/6a019c964d71ffb5d4d4f098,3,Prima;Spar;Tesco,6,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;azonos_kép_eltérő_vonalkód,Oreo Double Creme vanília ízű töltelékkel töltött kakaós keksz 157 g | Oreo Double Creme vanília ízű töltelékkel töltött kakaós keksz 170 g | Oreo Double Creme vanília ízű töltelékkel töltött kakaós keksz 157 g | Oreo Double Creme vanília ízű töltelékkel töltött kakaós keksz 170 g | Oreo Double Creme vanília ízű töltelékkel töltött kakaós keksz 170 g | Oreo Double Creme vanília ízű töltelékkel töltött kakaós keksz 157 g,Spar: 157.0 g | Spar: 170.0 g | Prima: 157.0 g | Prima: 170.0 g | Tesco: 170.0 g | Tesco: 157.0 g
MP012705,"OREO Original Vaníliaízű Töltött Keksz, vegetáriánusok is fogyaszthatják, 14 db keksz 154 g","OREO Original Vaníliaízű Töltött Keksz, vegetáriánusok is fogyaszthatják, 14 db keksz 154 g",7622210018922,07622210018922;07622300444181;7622210018922;7622300444181,7622210018922;7622300444181,https://imageproxy.wolt.com/assets/692996496980ec1e3ff6411f,https://digitalcontent.api.tesco.com/v2/media/ghs/504ab33f-ebdb-4512-996d-24d59198bb7b/b2e80fa4-470b-4893-86be-56b52d2f854f_444933510.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/a1c38b56-afbf-4fb3-89f6-92d64ec76f65/7ae3aac1-4641-45df-bb33-0f92c2777ad2_1285456301.jpeg;https://imageproxy.wolt.com/assets/692996496980ec1e3ff6411f;https://imageproxy.wolt.com/assets/6a0af3447263bae3427f7061,3,Prima;Spar;Tesco,6,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;azonos_kép_eltérő_vonalkód,"OREO Original Vaníliaízű Töltött Keksz, vegetáriánusok is fogyaszthatják, 16 db keksz 176 g | OREO Original Vaníliaízű Töltött Keksz, vegetáriánusok is fogyaszthatják, 14 db keksz 154 g | OREO Original Vaníliaízű Töltött Keksz, vegetáriánusok is fogyaszthatják, 14 db keksz 154 g | OREO Original Vaníliaízű Töltött Keksz, vegetáriánusok is fogyaszthatják, 16 db keksz 176 g | OREO Original Vaníliaízű Töltött Keksz, vegetáriánusok is fogyaszthatják, 16 db keksz 176 g | OREO Original Vaníliaízű Töltött Keksz, vegetáriánusok is fogyaszthatják, 14 db keksz 154 g",Spar: 176.0 g | Spar: 154.0 g | Prima: 154.0 g | Prima: 176.0 g | Tesco: 176.0 g | Tesco: 154.0 g
MP012760,Otthon,Otthon,9770865200006,09770865200006;9770865200006,9770865200006,https://imageproxy.wolt.com/assets/6942a272971a9b8089960aa6,https://digitalcontent.api.tesco.com/v2/media/ghs/93cd724b-59e1-4b94-b2b3-3d16496e17f4/fbfc6068-a32c-4ffa-a434-8b49d319874c_1795264720.jpeg;https://imageproxy.wolt.com/assets/6942a272971a9b8089960aa6,2,Prima;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Otthon | Otthon,Prima: 628.0 g | Tesco: 1.0 db
MP012786,Packhams körte lédig,Packhams körte lédig,2874550000000,02874550000000,2874550000000,https://imageproxy.wolt.com/assets/692eb4357e111a7234863be7,https://digitalcontent.api.tesco.com/v2/media/ghs/2e417dc6-bcdd-447c-8165-f6d1eb255382/d9abeadb-6188-4296-a6bc-cded59dce2e4_847246380.jpeg;https://imageproxy.wolt.com/assets/692eb4357e111a7234863be7,2,Prima;Tesco,2,same_exact_name,true,eltérő_kiszerelés_g,Packhams körte lédig | Packhams körte lédig,Prima: 500.0 g | Tesco: 210.3 g
MP012802,Padlizsán lédig,Padlizsán lédig,2880490000000,02880490000000,2880490000000,https://imageproxy.wolt.com/assets/689b9926f18c6aaa8030bec7,https://digitalcontent.api.tesco.com/v2/media/ghs/261f7f95-d522-4fc7-8108-00c281140f3d/1a0b5a16-7528-46b1-a7e7-8f2b77bbef51_280832845.jpeg;https://imageproxy.wolt.com/assets/689b9926f18c6aaa8030bec7,2,Spar;Tesco,2,same_exact_name,true,eltérő_kiszerelés_g,Padlizsán lédig | Padlizsán lédig,Spar: 300.0 g | Tesco: 438.438 g
MP012840,Palette Intensive Color Creme tartós hajfesték 5-68 Gesztenye,Palette Intensive Color Creme tartós hajfesték 5-68 Gesztenye,3838824159751,03838824159751;3838824159751,3838824159751,https://imageproxy.wolt.com/assets/696a2fbc6a75fe7e17cfbded,https://digitalcontent.api.tesco.com/v2/media/ghs/2231412b-7da2-447b-98e6-a3044a08413e/14b2d48a-72cc-4a6f-8edf-4a507d0a9245_1229550688.jpeg;https://imageproxy.wolt.com/assets/696a2fbc6a75fe7e17cfbded,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Palette Intensive Color Creme tartós hajfesték 5-68 Gesztenye | Palette Intensive Color Creme tartós hajfesték 5-68 Gesztenye,Spar: 68.0 g | Tesco: 1.0 db
MP012958,"Pampers 99%-ban Vízalapú Baby Nedves Törlőkendő, 1 Csomag x 60 Törlőkendő db Baba Nedves Törlőkendő","Pampers 99%-ban Vízalapú Baby Nedves Törlőkendő, 1 Csomag x 60 Törlőkendő db Baba Nedves Törlőkendő",8006530116206,08006530116206;08006530116305;08006530116459;08006530116558;08006530116596;8006530116558,8006530116206;8006530116305;8006530116459;8006530116558;8006530116596,https://imageproxy.wolt.com/assets/6970bff7bd965c8d11f55271,https://digitalcontent.api.tesco.com/v2/media/ghs/398c445e-6964-4a6d-9a98-6eec93454269/c87b6c4b-de5d-40dc-993f-3491bc7b05c7.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/3ffc218a-e07e-4a60-a288-edbd4413f1e0/b6e56f25-6510-4893-adb1-231b8115cad1.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/63c2e873-4899-4180-adc6-ff30d6a59873/8ccc05f6-f786-447a-bc6b-eda28fc93b1e.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/dab8d5fc-4240-4ec5-affe-50777bf7b7ae/4da458b2-7518-4346-a78c-1741d2bcfaa0.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/fbf566df-5a1a-4e4f-9d16-b9aa502fecc2/c923a8e3-e39f-413c-b240-49f2055040c9.jpeg;https://imageproxy.wolt.com/assets/6970bff7bd965c8d11f55271,2,Spar;Tesco,6,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;sok_névváltozat,"Pampers 99%-ban Vízalapú Baby Nedves Törlőkendő, 1 Csomag x 60 Törlőkendő db Baba Nedves Törlőkendő | Pampers 99%-ban Vízalapú Baby Nedves Törlőkendő, 3 Csomag x 60 Törlőkendő db Baba Nedves Törlőkendő | Pampers 99%-ban Vízalapú Baby Nedves Törlőkendő, 6 Csomag x 60 Törlőkendő db Baba Nedves Törlőkendő | Pampers 99%-ban Vízalapú Baby Nedves Törlőkendő, 9 Csomag x 60 Törlőkendő db Baba Nedves Törlőkendő | Pampers 99%-ban Vízalapú Baby Nedves Törlőkendő, 1 Csomag x 60 Törlőkendő db Baba Nedves Törlőkendő | Pampers 99%-ban Vízalapú Baby Nedves Törlőkendő, 4 Csomag x 60 Törlőkendő db Baba Nedves Törlőkendő",Spar: 1.0 db | Tesco: 1.0 db | Tesco: 1.0 db | Tesco: 1.0 db | Tesco: 1.0 db | Tesco: 1.0 db
MP012964,"Pampers Active Baby Bugyipelenka, Méret: 7, 44 db Pelenka, 15kg+","Pampers Active Baby Bugyipelenka, Méret: 7, 44 db Pelenka, 15kg+",8006530316668,08006530320283;08006530320313;08006530320481;08006530343640;08006540069080;08006540069448;08006540069509;08006540069530;08006540069622;8006530316668;8006530316699;8006540069325,8006530316668;8006530316699;8006530320283;8006530320313;8006530320481;8006530343640;8006540069080;8006540069325;8006540069448;8006540069509;8006540069530;8006540069622,https://imageproxy.wolt.com/assets/68d3e541b72e332b0c567582,https://digitalcontent.api.tesco.com/v2/media/ghs/207a447b-ef17-446a-be79-863ebc17b4cd/1ca1ff9d-aa7a-4092-887e-cd32d5818b96.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/37b2ad22-ff48-429c-b982-5aed193fc076/7e13fc25-4346-4774-93bb-3bd7a99d243a.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/6e18f5a3-1b05-493a-8a0f-7db033b8971e/c02e40e7-dee8-4b92-b6df-108ba04213d2.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/825d64f9-fb31-4fe0-863a-47c33e08e171/20f76138-d529-4631-8cee-e0b1fe1d9271.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/8d539c7d-c56e-4b49-a09f-14d81bbb8a4d/dcaec379-274d-47ba-a5a5-9682ba5116d2.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/929174a8-d52f-4e5d-9d29-e9d39df2b28d/07de3d58-52da-470c-a22a-eaf7b0e987d0.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/96bff8ee-ea07-42c2-a0c1-0d79444ebf71/faaa6880-c823-401a-a36d-60d1845dbe8b.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/9be4b389-6c52-4938-b175-9e02dd321fe4/e8e6030a-fda0-489e-8271-f62019ba786e.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/e0d67a1d-d9de-4319-9494-dc5e4e772faf/13bbbdce-c6ca-4240-97a6-55e257c533d2.jpeg;https://imageproxy.wolt.com/assets/68d3e541b72e332b0c567582;https://imageproxy.wolt.com/assets/696e1cef2bbd123c386e8f88;https://imageproxy.wolt.com/assets/696f75b27e37809df6deb235,2,Spar;Tesco,12,same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;sok_névváltozat;eltérő_kiszerelés_g,"Pampers Active Baby Bugyipelenka, Méret: 5, 48 db Pelenka, 11kg-17kg | Pampers Active Baby Bugyipelenka, Méret: 4, 54 db Pelenka, 9kg-15kg | Pampers Active Baby Bugyipelenka, Méret: 6, 44 db Pelenka, 13kg-19kg | Pampers Active Baby Bugyipelenka, Méret: 5, 96 db Pelenka, 11kg-17kg | Pampers Active Baby Bugyipelenka, Méret: 4, 108 db Pelenka, 9kg-15kg | Pampers Active Baby Bugyipelenka, Méret: 6, 84 db Pelenka, 13kg-19kg | Pampers Active Baby Bugyipelenka, Méret: 7, 74 db Pelenka, 15kg+ | Pampers Active Baby Bugyipelenka, Méret: 4, 66 db Pelenka, 9kg-15kg | Pampers Active Baby Bugyipelenka, Méret: 7, 44 db Pelenka, 15kg+ | Pampers Active Baby Bugyipelenka, Méret: 8, 38 db Pelenka, 17kg+ | Pampers Active Baby Bugyipelenka, Méret: 5, 58 db Pelenka, 11kg-17kg | Pampers Active Baby Bugyipelenka, Méret: 6, 50 db Pelenka, 13kg-19kg",Spar: 17000.0 g | Spar: 15000.0 g | Spar: 19000.0 g | Tesco: 17000.0 g | Tesco: 15000.0 g | Tesco: 19000.0 g | Tesco: 15000.0 g | Tesco: 15000.0 g | Tesco: 15000.0 g | Tesco: 17000.0 g | Tesco: 17000.0 g | Tesco: 19000.0 g
MP012968,"Pampers Active Baby Pelenka, Méret: 4, 62 db Pelenka, 9kg-14kg","Pampers Active Baby Pelenka, Méret: 4, 62 db Pelenka, 9kg-14kg",8001090910981,08001090910981;08001090948731;08001090949219;08001090949295;08001090949615;08001090949974;08001090950130;08001090951618;08001090951892;08006540032688;08006540032725;08006540045657;8001090948731;8001090949219;8006540045657,8001090910981;8001090948731;8001090949219;8001090949295;8001090949615;8001090949974;8001090950130;8001090951618;8001090951892;8006540032688;8006540032725;8006540045657,https://imageproxy.wolt.com/assets/69d3924cf17312ee6578e4cf,https://digitalcontent.api.tesco.com/v2/media/ghs/07071699-a620-4c8b-bdb2-62de40c28ddc/068950b2-d033-40a1-91d1-2fe67a627fd9.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/19106e13-bced-4714-a886-b7f3f2ce62a9/8dae0362-e805-42cd-8780-253ce72c4414.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/2a36844a-744c-4498-a515-95f8e64020d5/c12223a6-373e-47c9-8424-7d7ce9d1c676.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/393787b2-07af-4368-b867-75f768023883/3c04a6b0-a99d-4e59-86e4-af2afb20fdf5.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/3bbf1929-3800-4e69-b835-545a0bd6c231/cd6e9834-3f1e-49e2-bedd-ad1081042b8d.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/7bc38b73-fa29-4ace-98d2-59f599f5d9c7/d487fe6d-6ede-4b31-8c55-44b3853a1975.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/9ea59817-e088-4a19-92ac-c7463dec58d0/a12392f7-1898-4461-a0de-5f6e9e8278ea.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/af9795e5-faa7-4192-a138-901ecf2a56d2/437afdd3-bbd8-42fb-bb3a-c965fa38802b.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/c7d33539-8787-45c9-b40a-4c9006572e16/b4d14b32-d04d-45f5-b7b4-6ea1f861a211.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/c9184991-0820-4f61-9bf3-57c8b2d2c4ff/5ba7ac2c-cb62-4998-adf7-807dca7743f0.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/cce81838-bef1-48a0-a897-3bb0addb93df/af34bc34-842c-4fdc-8d48-746fcbc57668.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/f93d1bd6-d011-4668-b7cd-4cc63d3e6637/2e663f06-eacc-4fdb-bee5-2f817011c7f3.jpeg;https://imageproxy.wolt.com/assets/68c2ba6c2c60b119670ef828;https://imageproxy.wolt.com/assets/68c2bac42c60b119670ef8be;https://imageproxy.wolt.com/assets/69d3924cf17312ee6578e4cf,2,Spar;Tesco,15,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;sok_névváltozat;eltérő_kiszerelés_g,"Pampers Active Baby Pelenka, Méret: 6, 48 db Pelenka, 13kg-18kg | Pampers Active Baby Pelenka, Méret: 5, 54 db Pelenka, 11kg-16kg | Pampers Active Baby Pelenka, Méret: 4, 62 db Pelenka, 9kg-14kg | Pampers Active Baby Pelenka, Méret: 4, 76 db Pelenka, 9kg-14kg | Pampers Active Baby Pelenka, Méret: 6, 48 db Pelenka, 13kg-18kg | Pampers Active Baby Pelenka, Méret: 4, 132 db Pelenka, 9kg-14kg | Pampers Active Baby Pelenka, Méret: 5, 64 db Pelenka, 11kg-16kg | Pampers Active Baby Pelenka, Méret: 5, 54 db Pelenka, 11kg-16kg | Pampers Active Baby Pelenka, Méret: 7, 44 db Pelenka, 15kg+ | Pampers Active Baby Pelenka, Méret: 4, 62 db Pelenka, 9kg-14kg | Pampers Active Baby Pelenka, Méret: 6, 96 db Pelenka, 13kg-18kg | Pampers Active Baby Pelenka, Méret: 6, 56 db Pelenka, 13kg-18kg | Pampers Active Baby Pelenka, Méret: 6, 128 db Pelenka, 13kg-18kg | Pampers Active Baby Pelenka, Méret: 4, 180 db Pelenka, 9kg-14kg | Pampers Active Baby Pelenka, Méret: 5, 150 db Pelenka, 11kg-16kg",Spar: 18000.0 g | Spar: 16000.0 g | Spar: 14000.0 g | Tesco: 14000.0 g | Tesco: 18000.0 g | Tesco: 14000.0 g | Tesco: 16000.0 g | Tesco: 16000.0 g | Tesco: 15000.0 g | Tesco: 14000.0 g | Tesco: 18000.0 g | Tesco: 18000.0 g | Tesco: 18000.0 g | Tesco: 14000.0 g | Tesco: 16000.0 g
MP012974,"Pampers Fresh Clean Baby Nedves Törlőkendő, 4 Csomag x 52 Törlőkendő db Baba Nedves Törlőkendő","Pampers Fresh Clean Baby Nedves Törlőkendő, 4 Csomag x 52 Törlőkendő db Baba Nedves Törlőkendő",8001841077598,08001841077598;08001841078052;08006530098441;08006530134422;08006530134552;08006530134583;08006540174746;08700216783491;8001841077598;8006530098366;8006530098441;8700216783491,8001841077598;8001841078052;8006530098366;8006530098441;8006530134422;8006530134552;8006530134583;8006540174746;8700216783491,https://imageproxy.wolt.com/assets/696e1cee2bbd123c386e8f84,https://digitalcontent.api.tesco.com/v2/media/ghs/1ac337db-a35e-4424-a974-d8d00a290f61/2c5128e6-fcae-4fd4-9be6-ce93193ec9f1.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/21dee1ab-0317-4104-affb-8152d3af3690/8e95e073-265a-49ed-96af-7bc688e6939e.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/4ef07d08-7671-44b1-9061-f272e43d31f3/fbd84abe-409b-47ec-b405-183df4b311b6.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/5c387bde-1dfe-46c3-b04d-a5e21460215c/9afff4e2-00bc-4f84-9b0f-cd148aca32a4.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/8024eee8-973b-42b0-821c-bda2446fdfff/2cc0d234-54c5-4264-91c8-f6dd82eb3459_1321338.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/98533829-8c7c-45fa-b46a-a2893f191686/ff64eba3-1c6f-4af4-b141-eb4036aea922_1790050981.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/a1934b7d-3ea3-42b5-9f9b-dd07eb55d816/f54f0cd7-a4e9-4fcd-bf1e-71c588fbe80b_664387987.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/f6febb03-70c4-4afe-b4c2-3113178232c6/e0ac1445-b5bb-473c-b869-e7872bd2c217.jpeg;https://imageproxy.wolt.com/assets/696e1cee2bbd123c386e8f84;https://imageproxy.wolt.com/assets/696e1cf92bbd123c386e8fa1;https://imageproxy.wolt.com/assets/696e1cfa2bbd123c386e8fa3;https://imageproxy.wolt.com/assets/69f29c52126eb988a8930575,2,Spar;Tesco,12,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;sok_névváltozat,"Pampers Fresh Clean Baby Nedves Törlőkendő, 4 Csomag x 52 Törlőkendő db Baba Nedves Törlőkendő | Pampers Fresh Clean Baby Nedves Törlőkendő, 4 Csomag x 52 Törlőkendő db Baba Nedves Törlőkendő | Pampers Fresh Clean Baby Nedves Törlőkendő, 1 Csomag x 52 Törlőkendő db Baba Nedves Törlőkendő | Pampers Fresh Clean Baby Nedves Törlőkendő, 1 Csomag x 80 Törlőkendő db Baba Nedves Törlőkendő | Pampers Fresh Clean Baby Nedves Törlőkendő, 4 Csomag x 80 Törlőkendő db Baba Nedves Törlőkendő | Pampers Fresh Clean Baby Nedves Törlőkendő, 1 Csomag x 80 Törlőkendő db Baba Nedves Törlőkendő | Pampers Fresh Clean Baby Nedves Törlőkendő, 4 Csomag x 52 Törlőkendő db Baba Nedves Törlőkendő | Pampers Fresh Clean Baby Nedves Törlőkendő, 3 Csomag x 80 Törlőkendő db Baba Nedves Törlőkendő | Pampers Fresh Clean Baby Nedves Törlőkendő, 9 Csomag x 80 Törlőkendő db Baba Nedves Törlőkendő | Pampers Fresh Clean Baby Nedves Törlőkendő, 12 Csomag x 80 Törlőkendő db Baba Nedves Törlőkendő | Pampers Fresh Clean Baby Nedves Törlőkendő, 4 Csomag x 52 Törlőkendő db Baba Nedves Törlőkendő | Pampers Fresh Clean Baby Nedves Törlőkendő, 6 Csomag x 80 Törlőkendő db Baba Nedves Törlőkendő",Spar: 1.0 db | Spar: 1.0 db | Spar: 1.0 db | Spar: 1.0 db | Tesco: 1.0 db | Tesco: 1.0 db | Tesco: 1.0 db | Tesco: 1.0 db | Tesco: 1.0 db | Tesco: 1.0 db | Tesco: 1.0 db | Tesco: 1.0 db
