store_name,store_product_id,product_name,brand_name,available,expected_restock,barcode,unit_price,unit_type,unit_step,is_discounted,original_unit_price,secondary_unit_price,secondary_unit_type,secondary_unit_step,image_urls,description,categories,name_norm,barcode_norm,id_norm,image_first,category_norm,category_base,price_num
Spar,670fdbfca1b61551859c7299,Zott Jogobella joghurtos ital 250 g,,True,,4014500504537,319.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689b729687a8f04a4a7d7b0f,,joghurtitalok-56,zott jogobella joghurtos ital 250 g,4014500504537,670fdbfca1b61551859c7299,https://imageproxy.wolt.com/assets/689b729687a8f04a4a7d7b0f,joghurtitalok-56,joghurtitalok,319.0
Spar,683e12d933dc8d5f07e6e90f,Zott Jogobella laktózmentes élőflórás joghurt 150 g,,True,,4014500517360,158.0,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/05349e10-954a-11f0-ac5a-aeb8d2c4c035_464176006.jpg,,laktozmentes-termekek-59,zott jogobella laktózmentes élőflórás joghurt 150 g,4014500517360,683e12d933dc8d5f07e6e90f,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/05349e10-954a-11f0-ac5a-aeb8d2c4c035_464176006.jpg,laktozmentes-termekek-59,laktozmentes-termekek,158.0
Spar,683e12d933dc8d5f07e6e936,Zott Jogobella laktózmentes élőflórás joghurt 150 g,,True,,4014500518855,158.0,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/3834b43a-954a-11f0-b757-9edb1764b31c_511711006.jpg,,izesitett-joghurt-280,zott jogobella laktózmentes élőflórás joghurt 150 g,4014500518855,683e12d933dc8d5f07e6e936,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/3834b43a-954a-11f0-b757-9edb1764b31c_511711006.jpg,izesitett-joghurt-280,izesitett-joghurt,158.0
Spar,68d30ba05f1e50d78a105d57,Zott Jogobella élőflórás joghurt 150 g,,True,,4014500512907,151.0,g,150.0,False,,,,,https://imageproxy.wolt.com/assets/689b6ba387a8f04a4a7d75a8,,izesitett-joghurt-280,zott jogobella élőflórás joghurt 150 g,4014500512907,68d30ba05f1e50d78a105d57,https://imageproxy.wolt.com/assets/689b6ba387a8f04a4a7d75a8,izesitett-joghurt-280,izesitett-joghurt,151.0
Spar,670fdbfca1b61551859c7035,Zott Jogobella élőflórás joghurt 150 g,,True,,4014500512976,151.0,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/c9bb5fcc-9549-11f0-ac71-6eb138b48dfb_328098000.jpg,,izesitett-joghurt-280,zott jogobella élőflórás joghurt 150 g,4014500512976,670fdbfca1b61551859c7035,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/c9bb5fcc-9549-11f0-ac71-6eb138b48dfb_328098000.jpg,izesitett-joghurt-280,izesitett-joghurt,151.0
Spar,670fdbfca1b61551859c6d59,Zott Jogobella élőflórás joghurt 150 g,,True,,4014500512990,151.0,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/b2a2e652-9549-11f0-9877-0e83118a0f9e_230361001.jpg,,izesitett-joghurt-280,zott jogobella élőflórás joghurt 150 g,4014500512990,670fdbfca1b61551859c6d59,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/b2a2e652-9549-11f0-9877-0e83118a0f9e_230361001.jpg,izesitett-joghurt-280,izesitett-joghurt,151.0
Spar,68d30ba05f1e50d78a105d15,Zott Jogobella élőflórás joghurt 150 g,,True,,4014500513928,151.0,g,150.0,False,,,,,https://imageproxy.wolt.com/assets/689b6ba587a8f04a4a7d75ad,,izesitett-joghurt-280,zott jogobella élőflórás joghurt 150 g,4014500513928,68d30ba05f1e50d78a105d15,https://imageproxy.wolt.com/assets/689b6ba587a8f04a4a7d75ad,izesitett-joghurt-280,izesitett-joghurt,151.0
Spar,670fdbfca1b61551859c75c1,Zott Jogobella élőflórás joghurt 400 g,,True,,4014500512914,357.0,g,400.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/fe20d7c4-9549-11f0-9fe1-02dd9fbefa53_432645008.jpg,,izesitett-joghurt-280,zott jogobella élőflórás joghurt 400 g,4014500512914,670fdbfca1b61551859c75c1,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/fe20d7c4-9549-11f0-9fe1-02dd9fbefa53_432645008.jpg,izesitett-joghurt-280,izesitett-joghurt,357.0
Spar,670fdbfca1b61551859c7460,Zott Jogobella élőflórás joghurt 400 g,,True,,4014500513010,357.0,g,400.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/ef68d1f0-9549-11f0-818c-d6880c8cce6c_408151007.jpg,,izesitett-joghurt-280,zott jogobella élőflórás joghurt 400 g,4014500513010,670fdbfca1b61551859c7460,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/ef68d1f0-9549-11f0-818c-d6880c8cce6c_408151007.jpg,izesitett-joghurt-280,izesitett-joghurt,357.0
Spar,670fdbfca1b61551859c77e0,Zott Jogobella élőflórás joghurt 400 g,,True,,4014500516363,357.0,g,400.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/0ebab604-954a-11f0-ac8b-f6c90d5a7ab9_482104005.jpg,,izesitett-joghurt-280,zott jogobella élőflórás joghurt 400 g,4014500516363,670fdbfca1b61551859c77e0,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/0ebab604-954a-11f0-ac8b-f6c90d5a7ab9_482104005.jpg,izesitett-joghurt-280,izesitett-joghurt,357.0
