index,name,path,facet_code,facet,parent_path,depth,product_count
1668,Kiegészítők,"Otthon-hobbi|Háztartási gépek, elektronika|Kiegészítők",T3R0aG9uLWhvYmJpJTdDSCVDMyVBMXp0YXJ0JUMzJUExc2klMjBnJUMzJUE5cGVrLCUyMGVsZWt0cm9uaWthJTdDS2llZyVDMyVBOXN6JUMzJUFEdCVDNSU5MWs=,b;T3R0aG9uLWhvYmJpJTdDSCVDMyVBMXp0YXJ0JUMzJUExc2klMjBnJUMzJUE5cGVrLCUyMGVsZWt0cm9uaWthJTdDS2llZyVDMyVBOXN6JUMzJUFEdCVDNSU5MWs=,"Otthon-hobbi|Háztartási gépek, elektronika",2,36
1710,Szódagép és kiegészítők,"Otthon-hobbi|Háztartási gépek, elektronika|Szódagép és kiegészítők",T3R0aG9uLWhvYmJpJTdDSCVDMyVBMXp0YXJ0JUMzJUExc2klMjBnJUMzJUE5cGVrLCUyMGVsZWt0cm9uaWthJTdDU3olQzMlQjNkYWclQzMlQTlwJTIwJUMzJUE5cyUyMGtpZWclQzMlQTlzeiVDMyVBRHQlQzUlOTFr,b;T3R0aG9uLWhvYmJpJTdDSCVDMyVBMXp0YXJ0JUMzJUExc2klMjBnJUMzJUE5cGVrLCUyMGVsZWt0cm9uaWthJTdDU3olQzMlQjNkYWclQzMlQTlwJTIwJUMzJUE5cyUyMGtpZWclQzMlQTlzeiVDMyVBRHQlQzUlOTFr,"Otthon-hobbi|Háztartási gépek, elektronika",2,4
1658,"Füzetek, borítók, mappák, füzetcímkék","Otthon-hobbi|Iskolai és irodai kellékek|Füzetek, borítók, mappák, füzetcímkék",T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2VrJTdDRiVDMyVCQ3pldGVrLCUyMGJvciVDMyVBRHQlQzMlQjNrLCUyMG1hcHAlQzMlQTFrLCUyMGYlQzMlQkN6ZXRjJUMzJUFEbWslQzMlQTlr,b;T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2VrJTdDRiVDMyVCQ3pldGVrLCUyMGJvciVDMyVBRHQlQzMlQjNrLCUyMG1hcHAlQzMlQTFrLCUyMGYlQzMlQkN6ZXRjJUMzJUFEbWslQzMlQTlr,Otthon-hobbi|Iskolai és irodai kellékek,2,73
1689,Gyerekeknek,Otthon-hobbi|Iskolai és irodai kellékek|Gyerekeknek,T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2VrJTdDR3llcmVrZWtuZWs=,b;T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2VrJTdDR3llcmVrZWtuZWs=,Otthon-hobbi|Iskolai és irodai kellékek,2,4
1601,Irodaszerek,Otthon-hobbi|Iskolai és irodai kellékek|Irodaszerek,T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2VrJTdDSXJvZGFzemVyZWs=,b;T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2VrJTdDSXJvZGFzemVyZWs=,Otthon-hobbi|Iskolai és irodai kellékek,2,108
1632,Kötelező termékek,Otthon-hobbi|Iskolai és irodai kellékek|Kötelező termékek,T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2VrJTdDSyVDMyVCNnRlbGV6JUM1JTkxJTIwdGVybSVDMyVBOWtlaw==,b;T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2VrJTdDSyVDMyVCNnRlbGV6JUM1JTkxJTIwdGVybSVDMyVBOWtlaw==,Otthon-hobbi|Iskolai és irodai kellékek,2,60
1628,Színezés,Otthon-hobbi|Iskolai és irodai kellékek|Színezés,T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2VrJTdDU3olQzMlQURuZXolQzMlQTlz,b;T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2VrJTdDU3olQzMlQURuZXolQzMlQTlz,Otthon-hobbi|Iskolai és irodai kellékek,2,53
1683,"Táska, tolltartó, uzsonnásdoboz, kulacs","Otthon-hobbi|Iskolai és irodai kellékek|Táska, tolltartó, uzsonnásdoboz, kulacs",T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2VrJTdDVCVDMyVBMXNrYSwlMjB0b2xsdGFydCVDMyVCMywlMjB1enNvbm4lQzMlQTFzZG9ib3osJTIwa3VsYWNz,b;T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2VrJTdDVCVDMyVBMXNrYSwlMjB0b2xsdGFydCVDMyVCMywlMjB1enNvbm4lQzMlQTFzZG9ib3osJTIwa3VsYWNz,Otthon-hobbi|Iskolai és irodai kellékek,2,11
1620,Írószerek,Otthon-hobbi|Iskolai és irodai kellékek|Írószerek,T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2VrJTdDJUMzJThEciVDMyVCM3N6ZXJlaw==,b;T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2VrJTdDJUMzJThEciVDMyVCM3N6ZXJlaw==,Otthon-hobbi|Iskolai és irodai kellékek,2,167
1702,Addo,Otthon-hobbi|Játékok|Addo,T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NBZGRv,b;T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NBZGRv,Otthon-hobbi|Játékok,2,7
640,Fiúknak,Otthon-hobbi|Játékok|Fiúknak,T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NGaSVDMyVCQWtuYWs=,b;T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NGaSVDMyVCQWtuYWs=,Otthon-hobbi|Játékok,2,51
1706,Gabby babaháza,Otthon-hobbi|Játékok|Gabby babaháza,T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NHYWJieSUyMGJhYmFoJUMzJUExemE=,b;T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NHYWJieSUyMGJhYmFoJUMzJUExemE=,Otthon-hobbi|Játékok,2,3
1649,Járművek,Otthon-hobbi|Játékok|Járművek,T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NKJUMzJUExcm0lQzUlQjF2ZWs=,b;T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NKJUMzJUExcm0lQzUlQjF2ZWs=,Otthon-hobbi|Játékok,2,49
1630,Kreatív játékok,Otthon-hobbi|Játékok|Kreatív játékok,T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NLcmVhdCVDMyVBRHYlMjBqJUMzJUExdCVDMyVBOWtvaw==,b;T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NLcmVhdCVDMyVBRHYlMjBqJUMzJUExdCVDMyVBOWtvaw==,Otthon-hobbi|Játékok,2,36
1699,Készségfejlesztő játékok,Otthon-hobbi|Játékok|Készségfejlesztő játékok,T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NLJUMzJUE5c3pzJUMzJUE5Z2Zlamxlc3p0JUM1JTkxJTIwaiVDMyVBMXQlQzMlQTlrb2s=,b;T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NLJUMzJUE5c3pzJUMzJUE5Z2Zlamxlc3p0JUM1JTkxJTIwaiVDMyVBMXQlQzMlQTlrb2s=,Otthon-hobbi|Játékok,2,3
1609,LEGO®,Otthon-hobbi|Játékok|LEGO®,T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NMRUdPJUMyJUFF,b;T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NMRUdPJUMyJUFF,Otthon-hobbi|Játékok,2,207
1652,Legkisebbeknek,Otthon-hobbi|Játékok|Legkisebbeknek,T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NMZWdraXNlYmJla25law==,b;T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NMZWdraXNlYmJla25law==,Otthon-hobbi|Játékok,2,42
1617,Lányoknak,Otthon-hobbi|Játékok|Lányoknak,T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NMJUMzJUExbnlva25haw==,b;T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NMJUMzJUExbnlva25haw==,Otthon-hobbi|Játékok,2,39
1603,Plüss,Otthon-hobbi|Játékok|Plüss,T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NQbCVDMyVCQ3Nz,b;T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NQbCVDMyVCQ3Nz,Otthon-hobbi|Játékok,2,6
705,"Szabadtéri játékok, kiegészítők","Otthon-hobbi|Játékok|Szabadtéri játékok, kiegészítők",T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NTemFiYWR0JUMzJUE5cmklMjBqJUMzJUExdCVDMyVBOWtvaywlMjBraWVnJUMzJUE5c3olQzMlQUR0JUM1JTkxaw==,b;T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NTemFiYWR0JUMzJUE5cmklMjBqJUMzJUExdCVDMyVBOWtvaywlMjBraWVnJUMzJUE5c3olQzMlQUR0JUM1JTkxaw==,Otthon-hobbi|Játékok,2,110
1607,Társasjátékok és puzzle,Otthon-hobbi|Játékok|Társasjátékok és puzzle,T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NUJUMzJUExcnNhc2olQzMlQTF0JUMzJUE5a29rJTIwJUMzJUE5cyUyMHB1enpsZQ==,b;T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2slN0NUJUMzJUExcnNhc2olQzMlQTF0JUMzJUE5a29rJTIwJUMzJUE5cyUyMHB1enpsZQ==,Otthon-hobbi|Játékok,2,74
512,Grillezés és szabadtéri főzés,Otthon-hobbi|Kert és szabadtéri élet|Grillezés és szabadtéri főzés,T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NHcmlsbGV6JUMzJUE5cyUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjBmJUM1JTkxeiVDMyVBOXM=,b;T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NHcmlsbGV6JUMzJUE5cyUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjBmJUM1JTkxeiVDMyVBOXM=,Otthon-hobbi|Kert és szabadtéri élet,2,105
614,Kerti gépek és tartozékok,Otthon-hobbi|Kert és szabadtéri élet|Kerti gépek és tartozékok,T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NLZXJ0aSUyMGclQzMlQTlwZWslMjAlQzMlQTlzJTIwdGFydG96JUMzJUE5a29r,b;T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NLZXJ0aSUyMGclQzMlQTlwZWslMjAlQzMlQTlzJTIwdGFydG96JUMzJUE5a29r,Otthon-hobbi|Kert és szabadtéri élet,2,26
625,Kerti kiegészítők,Otthon-hobbi|Kert és szabadtéri élet|Kerti kiegészítők,T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NLZXJ0aSUyMGtpZWclQzMlQTlzeiVDMyVBRHQlQzUlOTFr,b;T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NLZXJ0aSUyMGtpZWclQzMlQTlzeiVDMyVBRHQlQzUlOTFr,Otthon-hobbi|Kert és szabadtéri élet,2,38
606,Kézi szerszámok,Otthon-hobbi|Kert és szabadtéri élet|Kézi szerszámok,T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NLJUMzJUE5emklMjBzemVyc3olQzMlQTFtb2s=,b;T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NLJUMzJUE5emklMjBzemVyc3olQzMlQTFtb2s=,Otthon-hobbi|Kert és szabadtéri élet,2,44
632,Kültéri világítás,Otthon-hobbi|Kert és szabadtéri élet|Kültéri világítás,T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NLJUMzJUJDbHQlQzMlQTlyaSUyMHZpbCVDMyVBMWclQzMlQUR0JUMzJUExcw==,b;T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NLJUMzJUJDbHQlQzMlQTlyaSUyMHZpbCVDMyVBMWclQzMlQUR0JUMzJUExcw==,Otthon-hobbi|Kert és szabadtéri élet,2,58
497,Növény- és gyepápolás,Otthon-hobbi|Kert és szabadtéri élet|Növény- és gyepápolás,T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NOJUMzJUI2diVDMyVBOW55LSUyMCVDMyVBOXMlMjBneWVwJUMzJUExcG9sJUMzJUExcw==,b;T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NOJUMzJUI2diVDMyVBOW55LSUyMCVDMyVBOXMlMjBneWVwJUMzJUExcG9sJUMzJUExcw==,Otthon-hobbi|Kert és szabadtéri élet,2,159
611,Szabadtéri kikapcsolódás,Otthon-hobbi|Kert és szabadtéri élet|Szabadtéri kikapcsolódás,T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NTemFiYWR0JUMzJUE5cmklMjBraWthcGNzb2wlQzMlQjNkJUMzJUExcw==,b;T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NTemFiYWR0JUMzJUE5cmklMjBraWthcGNzb2wlQzMlQjNkJUMzJUExcw==,Otthon-hobbi|Kert és szabadtéri élet,2,48
616,Virágcserép és dekoráció,Otthon-hobbi|Kert és szabadtéri élet|Virágcserép és dekoráció,T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NWaXIlQzMlQTFnY3NlciVDMyVBOXAlMjAlQzMlQTlzJTIwZGVrb3IlQzMlQTFjaSVDMyVCMw==,b;T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQlN0NWaXIlQzMlQTFnY3NlciVDMyVBOXAlMjAlQzMlQTlzJTIwZGVrb3IlQzMlQTFjaSVDMyVCMw==,Otthon-hobbi|Kert és szabadtéri élet,2,112
1712,Könyvek gyerekeknek,"Otthon-hobbi|Könyv, újság, magazin|Könyvek gyerekeknek",T3R0aG9uLWhvYmJpJTdDSyVDMyVCNm55diwlMjAlQzMlQkFqcyVDMyVBMWcsJTIwbWFnYXppbiU3Q0slQzMlQjZueXZlayUyMGd5ZXJla2VrbmVr,b;T3R0aG9uLWhvYmJpJTdDSyVDMyVCNm55diwlMjAlQzMlQkFqcyVDMyVBMWcsJTIwbWFnYXppbiU3Q0slQzMlQjZueXZlayUyMGd5ZXJla2VrbmVr,"Otthon-hobbi|Könyv, újság, magazin",2,1
1612,"Újság, magazin, kollekciók","Otthon-hobbi|Könyv, újság, magazin|Újság, magazin, kollekciók",T3R0aG9uLWhvYmJpJTdDSyVDMyVCNm55diwlMjAlQzMlQkFqcyVDMyVBMWcsJTIwbWFnYXppbiU3QyVDMyU5QWpzJUMzJUExZywlMjBtYWdhemluLCUyMGtvbGxla2NpJUMzJUIzaw==,b;T3R0aG9uLWhvYmJpJTdDSyVDMyVCNm55diwlMjAlQzMlQkFqcyVDMyVBMWcsJTIwbWFnYXppbiU3QyVDMyU5QWpzJUMzJUExZywlMjBtYWdhemluLCUyMGtvbGxla2NpJUMzJUIzaw==,"Otthon-hobbi|Könyv, újság, magazin",2,121
576,Fürdőszoba,Otthon-hobbi|Otthon|Fürdőszoba,T3R0aG9uLWhvYmJpJTdDT3R0aG9uJTdDRiVDMyVCQ3JkJUM1JTkxc3pvYmE=,b;T3R0aG9uLWhvYmJpJTdDT3R0aG9uJTdDRiVDMyVCQ3JkJUM1JTkxc3pvYmE=,Otthon-hobbi|Otthon,2,140
583,Konyha és étkező,Otthon-hobbi|Otthon|Konyha és étkező,T3R0aG9uLWhvYmJpJTdDT3R0aG9uJTdDS29ueWhhJTIwJUMzJUE5cyUyMCVDMyVBOXRrZXolQzUlOTE=,b;T3R0aG9uLWhvYmJpJTdDT3R0aG9uJTdDS29ueWhhJTIwJUMzJUE5cyUyMCVDMyVBOXRrZXolQzUlOTE=,Otthon-hobbi|Otthon,2,610
580,Nappali és hálószoba,Otthon-hobbi|Otthon|Nappali és hálószoba,T3R0aG9uLWhvYmJpJTdDT3R0aG9uJTdDTmFwcGFsaSUyMCVDMyVBOXMlMjBoJUMzJUExbCVDMyVCM3N6b2Jh,b;T3R0aG9uLWhvYmJpJTdDT3R0aG9uJTdDTmFwcGFsaSUyMCVDMyVBOXMlMjBoJUMzJUExbCVDMyVCM3N6b2Jh,Otthon-hobbi|Otthon,2,304
1696,Party kellékek,Otthon-hobbi|Party kellékek|Party kellékek,T3R0aG9uLWhvYmJpJTdDUGFydHklMjBrZWxsJUMzJUE5a2VrJTdDUGFydHklMjBrZWxsJUMzJUE5a2Vr,b;T3R0aG9uLWhvYmJpJTdDUGFydHklMjBrZWxsJUMzJUE5a2VrJTdDUGFydHklMjBrZWxsJUMzJUE5a2Vr,Otthon-hobbi|Party kellékek,2,117
1647,Férfi ruházat,Otthon-hobbi|Ruházat|Férfi ruházat,T3R0aG9uLWhvYmJpJTdDUnVoJUMzJUExemF0JTdDRiVDMyVBOXJmaSUyMHJ1aCVDMyVBMXphdA==,b;T3R0aG9uLWhvYmJpJTdDUnVoJUMzJUExemF0JTdDRiVDMyVBOXJmaSUyMHJ1aCVDMyVBMXphdA==,Otthon-hobbi|Ruházat,2,9
1674,Női ruházat,Otthon-hobbi|Ruházat|Női ruházat,T3R0aG9uLWhvYmJpJTdDUnVoJUMzJUExemF0JTdDTiVDNSU5MWklMjBydWglQzMlQTF6YXQ=,b;T3R0aG9uLWhvYmJpJTdDUnVoJUMzJUExemF0JTdDTiVDNSU5MWklMjBydWglQzMlQTF6YXQ=,Otthon-hobbi|Ruházat,2,14
175,BBQ,Pékáru|BBQ|BBQ,UCVDMyVBOWslQzMlQTFydSU3Q0JCUSU3Q0JCUQ==,b;UCVDMyVBOWslQzMlQTFydSU3Q0JCUSU3Q0JCUQ==,Pékáru|BBQ,2,22
192,Fánk,Pékáru|Friss pékáru|Fánk,UCVDMyVBOWslQzMlQTFydSU3Q0ZyaXNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q0YlQzMlQTFuaw==,b;UCVDMyVBOWslQzMlQTFydSU3Q0ZyaXNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q0YlQzMlQTFuaw==,Pékáru|Friss pékáru,2,9
138,Kenyér,Pékáru|Friss pékáru|Kenyér,UCVDMyVBOWslQzMlQTFydSU3Q0ZyaXNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q0tlbnklQzMlQTly,b;UCVDMyVBOWslQzMlQTFydSU3Q0ZyaXNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q0tlbnklQzMlQTly,Pékáru|Friss pékáru,2,14
98,Reggeliző termék,Pékáru|Friss pékáru|Reggeliző termék,UCVDMyVBOWslQzMlQTFydSU3Q0ZyaXNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q1JlZ2dlbGl6JUM1JTkxJTIwdGVybSVDMyVBOWs=,b;UCVDMyVBOWslQzMlQTFydSU3Q0ZyaXNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q1JlZ2dlbGl6JUM1JTkxJTIwdGVybSVDMyVBOWs=,Pékáru|Friss pékáru,2,54
55,Szendvicsalap,Pékáru|Friss pékáru|Szendvicsalap,UCVDMyVBOWslQzMlQTFydSU3Q0ZyaXNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q1N6ZW5kdmljc2FsYXA=,b;UCVDMyVBOWslQzMlQTFydSU3Q0ZyaXNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q1N6ZW5kdmljc2FsYXA=,Pékáru|Friss pékáru,2,15
303,Gluténmentes,Pékáru|Gluténmentes|Gluténmentes,UCVDMyVBOWslQzMlQTFydSU3Q0dsdXQlQzMlQTlubWVudGVzJTdDR2x1dCVDMyVBOW5tZW50ZXM=,b;UCVDMyVBOWslQzMlQTFydSU3Q0dsdXQlQzMlQTlubWVudGVzJTdDR2x1dCVDMyVBOW5tZW50ZXM=,Pékáru|Gluténmentes,2,23
236,Speciális étrend,Pékáru|Speciális étrend|Speciális étrend,UCVDMyVBOWslQzMlQTFydSU3Q1NwZWNpJUMzJUExbGlzJTIwJUMzJUE5dHJlbmQlN0NTcGVjaSVDMyVBMWxpcyUyMCVDMyVBOXRyZW5k,b;UCVDMyVBOWslQzMlQTFydSU3Q1NwZWNpJUMzJUExbGlzJTIwJUMzJUE5dHJlbmQlN0NTcGVjaSVDMyVBMWxpcyUyMCVDMyVBOXRyZW5k,Pékáru|Speciális étrend,2,5
850,Desszert,Pékáru|Sütemény|Desszert,UCVDMyVBOWslQzMlQTFydSU3Q1MlQzMlQkN0ZW0lQzMlQTlueSU3Q0Rlc3N6ZXJ0,b;UCVDMyVBOWslQzMlQTFydSU3Q1MlQzMlQkN0ZW0lQzMlQTlueSU3Q0Rlc3N6ZXJ0,Pékáru|Sütemény,2,5
395,Sós sütemények,Pékáru|Sütemény|Sós sütemények,UCVDMyVBOWslQzMlQTFydSU3Q1MlQzMlQkN0ZW0lQzMlQTlueSU3Q1MlQzMlQjNzJTIwcyVDMyVCQ3RlbSVDMyVBOW55ZWs=,b;UCVDMyVBOWslQzMlQTFydSU3Q1MlQzMlQkN0ZW0lQzMlQTlueSU3Q1MlQzMlQjNzJTIwcyVDMyVCQ3RlbSVDMyVBOW55ZWs=,Pékáru|Sütemény,2,6
848,Torta,Pékáru|Sütemény|Torta,UCVDMyVBOWslQzMlQTFydSU3Q1MlQzMlQkN0ZW0lQzMlQTlueSU3Q1RvcnRh,b;UCVDMyVBOWslQzMlQTFydSU3Q1MlQzMlQkN0ZW0lQzMlQTlueSU3Q1RvcnRh,Pékáru|Sütemény,2,8
502,Édes sütemények,Pékáru|Sütemény|Édes sütemények,UCVDMyVBOWslQzMlQTFydSU3Q1MlQzMlQkN0ZW0lQzMlQTlueSU3QyVDMyU4OWRlcyUyMHMlQzMlQkN0ZW0lQzMlQTlueWVr,b;UCVDMyVBOWslQzMlQTFydSU3Q1MlQzMlQkN0ZW0lQzMlQTlueSU3QyVDMyU4OWRlcyUyMHMlQzMlQkN0ZW0lQzMlQTlueWVr,Pékáru|Sütemény,2,24
132,"Csomagolt, szeletelt kenyér","Pékáru|Tartós pékáru|Csomagolt, szeletelt kenyér",UCVDMyVBOWslQzMlQTFydSU3Q1RhcnQlQzMlQjNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q0Nzb21hZ29sdCwlMjBzemVsZXRlbHQlMjBrZW55JUMzJUE5cg==,b;UCVDMyVBOWslQzMlQTFydSU3Q1RhcnQlQzMlQjNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q0Nzb21hZ29sdCwlMjBzemVsZXRlbHQlMjBrZW55JUMzJUE5cg==,Pékáru|Tartós pékáru,2,28
326,Kalács,Pékáru|Tartós pékáru|Kalács,UCVDMyVBOWslQzMlQTFydSU3Q1RhcnQlQzMlQjNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q0thbCVDMyVBMWNz,b;UCVDMyVBOWslQzMlQTFydSU3Q1RhcnQlQzMlQjNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q0thbCVDMyVBMWNz,Pékáru|Tartós pékáru,2,5
451,Szendvicsalap,Pékáru|Tartós pékáru|Szendvicsalap,UCVDMyVBOWslQzMlQTFydSU3Q1RhcnQlQzMlQjNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q1N6ZW5kdmljc2FsYXA=,b;UCVDMyVBOWslQzMlQTFydSU3Q1RhcnQlQzMlQjNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q1N6ZW5kdmljc2FsYXA=,Pékáru|Tartós pékáru,2,6
646,Süteményalap,Pékáru|Tartós pékáru|Süteményalap,UCVDMyVBOWslQzMlQTFydSU3Q1RhcnQlQzMlQjNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q1MlQzMlQkN0ZW0lQzMlQTlueWFsYXA=,b;UCVDMyVBOWslQzMlQTFydSU3Q1RhcnQlQzMlQjNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q1MlQzMlQkN0ZW0lQzMlQTlueWFsYXA=,Pékáru|Tartós pékáru,2,6
166,Toast kenyér,Pékáru|Tartós pékáru|Toast kenyér,UCVDMyVBOWslQzMlQTFydSU3Q1RhcnQlQzMlQjNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q1RvYXN0JTIwa2VueSVDMyVBOXI=,b;UCVDMyVBOWslQzMlQTFydSU3Q1RhcnQlQzMlQjNzJTIwcCVDMyVBOWslQzMlQTFydSU3Q1RvYXN0JTIwa2VueSVDMyVBOXI=,Pékáru|Tartós pékáru,2,16
