product_name,barcode,unit_price,categories,image_urls
Apenta+ Relax feketeribizli-vörösáfonya-hibiszkusz ízű szénsavmentes üdítőital 750 ml,5998821515757,514.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/689b8eba9bbcfa1dc39bc7ec
Aperitivo alkoholos ital 11% 70 cl,5996558524738,3989.0,egyeb-alkoholos-italok-koktelok-247,https://imageproxy.wolt.com/assets/689b7fd29bbcfa1dc39bc009
Aperol alkoholos ital 11% 70 cl,8002230000425,5824.0,egyeb-alkoholos-italok-koktelok-247,https://imageproxy.wolt.com/assets/6a102b1b4c3c50c92b479900
"Ariel Allin1 PODS Folyékony Mosókapszula Színes Ruhákhoz, 30 Mosáshoz",8700216766173,5229.0,mosokapszula-264,https://imageproxy.wolt.com/assets/69b29cd7649ecdda9f3fe6b6
"Ariel Allin1 PODS Mountain Spring Universal Mosókapszula, 30 Mosáshoz",8700216765480,5229.0,mosokapszula-264,https://imageproxy.wolt.com/assets/69b3ee4b7c28665a5e591eeb
"Ariel Alpine Fresh Mosópor, 1.1 kg, 20 Mosáshoz",8006540940334,3779.0,mosopor-265,https://imageproxy.wolt.com/assets/69df6ff0ddef9b56faf9e74f;https://imageproxy.wolt.com/assets/69df6ff0ddef9b56faf9e74e
"Ariel Folyékony Mosószer Színes Ruhákhoz, 1.8 l, 40 Mosáshoz",8700216691604,5229.0,mosogel-263,https://imageproxy.wolt.com/assets/69a82629dbcc2d14e2cedc45
"Ariel Folyékony Mosószer Színes Ruhákhoz, 2.7 l, 60 Mosáshoz",8700216690829,7349.0,mosogel-263,https://imageproxy.wolt.com/assets/69c11d7d872dc935a0bd1e3d
"Ariel Folyékony Mosószer, +Touch Of Lenor Gold Orchid, 1.575 l, 35 Mosáshoz",8006530182003,5229.0,mosogel-263,https://imageproxy.wolt.com/assets/696f75c17e37809df6deb25b
"Ariel Folyékony Mosószer, +Touch Of Lenor Gold Orchid, 2.25 l, 50 Mosáshoz",8006530182201,7349.0,mosogel-263,https://imageproxy.wolt.com/assets/696f75bb7e37809df6deb24c
"Ariel Mountain Spring Universal Folyékony Mosószer, 1.8 l, 40 Mosáshoz",8700216691086,5229.0,mosogel-263,https://imageproxy.wolt.com/assets/69b0080072fe5729b2102434
Aroy-D mangó szeletek cukrozott lében 425 g,16229000653,1589.0,gyumolcskonzerv-befott-211,https://imageproxy.wolt.com/assets/689b786987a8f04a4a7d85ae
Atlantik tonhal darabok növényi olajban 185 g,9001466303866,884.0,halkonzerv-huskonzerv-melegszendvicskrem-212,https://imageproxy.wolt.com/assets/689ba8729bbcfa1dc39bded7
Atlantik tonhaldarabok vízben 185 g,9001466304337,839.0,halkonzerv-huskonzerv-melegszendvicskrem-212,https://imageproxy.wolt.com/assets/689ba8729bbcfa1dc39bded6
Augusto Bambo tejszínes jégkrém kakaós bevonattal 100 ml,5902533422807,320.0,jegkremek-197,https://imageproxy.wolt.com/assets/689b7c5e9bbcfa1dc39bb927;https://imageproxy.wolt.com/assets/689b7c5f9bbcfa1dc39bb92c
Augusto Bambo tejszínes jégkrém mogyoróval 100 ml,5902533422821,320.0,jegkremek-197,https://imageproxy.wolt.com/assets/689b7c5e9bbcfa1dc39bb926;https://imageproxy.wolt.com/assets/689b7c5f9bbcfa1dc39bb92b
Augusto Gulliver Supreme málnás jégkrém és mascarponeízű jégkrém málnaszósszal 100 ml,5902533423873,644.0,jegkremek-197,https://imageproxy.wolt.com/assets/689b7c5e9bbcfa1dc39bb925;https://imageproxy.wolt.com/assets/689b7c5e9bbcfa1dc39bb929
Augusto Gulliver csokoládéízű jégkrém kakaós bevonattal 90 ml,5902533420292,644.0,jegkremek-197,https://imageproxy.wolt.com/assets/689b7c5b9bbcfa1dc39bb91f;https://imageproxy.wolt.com/assets/689b7c5c9bbcfa1dc39bb922
Augusto Gulliver vaníliajégkrém tejcsokoládéban sült mandula darabjai 120 ml,5900834000069,644.0,jegkremek-197,https://imageproxy.wolt.com/assets/689b7b5ef18c6aaa80309b77;https://imageproxy.wolt.com/assets/689b7b5ef18c6aaa80309b7c
"Aviko Original elősütött, gyorsfagyasztott hasábburgonya sütőbe 1500 g",8710449944675,2789.0,koret-195,https://imageproxy.wolt.com/assets/689ba5589bbcfa1dc39bd9e1
Aviko Pati Parts Garlic elősütött-gyorsfagyasztott burgonyagerezdek fokhagymás fűszerköpenyben 600 g,8710449986231,1384.0,koret-195,https://imageproxy.wolt.com/assets/689ba55e9bbcfa1dc39bd9ea
"Aviko Steak Fries elősütött és gyorsfagyasztott, extra vastag hasábburgonya, 750 g",8710449001880,1559.0,koret-195,https://imageproxy.wolt.com/assets/689ba54ef18c6aaa8030d1b9
Aviko Super Crunch Original elősütött gyorsfagyasztott hasábburgonya extra ropogós bevonattal 750 g,8710449944170,1614.0,koret-195,https://imageproxy.wolt.com/assets/689ba5569bbcfa1dc39bd9da
Aviko Super Long elősütött és gyorsfagyasztott szalmaburgonya sütőbe 600 g,8710449944286,1249.0,koret-195,https://imageproxy.wolt.com/assets/689ba5569bbcfa1dc39bd9d9
Aviko Zig Zag elősütött és gyorsfagyasztott cikcakkos hasábburgonya sütőbe 750 g,8710449944583,1519.0,koret-195,https://imageproxy.wolt.com/assets/689ba5589bbcfa1dc39bd9dd
"Aviko Zig Zag elősütött, gyorsfagyasztott, cikcakkos hasábburgonya sütőbe 1500 g",8710449944736,2809.0,koret-195,https://imageproxy.wolt.com/assets/689ba5589bbcfa1dc39bd9e0
Aviko előfőzött és gyorsfagyasztott churros tésztarudacskák 300 g,8710449955527,1134.0,gyorsfagyasztott-desszert-198,https://imageproxy.wolt.com/assets/678e0e50daf01e7f1ad1af30
Aviko elősütött és gyorsfagyasztott hagymakarikák ropogós panírban 450 g,8710449941445,1404.0,koret-195,https://imageproxy.wolt.com/assets/689ba5569bbcfa1dc39bd9db
Aviko gyorsfagyasztott édesburgonya hasábok ropogós bevonattal 450 g,8710449954308,1934.0,koret-195,https://imageproxy.wolt.com/assets/689ba55d9bbcfa1dc39bd9e7
"Axe Sunset Fresh 3 in 1 tusfürdő testre, arcra, hajra 400 ml",8720181598616,1784.0,ferfi-tusfurdo-309,https://imageproxy.wolt.com/assets/69c57466e24f4a9d75093bb9
"BB Balatonboglári Muskotály édes fehérbor 10,5% 0,75 l",5999136624066,1714.0,feher-bor-249,https://imageproxy.wolt.com/assets/68de7153b16814eaa0e5a2e6;https://imageproxy.wolt.com/assets/68de7153b16814eaa0e5a2e5
"BB Balatonbolgári Irsai Olivér száraz fehérbor 11% 0,75 l",5999136624080,1714.0,feher-bor-249,https://imageproxy.wolt.com/assets/68de7156b16814eaa0e5a2f3;https://imageproxy.wolt.com/assets/68de7156b16814eaa0e5a2f4
"BB Dunántúli Kékfrankos félédes vörösbor 12% 0,75 l",5999136624318,1714.0,voros-bor-250,https://imageproxy.wolt.com/assets/68de7155b16814eaa0e5a2f1;https://imageproxy.wolt.com/assets/68de7155b16814eaa0e5a2f2
"BB Dunántúli Merlot Rosé édes rosébor 11,5% 0,75 l",5999136624332,1714.0,rose-bor-251,https://imageproxy.wolt.com/assets/68de7156b16814eaa0e5a2f5;https://imageproxy.wolt.com/assets/68de7156b16814eaa0e5a2f6
