key,base_unit,base_price_diff_b_minus_a,base_price_pct_b_minus_a,Spar_product_name,Prima_product_name,Spar_barcode,Prima_barcode,Spar_unit_price,Prima_unit_price,Spar_unit_type,Prima_unit_type,Spar_unit_step,Prima_unit_step,Spar_base_price,Prima_base_price,Spar_categories,Prima_categories
"8000500023976|raffaello ropogós, kókuszos ostyakülönlegesség, belsejében egész szem mandulával 150 g",kg,2800.0,25.015,"Raffaello ropogós, kókuszos ostyakülönlegesség, belsejében egész szem mandulával 150 g","Raffaello ropogós, kókuszos ostyakülönlegesség, belsejében egész szem mandulával 150 g",8000500023976,8000500023976,1679.0,2099.0,g,g,150.0,150.0,11193.333,13993.333,csokolade-175,desszert-159
8000500164976|tic tac orange narancsízű cukordrazsé 54 g,kg,3425.926,25.91,Tic Tac Orange narancsízű cukordrazsé 54 g,Tic Tac Orange narancsízű cukordrazsé 54 g,8000500164976,8000500164976,714.0,899.0,g,g,54.0,54.0,13222.222,16648.148,cukorkak-drazsek-182,cukorka-ragogumi-egyeb-163
8000500166697|tic tac mint mentolos ízű cukordrazsé 54 g,kg,3425.926,25.91,Tic Tac Mint mentolos ízű cukordrazsé 54 g,Tic Tac Mint mentolos ízű cukordrazsé 54 g,8000500166697,8000500166697,714.0,899.0,g,g,54.0,54.0,13222.222,16648.148,cukorkak-drazsek-182,cukorka-ragogumi-egyeb-163
8000500179864|nutella kenhető kakaós mogyorókrém 600 g,kg,1008.333,20.207,Nutella kenhető kakaós mogyorókrém 600 g,Nutella kenhető kakaós mogyorókrém 600 g,8000500179864,8000500179864,2994.0,3599.0,g,g,600.0,600.0,4990.0,5998.333,kremek-149,mogyorokrem-107
8000500224281|nutella b-ready ropogós ostya kakaós mogyorókrémmel és búzakészítménnyel töltve 22 g,kg,2772.727,22.263,Nutella B-Ready ropogós ostya kakaós mogyorókrémmel és búzakészítménnyel töltve 22 g,Nutella B-Ready ropogós ostya kakaós mogyorókrémmel és búzakészítménnyel töltve 22 g,8000500224281,8000500224281,274.0,335.0,g,g,22.0,22.0,12454.545,15227.273,csokolade-175,ostya-napolyi-161
8000500227848|nutella b-ready ropogós ostya kakaós mogyorókrémmel és búzakészítménnyel töltve 6 x 22 g (132 g),kg,2575.758,27.006,Nutella B-Ready ropogós ostya kakaós mogyorókrémmel és búzakészítménnyel töltve 6 x 22 g (132 g),Nutella B-Ready ropogós ostya kakaós mogyorókrémmel és búzakészítménnyel töltve 6 x 22 g (132 g),8000500227848,8000500227848,1259.0,1599.0,g,g,132.0,132.0,9537.879,12113.636,napolyi-ostya-179,ostya-napolyi-161
8000500267035|kinder delice tejes krémmel töltött kakaós piskóta kakaós bevonattal 39 g,kg,-358.974,-3.694,Kinder Delice tejes krémmel töltött kakaós piskóta kakaós bevonattal 39 g,Kinder Delice tejes krémmel töltött kakaós piskóta kakaós bevonattal 39 g,8000500267035,8000500267035,379.0,365.0,g,g,39.0,39.0,9717.949,9358.974,tejszeletek-turo-rudi-95,piskota-croissant-162
8000500269169|kinder cards ropogós ostya tejes és kakaós töltelékkel 128 g,kg,3273.438,32.734,Kinder Cards ropogós ostya tejes és kakaós töltelékkel 128 g,Kinder Cards ropogós ostya tejes és kakaós töltelékkel 128 g,8000500269169,8000500269169,1280.0,1699.0,g,g,128.0,128.0,10000.0,13273.438,napolyi-ostya-179,ostya-napolyi-161
8000500273555|hanuta ropogós ostya mogyorós-kakaós töltelékkel 2 x 22 g (44 g),kg,2022.727,20.227,Hanuta ropogós ostya mogyorós-kakaós töltelékkel 2 x 22 g (44 g),Hanuta ropogós ostya mogyorós-kakaós töltelékkel 2 x 22 g (44 g),8000500273555,8000500273555,440.0,529.0,g,g,44.0,44.0,10000.0,12022.727,csokolade-175,ostya-napolyi-161
"8000500309469|kinder chocofresh tejes és mogyorós krémmel töltött tejcsokoládé 102,5 g",kg,3073.171,26.605,"Kinder Chocofresh tejes és mogyorós krémmel töltött tejcsokoládé 102,5 g","Kinder Chocofresh tejes és mogyorós krémmel töltött tejcsokoládé 102,5 g",8000500309469,8000500309469,1184.0,1499.0,g,g,102.5,102.5,11551.22,14624.39,tejszeletek-turo-rudi-95,tejszelet-61
"8000500311585|raffaello ropogós, kókuszos ostyakülönlegesség, belsejében egész szem mandulával 80 g",kg,5425.0,44.974,"Raffaello ropogós, kókuszos ostyakülönlegesség, belsejében egész szem mandulával 80 g","Raffaello ropogós, kókuszos ostyakülönlegesség, belsejében egész szem mandulával 80 g",8000500311585,8000500311585,965.0,1399.0,g,g,80.0,80.0,12062.5,17487.5,desszert-bonbon-177,desszert-159
"8000500341872|tic tac fruity mix cseresznye-, marakuja-, citrom-lime, és eper-mentol ízű cukordrazsé 54 g",kg,3425.926,25.91,"Tic Tac Fruity Mix cseresznye-, marakuja-, citrom-lime, és eper-mentol ízű cukordrazsé 54 g","Tic Tac Fruity Mix cseresznye-, marakuja-, citrom-lime, és eper-mentol ízű cukordrazsé 54 g",8000500341872,8000500341872,714.0,899.0,g,g,54.0,54.0,13222.222,16648.148,cukorkak-drazsek-182,cukorka-ragogumi-egyeb-163
"8000500359358|nutella biscuit kakaós mogyorókrémmel töltött keksz 41,4 g",kg,966.184,9.547,"Nutella Biscuit kakaós mogyorókrémmel töltött keksz 41,4 g","Nutella Biscuit kakaós mogyorókrémmel töltött keksz 41,4 g",8000500359358,8000500359358,419.0,459.0,g,g,41.4,41.4,10120.773,11086.957,keksz-183,edes-keksz-160
8000500359488|ferrero rocher milk prémium táblás tejcsokoládé mogyorós töltelékkel és mogyoródarabkákkal 90 g,kg,2944.444,19.865,Ferrero Rocher Milk Prémium táblás tejcsokoládé mogyorós töltelékkel és mogyoródarabkákkal 90 g,Ferrero Rocher Milk Prémium táblás tejcsokoládé mogyorós töltelékkel és mogyoródarabkákkal 90 g,8000500359488,8000500359488,1334.0,1599.0,g,g,90.0,90.0,14822.222,17766.667,tablas-csokoladek-176,csokolade-158
8000500359556|raffaello prémium táblás csokoládé 90 g,kg,2944.444,19.865,Raffaello Prémium táblás csokoládé 90 g,Raffaello Prémium táblás csokoládé 90 g,8000500359556,8000500359556,1334.0,1599.0,g,g,90.0,90.0,14822.222,17766.667,tablas-csokoladek-176,csokolade-158
8000500390306|nutella biscuit kakaós mogyorókrémmel töltött keksz 193 g,kg,2176.166,25.015,Nutella Biscuit kakaós mogyorókrémmel töltött keksz 193 g,Nutella Biscuit kakaós mogyorókrémmel töltött keksz 193 g,8000500390306,8000500390306,1679.0,2099.0,g,g,193.0,193.0,8699.482,10875.648,keksz-183,edes-keksz-160
8000500426494|nutella plant based kenhető kakaós mogyorókrém 350 g,kg,-357.143,-4.764,Nutella Plant Based kenhető kakaós mogyorókrém 350 g,Nutella Plant Based kenhető kakaós mogyorókrém 350 g,8000500426494,8000500426494,2624.0,2499.0,g,g,350.0,350.0,7497.143,7140.0,kremek-149,mogyorokrem-107
8000500434123|kinder crispy tejcsokoládéval bevont ropogós ostya töltelékkel 34 g,kg,1058.824,9.254,Kinder Crispy tejcsokoládéval bevont ropogós ostya töltelékkel 34 g,Kinder Crispy tejcsokoládéval bevont ropogós ostya töltelékkel 34 g,8000500434123,8000500434123,389.0,425.0,g,g,34.0,34.0,11441.176,12500.0,napolyi-ostya-179,ostya-napolyi-161
8000500456934|kinder pingui sacher style kakaós-tejes krémmel és sárgabarackos készítménnyel töltött sütemény 30 g,kg,1666.667,20.08,Kinder Pingui Sacher Style kakaós-tejes krémmel és sárgabarackos készítménnyel töltött sütemény 30 g,Kinder Pingui Sacher Style kakaós-tejes krémmel és sárgabarackos készítménnyel töltött sütemény 30 g,8000500456934,8000500456934,249.0,299.0,g,g,30.0,30.0,8300.0,9966.667,tejszeletek-turo-rudi-95,tejszelet-61
8000606000130|bertolli originale extra szűz olívaolaj 250 ml,l,1200.0,9.527,Bertolli Originale extra szűz olívaolaj 250 ml,Bertolli Originale extra szűz olívaolaj 250 ml,8000606000130,8000606000130,3149.0,3449.0,ml,ml,250.0,250.0,12596.0,13796.0,ecet-olaj-citromle-161,olaj-131
8000920200025|viennetta jégkrém vanília 650 ml,l,169.231,6.923,Viennetta Jégkrém Vanília 650 ml,Viennetta Jégkrém Vanília 650 ml,8000920200025,8000920200025,1589.0,1699.0,ml,ml,650.0,650.0,2444.615,2613.846,jegkremek-197,fagyasztott-desszert-142
"8001090533869|old spice super mario special edition 3 az 1-ben sampon és tusfürdő, 400 ml",l,812.5,20.648,"Old Spice Super Mario Special Edition 3 az 1-ben Sampon és Tusfürdő, 400 ml","Old Spice Super Mario Special Edition 3 az 1-ben Sampon és Tusfürdő, 400 ml",8001090533869,8001090533869,1574.0,1899.0,ml,ml,400.0,400.0,3935.0,4747.5,ferfi-tusfurdo-309,hajapolas-202
"8001090975065|jar sensitive aloe vera & pink jasmine folyékony mosogatószer, kézkímélő 900 ml",l,1055.556,76.061,"Jar Sensitive Aloe Vera & Pink Jasmine Folyékony Mosogatószer, Kézkímélő 900 ML","Jar Sensitive Aloe Vera & Pink Jasmine Folyékony Mosogatószer, Kézkímélő 900 ML",8001090975065,8001090975065,1249.0,2199.0,ml,ml,900.0,900.0,1387.778,2443.333,mosogatoszerek-267,kezi-mosogatoszer-220
"8001841041421|pampers sensitive baby nedves törlőkendő, 1 csomag x 80 törlőkendő = 80 db baba nedves törlőkendő",db,2.0,11.119,"Pampers Sensitive Baby Nedves Törlőkendő, 1 Csomag x 80 Törlőkendő = 80 db Baba Nedves Törlőkendő","Pampers Sensitive Baby Nedves Törlőkendő, 1 Csomag x 80 Törlőkendő = 80 db Baba Nedves Törlőkendő",8001841041421,8001841041421,1439.0,1599.0,db,db,80.0,80.0,17.988,19.988,babaapolas-318,babaapolas-210
"8001841900483|blend-a-dent complete original műfogsorrögzítő krém, 47 g",kg,5106.383,11.656,"Blend-a-dent Complete Original Műfogsorrögzítő Krém, 47 g","Blend-a-dent Complete Original Műfogsorrögzítő Krém, 47 g",8001841900483,8001841900483,2059.0,2299.0,g,g,47.0,47.0,43808.511,48914.894,fogkrem-299,szajapolas-203
"8001841900575|blend-a-dent complete semleges ízű műfogsorrögzítő krém, 47 g",kg,5106.383,11.656,"Blend-a-dent Complete Semleges Ízű Műfogsorrögzítő Krém, 47 g","Blend-a-dent Complete Semleges Ízű Műfogsorrögzítő Krém, 47 g",8001841900575,8001841900575,2059.0,2299.0,g,g,47.0,47.0,43808.511,48914.894,fogkrem-299,szajapolas-203
8003340093000|lindt lindor tejcsokoládé praliné lágyan olvadó töltelékkel 200 g,kg,1925.0,8.529,Lindt Lindor tejcsokoládé praliné lágyan olvadó töltelékkel 200 g,Lindt Lindor tejcsokoládé praliné lágyan olvadó töltelékkel 200 g,8003340093000,8003340093000,4514.0,4899.0,g,g,200.0,200.0,22570.0,24495.0,csokolade-175,desszert-159
8003340097855|lindt lindor extra keserű étcsokoládé lágyan olvadó töltelékkel 70% 200 g,kg,2500.0,9.526,Lindt Lindor extra keserű étcsokoládé lágyan olvadó töltelékkel 70% 200 g,Lindt Lindor extra keserű étcsokoládé lágyan olvadó töltelékkel 70% 200 g,8003340097855,8003340097855,5249.0,5749.0,g,g,200.0,200.0,26245.0,28745.0,csokolade-175,desszert-159
"8003340097916|lindt lindor tejcsokoládé, fehércsokoládé és extra étcsokoládé pralinék töltelékkel 200 g",kg,1925.0,8.529,"Lindt Lindor tejcsokoládé, fehércsokoládé és extra étcsokoládé pralinék töltelékkel 200 g","Lindt Lindor tejcsokoládé, fehércsokoládé és extra étcsokoládé pralinék töltelékkel 200 g",8003340097916,8003340097916,4514.0,4899.0,g,g,200.0,200.0,22570.0,24495.0,csokolade-175,desszert-159
8003340098609|lindt lindor tejcsokoládé lágyan olvadó pisztáciás töltelékkel 200 g,kg,1925.0,8.529,Lindt Lindor tejcsokoládé lágyan olvadó pisztáciás töltelékkel 200 g,Lindt Lindor tejcsokoládé lágyan olvadó pisztáciás töltelékkel 200 g,8003340098609,8003340098609,4514.0,4899.0,g,g,200.0,200.0,22570.0,24495.0,csokolade-175,desszert-159
8003340807607|lindt nuxor gianduja mogyorós tejcsokoládé egész mogyoróval 150 g,kg,6866.667,28.86,Lindt Nuxor gianduja mogyorós tejcsokoládé egész mogyoróval 150 g,Lindt Nuxor gianduja mogyorós tejcsokoládé egész mogyoróval 150 g,8003340807607,8003340807607,3569.0,4599.0,g,g,150.0,150.0,23793.333,30660.0,csokolade-175,csokolade-158
8003490037800|roberto kenyér extra szűz olívaolajjal 400 g,kg,387.5,18.902,Roberto kenyér extra szűz olívaolajjal 400 g,Roberto kenyér extra szűz olívaolajjal 400 g,8003490037800,8003490037800,820.0,975.0,g,g,400.0,400.0,2050.0,2437.5,kenyerek-80,csomagolt-pekaru-71
80050100|nutella & go! kenhető kakaós mogyorókrém és ropogós pálcikák 52 g,kg,2788.462,20.893,Nutella & Go! kenhető kakaós mogyorókrém és ropogós pálcikák 52 g,Nutella & Go! kenhető kakaós mogyorókrém és ropogós pálcikák 52 g,80050100,80050100,694.0,839.0,g,g,52.0,52.0,13346.154,16134.615,desszert-bonbon-177,mogyorokrem-107
"8005110060007|mutti hámozott paradicsom, paradicsomlében 400 g",kg,1247.5,55.444,"Mutti hámozott paradicsom, paradicsomlében 400 g","Mutti hámozott paradicsom, paradicsomlében 400 g",8005110060007,8005110060007,900.0,1399.0,g,g,400.0,400.0,2250.0,3497.5,zoldsegkonzerv-210,zoldseg-konzerv-99
8005110551215|mutti tálalásra kész ízesített pizzaszósz 400 g,kg,372.5,9.613,Mutti tálalásra kész ízesített pizzaszósz 400 g,Mutti tálalásra kész ízesített pizzaszósz 400 g,8005110551215,8005110551215,1550.0,1699.0,g,g,400.0,400.0,3875.0,4247.5,paprikakrem-gulyaskrem-226,zoldseg-konzerv-99
8005110630408|mutti paradicsompüré 400 g,kg,372.5,9.613,Mutti paradicsompüré 400 g,Mutti paradicsompüré 400 g,8005110630408,8005110630408,1550.0,1699.0,g,g,400.0,400.0,3875.0,4247.5,paradicsompure-pesto-egyeb-olasz-szoszok-214,zoldseg-konzerv-99
80052333|tic tac orange narancsízű cukordrazsé 18 g,kg,1888.889,9.855,Tic Tac Orange narancsízű cukordrazsé 18 g,Tic Tac Orange narancsízű cukordrazsé 18 g,80052333,80052333,345.0,379.0,g,g,18.0,18.0,19166.667,21055.556,ragogumik-leheletfrissitok-186,cukorka-ragogumi-egyeb-163
"80052760|kinder bueno tejcsokoládéval bevont ostya tejes-mogyorós krémmel töltve 2 x 21,5 g (43 g)",kg,2790.698,31.662,"Kinder Bueno tejcsokoládéval bevont ostya tejes-mogyorós krémmel töltve 2 x 21,5 g (43 g)","Kinder Bueno tejcsokoládéval bevont ostya tejes-mogyorós krémmel töltve 2 x 21,5 g (43 g)",80052760,80052760,379.0,499.0,g,g,43.0,43.0,8813.953,11604.651,csokolade-175,ostya-napolyi-161
"80052807|kinder paradiso piskótadesszert tejes krémmel töltve, citrom ízesítéssel 29 g",kg,3965.517,37.829,"Kinder Paradiso piskótadesszert tejes krémmel töltve, citrom ízesítéssel 29 g","Kinder Paradiso piskótadesszert tejes krémmel töltve, citrom ízesítéssel 29 g",80052807,80052807,304.0,419.0,g,g,29.0,29.0,10482.759,14448.276,tejszeletek-turo-rudi-95,tejszelet-61
80053828|monini classico extra szűz olívaolaj 500 ml,l,2900.0,27.624,Monini Classico extra szűz olívaolaj 500 ml,Monini Classico extra szűz olívaolaj 500 ml,80053828,80053828,5249.0,6699.0,ml,ml,500.0,500.0,10498.0,13398.0,ecet-olaj-citromle-161,olaj-131
"8006540063286|head & shoulders citrus fresh korpásodás elleni sampon, 250ml",l,5300.0,84.18,"Head & Shoulders Citrus Fresh  Korpásodás Elleni Sampon, 250ml","Head & Shoulders Citrus Fresh  Korpásodás Elleni Sampon, 250ml",8006540063286,8006540063286,1574.0,2899.0,ml,ml,250.0,250.0,6296.0,11596.0,hajsampon-301,hajapolas-202
"8006540063330|head & shoulders classic clean korpásodás elleni sampon, 250ml",l,5300.0,84.18,"Head & Shoulders Classic Clean Korpásodás Elleni Sampon, 250ml","Head & Shoulders Classic Clean Korpásodás Elleni Sampon, 250ml",8006540063330,8006540063330,1574.0,2899.0,ml,ml,250.0,250.0,6296.0,11596.0,hajsampon-301,hajapolas-202
8006540093849|always ultra secure night extra egészségügyi betét (5-ös méret) szárnyas betét x 10],db,265.0,17.275,Always Ultra Secure Night Extra Egészségügyi Betét (5-ös Méret) Szárnyas Betét x 10],Always Ultra Secure Night Extra Egészségügyi Betét (5-ös Méret) Szárnyas Betét x 10],8006540093849,8006540093849,1534.0,1799.0,db,db,1.0,1.0,1534.0,1799.0,intim-higienia-306,noi-kozmetikum-higienia-205
8006540792971|blend-a-med 3d white classic fresh fogkrém 75 ml,l,5533.333,56.54,Blend-a-med 3D White Classic Fresh Fogkrém 75 ml,Blend-a-med 3D White Classic Fresh Fogkrém 75 ml,8006540792971,8006540792971,734.0,1149.0,ml,ml,75.0,75.0,9786.667,15320.0,fogkrem-299,szajapolas-203
8006540793138|blend-a-med 3d white cool water fogkrém 75 ml,l,5533.333,56.54,Blend-a-med 3D White Cool Water Fogkrém 75 ml,Blend-a-med 3D White Cool Water Fogkrém 75 ml,8006540793138,8006540793138,734.0,1149.0,ml,ml,75.0,75.0,9786.667,15320.0,fogkrem-299,szajapolas-203
"8006540940334|ariel alpine fresh mosópor, 1.1 kg, 20 mosáshoz",kg,472.727,13.76,"Ariel Alpine Fresh Mosópor, 1.1 kg, 20 Mosáshoz","Ariel Alpine Fresh Mosópor, 1.1 kg, 20 Mosáshoz",8006540940334,8006540940334,3779.0,4299.0,g,g,1100.0,1100.0,3435.455,3908.182,mosopor-265,mososzer-216
"8006890692914|birra moretti világos sör 4,6% 330 ml",l,148.485,9.8,"Birra Moretti világos sör 4,6% 330 ml","Birra Moretti világos sör 4,6% 330 ml",8006890692914,8006890692914,500.0,549.0,ml,ml,330.0,330.0,1515.152,1663.636,vilagos-sor-234,vilagos-sor-180
"8008440212542|peroni nastro azzurro alkoholmentes világos sör 0,0% 330 ml",l,227.273,13.066,"Peroni Nastro Azzurro alkoholmentes világos sör 0,0% 330 ml","Peroni Nastro Azzurro alkoholmentes világos sör 0,0% 330 ml",8008440212542,8008440212542,574.0,649.0,ml,ml,330.0,330.0,1739.394,1966.667,alkoholmentes-sor-237,alkoholmentes-sor-184
8008698007389|schär gluténmentes többmagvas kenyér 300 g,kg,483.333,7.059,Schär gluténmentes többmagvas kenyér 300 g,Schär gluténmentes többmagvas kenyér 300 g,8008698007389,8008698007389,2054.0,2199.0,g,g,300.0,300.0,6846.667,7330.0,glutenmentes-76,glutenmentes-elelmiszer-32
80135463|nutella kenhető kakaós mogyorókrém 200 g,kg,1150.0,15.657,Nutella kenhető kakaós mogyorókrém 200 g,Nutella kenhető kakaós mogyorókrém 200 g,80135463,80135463,1469.0,1699.0,g,g,200.0,200.0,7345.0,8495.0,kremek-149,mogyorokrem-107
80135876|nutella kenhető kakaós mogyorókrém 400 g,kg,1000.0,19.057,Nutella kenhető kakaós mogyorókrém 400 g,Nutella kenhető kakaós mogyorókrém 400 g,80135876,80135876,2099.0,2499.0,g,g,400.0,400.0,5247.5,6247.5,kremek-149,mogyorokrem-107
80177043|ferrero rocher tejcsokoládéval és mogyoródarabkákkal borított ropogós ostya lágy töltelékkel 50 g,kg,4680.0,30.588,Ferrero Rocher tejcsokoládéval és mogyoródarabkákkal borított ropogós ostya lágy töltelékkel 50 g,Ferrero Rocher tejcsokoládéval és mogyoródarabkákkal borított ropogós ostya lágy töltelékkel 50 g,80177043,80177043,765.0,999.0,g,g,50.0,50.0,15300.0,19980.0,desszert-bonbon-177,desszert-159
8041790200128|bertolli cucina olívaolaj 500 ml,l,780.0,8.846,Bertolli Cucina olívaolaj 500 ml,Bertolli Cucina olívaolaj 500 ml,8041790200128,8041790200128,4409.0,4799.0,ml,ml,500.0,500.0,8818.0,9598.0,ecet-olaj-citromle-161,olaj-131
80761761|kinder bueno white fehércsokoládéval bevont ostya tejes-mogyorós krémmel töltve 2 db 39 g,kg,3076.923,31.662,Kinder Bueno White fehércsokoládéval bevont ostya tejes-mogyorós krémmel töltve 2 db 39 g,Kinder Bueno White fehércsokoládéval bevont ostya tejes-mogyorós krémmel töltve 2 db 39 g,80761761,80761761,379.0,499.0,g,g,39.0,39.0,9717.949,12794.872,csokolade-175,ostya-napolyi-161
8076800105056|barilla spaghetti szálas durum száraztészta 1000 g,kg,1000.0,66.711,Barilla Spaghetti szálas durum száraztészta 1000 g,Barilla Spaghetti szálas durum száraztészta 1000 g,8076800105056,8076800105056,1499.0,2499.0,g,g,1000.0,1000.0,1499.0,2499.0,durum-teszta-155,koret-teszta-82
8076800105988|barilla fusilli apró durum száraztészta 1 kg,kg,1000.0,66.711,Barilla Fusilli apró durum száraztészta 1 kg,Barilla Fusilli apró durum száraztészta 1 kg,8076800105988,8076800105988,1499.0,2499.0,g,g,1000.0,1000.0,1499.0,2499.0,durum-teszta-155,koret-teszta-82
