key,stores_present,base_unit,min_store,max_store,min_base_price,max_base_price,diff,pct_diff,names_by_store,barcodes_by_store,unit_prices_by_store,unit_steps_by_store,categories_by_store
carte d'or jégkrém eper-habcsók 200 ml,Spar;Tesco,l,Tesco,Spar,4245.0,4500.0,255.0,6.007,Spar=Carte d'Or Jégkrém Eper-Habcsók 200 ml; Tesco=Carte d'Or Jégkrém Eper-Habcsók 200 ml,Spar=8711327671683; Tesco=08711327671683,Spar=900.0; Tesco=849.0,Spar=200.0 ml; Tesco=200.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
carte d'or jégkrém tiramisu 200 ml,Spar;Tesco,l,Tesco,Spar,4245.0,4500.0,255.0,6.007,Spar=Carte d'Or Jégkrém Tiramisu 200 ml; Tesco=Carte d'Or Jégkrém Tiramisu 200 ml,Spar=8711327671539; Tesco=08711327671539,Spar=900.0; Tesco=849.0,Spar=200.0 ml; Tesco=200.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
carte d'or jégkrém csokoládés-kekszes 200 ml,Spar;Tesco,l,Tesco,Spar,4245.0,4500.0,255.0,6.007,Spar=Carte d'Or Jégkrém Csokoládés-Kekszes 200 ml; Tesco=Carte d'Or Jégkrém Csokoládés-Kekszes 200 ml,Spar=8711327671485; Tesco=08711327671485,Spar=900.0; Tesco=849.0,Spar=200.0 ml; Tesco=200.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
carte d'or vanília-karamell pekán 200 ml,Spar;Tesco,l,Tesco,Spar,4245.0,4500.0,255.0,6.007,Spar=Carte d'Or vanília-karamell pekán 200 ml; Tesco=Carte d'Or vanília-karamell pekán 200 ml,Spar=8711327671768; Tesco=08711327671768,Spar=900.0; Tesco=849.0,Spar=200.0 ml; Tesco=200.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
dilmah earl grey aromás filteres fekete tea 20 filter 30 g,Spar;Tesco,kg,Tesco,Spar,33300.0,35300.0,2000.0,6.006,Spar=Dilmah Earl Grey aromás filteres fekete tea 20 filter 30 g; Tesco=Dilmah Earl Grey aromás filteres fekete tea 20 filter 30 g,Spar=9312631142105; Tesco=09312631142105,Spar=1059.0; Tesco=999.0,Spar=30.0 g; Tesco=30.0 g,Spar=fekete-tea-140; Tesco=Italok|Tea|Fekete teák|Fekete Teák
ben&jerry's poharas jégkrém chocolate fudge brownie 100 ml,Spar;Tesco,l,Tesco,Spar,9990.0,10590.0,600.0,6.006,Spar=Ben&Jerry's Poharas Jégkrém Chocolate Fudge Brownie 100 ml; Tesco=Ben&Jerry's Poharas Jégkrém Chocolate Fudge Brownie 100 ml,Spar=8711200562718; Tesco=08711200562718,Spar=1059.0; Tesco=999.0,Spar=100.0 ml; Tesco=100.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
"törley charmant doux édes, fehér pezsgő 10,5% 0,2 l",Spar;Tesco,l,Tesco,Spar,4995.0,5295.0,300.0,6.006,"Spar=Törley Charmant Doux édes, fehér pezsgő 10,5% 0,2 l; Tesco=Törley Charmant Doux édes, fehér pezsgő 10,5% 0,2 l",Spar=5999136652946; Tesco=05999136652946,Spar=1059.0; Tesco=999.0,Spar=200.0 ml; Tesco=200.0 ml,Spar=pezsgo-gyongyozo-bor-252; Tesco=Italok|Pezsgők|Hagyományos pezsgők|Édes pezsgők
schär mix it! univerzális gluténmentes lisztkeverék 500 g,Spar;Tesco,kg,Tesco,Spar,2198.0,2330.0,132.0,6.005,Spar=Schär Mix It! univerzális gluténmentes lisztkeverék 500 g; Tesco=Schär Mix It! univerzális gluténmentes lisztkeverék 500 g,Spar=8008698010358; Tesco=08008698010358,Spar=1165.0; Tesco=1099.0,Spar=500.0 g; Tesco=500.0 g,"Spar=glutenmentes-76; Tesco=Speciális|Gluténmentes|Sütés, főzés|Sütés, főzés"
riceland előgőzölt barna rizs 1000 g,Spar;Tesco,kg,Tesco,Spar,1249.0,1324.0,75.0,6.005,Spar=Riceland Előgőzölt Barna rizs 1000 g; Tesco=Riceland Előgőzölt Barna rizs 1000 g,Spar=5997465370111; Tesco=05997465370111,Spar=1324.0; Tesco=1249.0,Spar=1000.0 g; Tesco=1000.0 g,"Spar=rizs-koles-hajdina-arpa-159; Tesco=Alapvető élelmiszerek|Rizs, tészta, hüvelyesek, egyéb köretek|Rizs|Különleges rizs"
univer hamburger szósz 420 g,Spar;Tesco,kg,Tesco,Spar,3211.905,3404.762,192.857,6.004,Spar=Univer hamburger szósz 420 g; Tesco=Univer hamburger szósz 420 g,Spar=5997010308866; Tesco=05997010308866,Spar=1430.0; Tesco=1349.0,Spar=420.0 g; Tesco=420.0 g,"Spar=szoszok-ontetek-6; Tesco=Alapvető élelmiszerek|Szószok, mártások, poralapok|Szószok, mártások|Egyéb szószok"
1x1 vitamin multivitamin narancs ízű étrend-kiegészítő rágótabletta 90 x 800 mg (72 g),Spar;Tesco,kg,Tesco,Spar,22208.333,23541.667,1333.333,6.004,Spar=1x1 Vitamin multivitamin narancs ízű étrend-kiegészítő rágótabletta 90 x 800 mg (72 g); Tesco=1x1 Vitamin multivitamin narancs ízű étrend-kiegészítő rágótabletta 90 x 800 mg (72 g),Spar=5999561573236; Tesco=05999561573236,Spar=1695.0; Tesco=1599.0,Spar=72.0 g; Tesco=72.0 g,Spar=egyeb-etrendkiegeszitok-vitaminok-152; Tesco=Drogéria|Patika|Gyerekek|Gyerekek
viennetta jégkrém csokoládé 650 ml,Spar;Tesco,l,Tesco,Spar,2306.154,2444.615,138.462,6.004,Spar=Viennetta Jégkrém Csokoládé 650 ml; Tesco=Viennetta Jégkrém Csokoládé 650 ml,Spar=8711327589209; Tesco=08711327589209,Spar=1589.0; Tesco=1499.0,Spar=650.0 ml; Tesco=650.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
viennetta jégkrém sós karamell 650 ml,Spar;Tesco,l,Tesco,Spar,2306.154,2444.615,138.462,6.004,Spar=Viennetta Jégkrém Sós Karamell 650 ml; Tesco=Viennetta Jégkrém Sós Karamell 650 ml,Spar=8711327591011; Tesco=08711327591011,Spar=1589.0; Tesco=1499.0,Spar=650.0 ml; Tesco=650.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
viennetta jégkrém pisztácia 650 ml,Spar;Tesco,l,Tesco,Spar,2306.154,2444.615,138.462,6.004,Spar=Viennetta Jégkrém Pisztácia 650 ml; Tesco=Viennetta Jégkrém Pisztácia 650 ml,Spar=8721274803839; Tesco=08721274803839,Spar=1589.0; Tesco=1499.0,Spar=650.0 ml; Tesco=650.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
1x1 vitamin multivitamin +cink & vas erdei gyümölcsös étrend-kiegészítő tabletta 60 db 60 g,Spar;Tesco,kg,Tesco,Spar,29150.0,30900.0,1750.0,6.003,Spar=1x1 Vitamin Multivitamin +cink & vas erdei gyümölcsös étrend-kiegészítő tabletta 60 db 60 g; Tesco=1x1 Vitamin Multivitamin +cink & vas erdei gyümölcsös étrend-kiegészítő tabletta 60 db 60 g,Spar=5999883354933; Tesco=05999883354933,Spar=1854.0; Tesco=1749.0,Spar=60.0 g; Tesco=60.0 g,Spar=egyeb-etrendkiegeszitok-vitaminok-152; Tesco=Drogéria|Patika|Vitaminok és étrendkiegészítők|Vitaminok és étrendkiegészítők
"mészáros pál classic collection szekszárdi kadarka száraz vörösbor 12,5% 0,75 l",Spar;Tesco,l,Tesco,Spar,2998.667,3178.667,180.0,6.003,"Spar=Mészáros Pál Classic Collection Szekszárdi Kadarka száraz vörösbor 12,5% 0,75 l; Tesco=Mészáros Pál Classic Collection Szekszárdi Kadarka száraz vörösbor 12,5% 0,75 l",Spar=5998248400339; Tesco=05998248400339,Spar=2384.0; Tesco=2249.0,Spar=750.0 ml; Tesco=750.0 ml,Spar=voros-bor-250; Tesco=Italok|Hazai vörösborok|Száraz vörösborok|Pannon
vegeta ételízesítő 1 kg,Spar;Tesco,kg,Tesco,Spar,2849.0,3020.0,171.0,6.002,Spar=Vegeta ételízesítő 1 kg; Tesco=Vegeta ételízesítő 1 kg,Spar=3850104047046; Tesco=03850104047046,Spar=3020.0; Tesco=2849.0,Spar=1000.0 g; Tesco=1000.0 g,Spar=etelizesito-leveskocka-171; Tesco=Alapvető élelmiszerek|Ételízesítés|Ételízesítők|Ételízesítők
ledo csokoládés-meggyes jégkrém 2000 ml,Spar;Tesco,l,Tesco,Spar,1499.5,1589.5,90.0,6.002,Spar=Ledo csokoládés-meggyes jégkrém 2000 ml; Tesco=Ledo csokoládés-meggyes jégkrém 2000 ml,Spar=5997730142412; Tesco=05997730142412,Spar=3179.0; Tesco=2999.0,Spar=2000.0 ml; Tesco=2000.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l fölött
ledo madártej-áfonya ízű jégkrém 2000 ml,Spar;Tesco,l,Tesco,Spar,1499.5,1589.5,90.0,6.002,Spar=Ledo madártej-áfonya ízű jégkrém 2000 ml; Tesco=Ledo madártej-áfonya ízű jégkrém 2000 ml,Spar=5997730143068; Tesco=05997730143068,Spar=3179.0; Tesco=2999.0,Spar=2000.0 ml; Tesco=2000.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l fölött
ben&jerry's poharas jégkrém cookie dough 465 ml,Spar;Tesco,l,Tesco,Spar,8600.0,9116.129,516.129,6.002,Spar=Ben&Jerry's Poharas Jégkrém Cookie Dough 465 ml; Tesco=Ben&Jerry's Poharas Jégkrém Cookie Dough 465 ml,Spar=8711327373105; Tesco=08711327373105,Spar=4239.0; Tesco=3999.0,Spar=465.0 ml; Tesco=465.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
"ledo quattro joy epres, zuppa inglese ízű, vaníliaízű és meggyízű jégkrém 1650 ml",Spar;Tesco,l,Tesco,Spar,1817.576,1926.667,109.091,6.002,"Spar=Ledo Quattro Joy epres, Zuppa Inglese ízű, vaníliaízű és meggyízű jégkrém 1650 ml; Tesco=Ledo Quattro Joy epres, Zuppa Inglese ízű, vaníliaízű és meggyízű jégkrém 1650 ml",Spar=3850116058962; Tesco=03850116058962,Spar=3179.0; Tesco=2999.0,Spar=1650.0 ml; Tesco=1650.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l fölött
"ledo quattro happiness csokoládés, kakaós-mogyorós, fehér csokoládés, vaníliaízű jégkrém 1650 ml",Spar;Tesco,l,Tesco,Spar,1817.576,1926.667,109.091,6.002,"Spar=Ledo Quattro Happiness csokoládés, kakaós-mogyorós, fehér csokoládés, vaníliaízű jégkrém 1650 ml; Tesco=Ledo Quattro Happiness csokoládés, kakaós-mogyorós, fehér csokoládés, vaníliaízű jégkrém 1650 ml",Spar=3850116059051; Tesco=03850116059051,Spar=3179.0; Tesco=2999.0,Spar=1650.0 ml; Tesco=1650.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l fölött
carte d'or jégkrém epres sajttorta 825 ml,Spar;Tesco,l,Tesco,Spar,3150.303,3339.394,189.091,6.002,Spar=Carte d'Or Jégkrém Epres Sajttorta 825 ml; Tesco=Carte d'Or Jégkrém Epres Sajttorta 825 ml,Spar=8711327619678; Tesco=08711327619678,Spar=2755.0; Tesco=2599.0,Spar=825.0 ml; Tesco=825.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
carte d'or jégkrém eper - habcsók 825 ml,Spar;Tesco,l,Tesco,Spar,3150.303,3339.394,189.091,6.002,Spar=Carte d'Or Jégkrém Eper - Habcsók 825 ml; Tesco=Carte d'Or Jégkrém Eper - Habcsók 825 ml,Spar=8711327621275; Tesco=08711327621275,Spar=2755.0; Tesco=2599.0,Spar=825.0 ml; Tesco=825.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
carte d'or jégkrém brownie 825 ml,Spar;Tesco,l,Tesco,Spar,3150.303,3339.394,189.091,6.002,Spar=Carte d'Or Jégkrém Brownie 825 ml; Tesco=Carte d'Or Jégkrém Brownie 825 ml,Spar=8711327616332; Tesco=08711327616332,Spar=2755.0; Tesco=2599.0,Spar=825.0 ml; Tesco=825.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
carte d'or jégkrém pisztácia 825 ml,Spar;Tesco,l,Tesco,Spar,3150.303,3339.394,189.091,6.002,Spar=Carte d'Or Jégkrém Pisztácia 825 ml; Tesco=Carte d'Or Jégkrém Pisztácia 825 ml,Spar=8711327672499; Tesco=08711327672499,Spar=2755.0; Tesco=2599.0,Spar=825.0 ml; Tesco=825.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
carte d'or jégkrém málna spritz 825 ml,Spar;Tesco,l,Tesco,Spar,3150.303,3339.394,189.091,6.002,Spar=Carte d'Or Jégkrém Málna Spritz 825 ml; Tesco=Carte d'Or Jégkrém Málna Spritz 825 ml,Spar=8711327677494; Tesco=08711327677494,Spar=2755.0; Tesco=2599.0,Spar=825.0 ml; Tesco=825.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
nutella mogyorós jégkrém kakaós-mogyorós krémmel 230 g,Spar;Tesco,kg,Tesco,Spar,13039.13,13821.739,782.609,6.002,Spar=Nutella mogyorós jégkrém kakaós-mogyorós krémmel 230 g; Tesco=Nutella mogyorós jégkrém kakaós-mogyorós krémmel 230 g,Spar=8000500425183; Tesco=08000500425183,Spar=3179.0; Tesco=2999.0,Spar=230.0 g; Tesco=230.0 g,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
magnum bonbon gold karamell billionaire jégkrém 12 x 17 ml,Spar;Tesco,l,Tesco,Spar,14700.98,15583.333,882.353,6.002,Spar=Magnum Bonbon Gold Karamell Billionaire jégkrém 12 x 17 ml; Tesco=Magnum Bonbon Gold Karamell Billionaire jégkrém 12 x 17 ml,Spar=8711327639942; Tesco=08711327639942,Spar=3179.0; Tesco=2999.0,Spar=204.0 ml; Tesco=204.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Jégkrémválogatások|Jégkrémválogatások
magnum bonbon fehér csokoládé & keksz jégkrém 12 x 17 ml,Spar;Tesco,l,Tesco,Spar,14700.98,15583.333,882.353,6.002,Spar=Magnum Bonbon Fehér Csokoládé & Keksz jégkrém 12 x 17 ml; Tesco=Magnum Bonbon Fehér Csokoládé & Keksz jégkrém 12 x 17 ml,Spar=8711327640450; Tesco=08711327640450,Spar=3179.0; Tesco=2999.0,Spar=204.0 ml; Tesco=204.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Jégkrémválogatások|Jégkrémválogatások
magnum bonbon sós karamell & mandula jégkrém 12 x 17 ml,Spar;Tesco,l,Tesco,Spar,14700.98,15583.333,882.353,6.002,Spar=Magnum Bonbon sós karamell & mandula jégkrém 12 x 17 ml; Tesco=Magnum Bonbon sós karamell & mandula jégkrém 12 x 17 ml,Spar=8711327640306; Tesco=08711327640306,Spar=3179.0; Tesco=2999.0,Spar=204.0 ml; Tesco=204.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Jégkrémválogatások|Jégkrémválogatások
magnum la pistache pisztácia ízű poharas jégkrém 440 ml,Spar;Tesco,l,Tesco,Spar,6815.909,7225.0,409.091,6.002,Spar=Magnum La Pistache pisztácia ízű poharas jégkrém 440 ml; Tesco=Magnum La Pistache pisztácia ízű poharas jégkrém 440 ml,Spar=8721274813999; Tesco=08721274813999,Spar=3179.0; Tesco=2999.0,Spar=440.0 ml; Tesco=440.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
carte d'or soft & crunchy kakaó ízű jégkrém 750 ml,Spar;Tesco,l,Tesco,Spar,3465.333,3673.333,208.0,6.002,Spar=Carte d'Or Soft & Crunchy kakaó ízű jégkrém 750 ml; Tesco=Carte d'Or Soft & Crunchy kakaó ízű jégkrém 750 ml,Spar=8721274812671; Tesco=08721274812671,Spar=2755.0; Tesco=2599.0,Spar=750.0 ml; Tesco=750.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
carte d'or soft & crunchy eper ízű jégkrém 750 ml,Spar;Tesco,l,Tesco,Spar,3465.333,3673.333,208.0,6.002,Spar=Carte d'Or Soft & Crunchy eper ízű jégkrém 750 ml; Tesco=Carte d'Or Soft & Crunchy eper ízű jégkrém 750 ml,Spar=8721274812299; Tesco=08721274812299,Spar=2755.0; Tesco=2599.0,Spar=750.0 ml; Tesco=750.0 ml,Spar=jegkremek-197; Tesco=Mélyhűtött|Jégkrémek|Dobozos jégkrémek|Dobozos jégkrémek 1 l alatt
raid essentials elektromos repülőrovar fénycsapda,Spar;Tesco,db,Tesco,Spar,5999.0,6359.0,360.0,6.001,Spar=Raid Essentials elektromos repülőrovar fénycsapda; Tesco=Raid Essentials elektromos repülőrovar fénycsapda,Spar=5000204438802; Tesco=05000204438802,Spar=6359.0; Tesco=5999.0,Spar=1.0 db; Tesco=1.0 db,"Spar=rovarirtok-279; Tesco=Háztartás|Tisztítószerek, takarítóeszközök|Rovarirtószerek|Elektromos rovarirtók"
pick eredeti téliszalámi 400 g,Prima;Tesco,kg,Tesco,Prima,12497.5,13247.5,750.0,6.001,Prima=PICK eredeti téliszalámi 400 g; Tesco=PICK eredeti téliszalámi 400 g,Prima=5998003118745; Tesco=05998003118745,Prima=5299.0; Tesco=4999.0,Prima=400.0 g; Tesco=400.0 g,"Prima=szalami-92; Tesco=Húsáru|Csemege húskészítmények|Hurka, kolbász, szalámi, turista|Szalámi, kolbász (rúd)"
"friskies szószban marhával/csirkével/tonhallal/tőkehallal macskaeledel 12 x 85 g (1,02 kg)",Prima;Tesco,kg,Tesco,Prima,2126.471,2253.922,127.451,5.994,"Prima=Friskies szószban marhával/csirkével/tonhallal/tőkehallal macskaeledel 12 x 85 g (1,02 kg); Tesco=Friskies szószban marhával/csirkével/tonhallal/tőkehallal macskaeledel 12 x 85 g (1,02 kg)",Prima=7613036976077; Tesco=07613036976077,Prima=2299.0; Tesco=2169.0,Prima=1020.0 g; Tesco=1020.0 g,Prima=macskaeledel-230; Tesco=Kisállat|Macskaeledelek & Kiegészítők|Nedves eledelek|Alutasakos eledelek
"friskies szószban csirkével/kacsával/lazaccal/pulykával macskaeledel 12 x 85 g (1,02 kg)",Prima;Tesco,kg,Tesco,Prima,2126.471,2253.922,127.451,5.994,"Prima=Friskies szószban csirkével/kacsával/lazaccal/pulykával macskaeledel 12 x 85 g (1,02 kg); Tesco=Friskies szószban csirkével/kacsával/lazaccal/pulykával macskaeledel 12 x 85 g (1,02 kg)",Prima=7613036976039; Tesco=07613036976039,Prima=2299.0; Tesco=2169.0,Prima=1020.0 g; Tesco=1020.0 g,Prima=macskaeledel-230; Tesco=Kisállat|Macskaeledelek & Kiegészítők|Nedves eledelek|Alutasakos eledelek
haribo balla stixx eperízű gumicukorka 80 g,Prima;Spar;Tesco,kg,Spar,Tesco,7300.0,7737.5,437.5,5.993,Prima=Haribo Balla Stixx eperízű gumicukorka 80 g; Spar=Haribo Balla Stixx eperízű gumicukorka 80 g; Tesco=Haribo Balla Stixx eperízű gumicukorka 80 g,Prima=4001686117194; Spar=8426617001438; Tesco=08426617001438,Prima=599.0; Spar=584.0; Tesco=619.0,Prima=80.0 g; Spar=80.0 g; Tesco=80.0 g,"Prima=cukorka-ragogumi-egyeb-163; Spar=gumicukor-184; Tesco=Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Cukorkák, rágógumik|Gumicukor"
"heinz édes-fűszeres, ázsiai jellegű szósz szójával 150 ml",Spar;Tesco,l,Tesco,Spar,8926.667,9460.0,533.333,5.975,"Spar=Heinz édes-fűszeres, ázsiai jellegű szósz szójával 150 ml; Tesco=Heinz édes-fűszeres, ázsiai jellegű szósz szójával 150 ml",Spar=5000157073006; Tesco=05000157073006,Spar=1419.0; Tesco=1339.0,Spar=150.0 ml; Tesco=150.0 ml,"Spar=etelszosz-martas-225; Tesco=Alapvető élelmiszerek|Szószok, mártások, poralapok|Szószok, mártások|Egyéb szószok"
heinz worcester fűszeres szósz 150 ml,Spar;Tesco,l,Tesco,Spar,8926.667,9460.0,533.333,5.975,Spar=Heinz Worcester fűszeres szósz 150 ml; Tesco=Heinz Worcester fűszeres szósz 150 ml,Spar=5000157073020; Tesco=05000157073020,Spar=1419.0; Tesco=1339.0,Spar=150.0 ml; Tesco=150.0 ml,"Spar=etelszosz-martas-225; Tesco=Alapvető élelmiszerek|Szószok, mártások, poralapok|Szószok, mártások|Barbecue, Chili és Worchester szószok"
"béres mg+b6 filmtabletta, magnéziumot és b6-vitamint tartalmazó étrend-kiegészítő 10 x 12,5 g",Spar;Tesco,kg,Tesco,Spar,4152.0,4400.0,248.0,5.973,"Spar=Béres Mg+B6 filmtabletta, magnéziumot és B6-vitamint tartalmazó étrend-kiegészítő 10 x 12,5 g; Tesco=Béres Mg+B6 filmtabletta, magnéziumot és B6-vitamint tartalmazó étrend-kiegészítő 10 x 12,5 g",Spar=5997207711561; Tesco=05997207711561,Spar=550.0; Tesco=519.0,Spar=125.0 g; Tesco=125.0 g,Spar=egyeb-etrendkiegeszitok-vitaminok-152; Tesco=Drogéria|Patika|Vitaminok és étrendkiegészítők|Vitaminok és étrendkiegészítők
lucullus brassói aprópecsenye fűszerkeverék 32 g,Spar;Tesco,kg,Tesco,Spar,10468.75,11093.75,625.0,5.97,Spar=Lucullus brassói aprópecsenye fűszerkeverék 32 g; Tesco=Lucullus brassói aprópecsenye fűszerkeverék 32 g,Spar=5997359110250; Tesco=05997359110250,Spar=355.0; Tesco=335.0,Spar=32.0 g; Tesco=32.0 g,"Spar=fuszerezes-7; Tesco=Alapvető élelmiszerek|Ételízesítés|Fűszerkeverékek, gyorspácok|Fűszerkeverékek sertéshúshoz"
"font irsai olivér kunsági száraz fehérbor 11,5% 750 ml",Prima;Spar,l,Spar,Prima,2326.667,2465.333,138.667,5.96,"Prima=Font Irsai Olivér Kunsági száraz fehérbor 11,5% 750 ml; Spar=Font Irsai Olivér Kunsági száraz fehérbor 11,5% 750 ml",Prima=5999862541064; Spar=5999862541064,Prima=1849.0; Spar=1745.0,Prima=750.0 ml; Spar=750.0 ml,Prima=feherbor-194; Spar=feher-bor-249
font kunsági kékfrankos rosé száraz rosébor 12% 750 ml,Prima;Spar,l,Spar,Prima,2326.667,2465.333,138.667,5.96,Prima=Font Kunsági Kékfrankos Rosé száraz rosébor 12% 750 ml; Spar=Font Kunsági Kékfrankos Rosé száraz rosébor 12% 750 ml,Prima=5999862541057; Spar=5999862541057,Prima=1849.0; Spar=1745.0,Prima=750.0 ml; Spar=750.0 ml,Prima=rosebor-195; Spar=rose-bor-251
pacific sütésálló vegyes gyümölcs készítmény 500 g,Spar;Tesco,kg,Tesco,Spar,1678.0,1778.0,100.0,5.959,Spar=Pacific sütésálló vegyes gyümölcs készítmény 500 g; Tesco=Pacific sütésálló vegyes gyümölcs készítmény 500 g,Spar=5997403120136; Tesco=05997403120136,Spar=889.0; Tesco=839.0,Spar=500.0 g; Tesco=500.0 g,"Spar=lekvar-147; Tesco=Alapvető élelmiszerek|Lekvár, méz és mogyorókrém|Lekvárok|Egyéb lekvárok"
pacific sütésálló szilva készítmény 500 g,Spar;Tesco,kg,Tesco,Spar,1678.0,1778.0,100.0,5.959,Spar=Pacific sütésálló szilva készítmény 500 g; Tesco=Pacific sütésálló szilva készítmény 500 g,Spar=5997403120150; Tesco=05997403120150,Spar=889.0; Tesco=839.0,Spar=500.0 g; Tesco=500.0 g,"Spar=lekvar-147; Tesco=Alapvető élelmiszerek|Lekvár, méz és mogyorókrém|Lekvárok|Egyéb lekvárok"
pacific sütésálló sárgabarack készítmény 500 g,Spar;Tesco,kg,Tesco,Spar,1678.0,1778.0,100.0,5.959,Spar=Pacific sütésálló sárgabarack készítmény 500 g; Tesco=Pacific sütésálló sárgabarack készítmény 500 g,Spar=5997403120143; Tesco=05997403120143,Spar=889.0; Tesco=839.0,Spar=500.0 g; Tesco=500.0 g,"Spar=lekvar-147; Tesco=Alapvető élelmiszerek|Lekvár, méz és mogyorókrém|Lekvárok|Baracklekvárok"
nádudvari fitness sovány túró 250 g,Spar;Tesco,kg,Tesco,Spar,2420.0,2564.0,144.0,5.95,Spar=Nádudvari Fitness sovány túró 250 g; Tesco=Nádudvari Fitness sovány túró 250 g,Spar=5998202942967; Tesco=05998202942967,Spar=641.0; Tesco=605.0,Spar=250.0 g; Tesco=250.0 g,Spar=turo-cottage-cheese-104; Tesco=Tejtermék-tojás|Sajtok és túró|Túró|Túrók
"müller riso vegan rizs desszert kókusztejjel, csokoládé készítménnyel, karamell ízesítéssel 160 g",Spar;Tesco,kg,Tesco,Spar,3681.25,3900.0,218.75,5.942,"Spar=Müller Riso Vegan rizs desszert kókusztejjel, csokoládé készítménnyel, karamell ízesítéssel 160 g; Tesco=Müller Riso Vegan rizs desszert kókusztejjel, csokoládé készítménnyel, karamell ízesítéssel 160 g",Spar=42488934; Tesco=00000042488934,Spar=624.0; Tesco=589.0,Spar=160.0 g; Tesco=160.0 g,Spar=vegan-77; Tesco=Speciális|Vegetáriánus és vegán|Desszertek|Desszertek
