key,base_unit,Spar_product_name,Spar_barcode,Spar_unit_price,Spar_unit_step,Spar_unit_type,Spar_base_price,Spar_categories,Prima_product_name,Prima_barcode,Prima_unit_price,Prima_unit_step,Prima_unit_type,Prima_base_price,Prima_categories,Tesco_product_name,Tesco_barcode,Tesco_unit_price,Tesco_unit_step,Tesco_unit_type,Tesco_base_price,Tesco_categories,min_store,max_store,pct_spread
kubu 100% alma-banán püré c-vitaminnal 100 g,kg,Kubu 100% alma-banán püré C-vitaminnal 100 g,5998821514064,334.0,100.0,g,3340.0,gyumolcslevek-205,Kubu 100% alma-banán püré C-vitaminnal 100 g,5998821514064,355.0,100.0,g,3550.0,gyumolcsle-gyumolcs-ital-176,Kubu 100% alma-banán püré C-vitaminnal 100 g,05998821514064,299.0,100.0,g,2990.0,Italok|Gyümölcs és zöldséglevek|Gyerek italok|Gyerek italok,Tesco,Prima,18.729
kubu 100% alma-őszibarack-banán-sárgarépa püré c-vitaminnal 100 g,kg,Kubu 100% alma-őszibarack-banán-sárgarépa püré C-vitaminnal 100 g,5998821514118,334.0,100.0,g,3340.0,gyumolcslevek-205,Kubu 100% alma-őszibarack-banán-sárgarépa püré C-vitaminnal 100 g,5998821514118,355.0,100.0,g,3550.0,gyumolcsle-gyumolcs-ital-176,Kubu 100% alma-őszibarack-banán-sárgarépa püré C-vitaminnal 100 g,05998821514118,299.0,100.0,g,2990.0,Italok|Gyümölcs és zöldséglevek|Gyerek italok|Gyerek italok,Tesco,Prima,18.729
kubu 100% banán-alma püré c-vitaminnal 100 g,kg,Kubu 100% banán-alma püré C-vitaminnal 100 g,5998821514095,334.0,100.0,g,3340.0,gyumolcslevek-205,Kubu 100% banán-alma püré C-vitaminnal 100 g,5998821514095,355.0,100.0,g,3550.0,gyumolcsle-gyumolcs-ital-176,Kubu 100% banán-alma püré C-vitaminnal 100 g,05998821514095,299.0,100.0,g,2990.0,Italok|Gyümölcs és zöldséglevek|Gyerek italok|Gyerek italok,Tesco,Prima,18.729
kubu alma-banán-eper-sárgarépa püré 100 g,kg,Kubu alma-banán-eper-sárgarépa püré 100 g,5998821514132,334.0,100.0,g,3340.0,gyumolcslevek-205,Kubu alma-banán-eper-sárgarépa püré 100 g,5998821514132,355.0,100.0,g,3550.0,gyumolcsle-gyumolcs-ital-176,Kubu alma-banán-eper-sárgarépa püré 100 g,05998821514132,299.0,100.0,g,2990.0,Italok|Gyümölcs és zöldséglevek|Gyerek italok|Gyerek italok,Tesco,Prima,18.729
orbit görögdinnye- és málnaízű cukormentes rágógumi édesítőszerrel 67 g,kg,Orbit görögdinnye- és málnaízű cukormentes rágógumi édesítőszerrel 67 g,4009900552165,1889.0,67.0,g,28194.03,cukormentes-78,Orbit görögdinnye- és málnaízű cukormentes rágógumi édesítőszerrel 67 g,4009900552165,2099.0,67.0,g,31328.358,cukorka-ragogumi-egyeb-163,Orbit görögdinnye- és málnaízű cukormentes rágógumi édesítőszerrel 67 g,04009900552165,1769.0,67.0,g,26402.985,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Cukorkák, rágógumik|Rágógumik",Tesco,Prima,18.655
orbit refreshers eper- és citromízű cukormentes rágógumi édesítőszerrel 67 g,kg,Orbit Refreshers eper- és citromízű cukormentes rágógumi édesítőszerrel 67 g,4009900544559,1889.0,67.0,g,28194.03,cukormentes-78,Orbit Refreshers eper- és citromízű cukormentes rágógumi édesítőszerrel 67 g,4009900544559,2099.0,67.0,g,31328.358,cukorka-ragogumi-egyeb-163,Orbit Refreshers eper- és citromízű cukormentes rágógumi édesítőszerrel 67 g,04009900544559,1769.0,67.0,g,26402.985,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Cukorkák, rágógumik|Rágógumik",Tesco,Prima,18.655
orbit refreshers tropical gyümölcsízű cukormentes rágógumi édesítőszerrel 67 g,kg,Orbit Refreshers Tropical gyümölcsízű cukormentes rágógumi édesítőszerrel 67 g,4009900540551,1889.0,67.0,g,28194.03,cukormentes-78,Orbit Refreshers Tropical gyümölcsízű cukormentes rágógumi édesítőszerrel 67 g,4009900540551,2099.0,67.0,g,31328.358,cukorka-ragogumi-egyeb-163,Orbit Refreshers Tropical gyümölcsízű cukormentes rágógumi édesítőszerrel 67 g,04009900540551,1769.0,67.0,g,26402.985,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Cukorkák, rágógumik|Leheletfrissítő, légúttisztító cukorkák",Tesco,Prima,18.655
"dreher bak minőségi barna sör 7,3% 0,5 l",l,"Dreher Bak minőségi barna sör 7,3% 0,5 l",5998817313077,564.0,500.0,ml,1128.0,barna-sor-235,"Dreher Bak minőségi barna sör 7,3% 0,5 l",5998817313077,615.0,500.0,ml,1230.0,barna-sor-181,"Dreher Bak minőségi barna sör 7,3% 0,5 l",05998817313077,519.0,500.0,ml,1038.0,"Italok|Sör, cider|Sörkülönlegességek|Barna sörök",Tesco,Prima,18.497
"dreher hidegkomlós világos sör 4,5% 0,5 l",l,"Dreher Hidegkomlós világos sör 4,5% 0,5 l",5998817313107,564.0,500.0,ml,1128.0,vilagos-sor-234,"Dreher Hidegkomlós világos sör 4,5% 0,5 l",5998817313107,615.0,500.0,ml,1230.0,vilagos-sor-180,"Dreher Hidegkomlós világos sör 4,5% 0,5 l",05998817313107,519.0,500.0,ml,1038.0,"Italok|Sör, cider|Világos sörök|Dobozos",Tesco,Prima,18.497
zott belriso tejberizs 200 g,kg,Zott Belriso tejberizs 200 g,4014500512266,379.0,200.0,g,1895.0,puding-kremturo-tejberizs-97,Zott Belriso tejberizs 200 g,4014500512266,449.0,200.0,g,2245.0,tejberizs-tejbegriz-59,Zott Belriso tejberizs 200 g,04014500512266,395.0,200.0,g,1975.0,"Tejtermék-tojás|Tejdesszertek|Tejberizs, tejbegríz|Tejberizs, tejbegríz",Spar,Prima,18.47
"coca-cola cherry colaízű szénsavas üdítőital cseresznye ízesítéssel 1,75 l",l,"Coca-Cola Cherry colaízű szénsavas üdítőital cseresznye ízesítéssel 1,75 l",5993330000091,849.0,1750.0,ml,485.143,szensavas-uditoital-203,"Coca-Cola Cherry colaízű szénsavas üdítőital cseresznye ízesítéssel 1,75 l",5993330000091,899.0,1750.0,ml,513.714,szensavas-uditoital-172,"Coca-Cola Cherry colaízű szénsavas üdítőital cseresznye ízesítéssel 1,75 l",05993330000091,759.0,1750.0,ml,433.714,Italok|Üdítőitalok|Szénsavas üdítőitalok|Nagy kiszerelés,Tesco,Prima,18.445
"coca-cola colaízű szénsavas üdítőital 1,75 l",l,"Coca-Cola colaízű szénsavas üdítőital 1,75 l",5993330000039,849.0,1750.0,ml,485.143,szensavas-uditoital-203,"Coca-Cola colaízű szénsavas üdítőital 1,75 l",5993330000039,899.0,1750.0,ml,513.714,szensavas-uditoital-172,"Coca-Cola colaízű szénsavas üdítőital 1,75 l",05993330000039,759.0,1750.0,ml,433.714,Italok|Üdítőitalok|Szénsavas üdítőitalok|Nagy kiszerelés,Tesco,Prima,18.445
"coca-cola koffeinmentes energiamentes szénsavas üdítőital édesítőszerekkel 1,75 l",l,"Coca-Cola koffeinmentes energiamentes szénsavas üdítőital édesítőszerekkel 1,75 l",5993330000244,849.0,1750.0,ml,485.143,szensavas-uditoital-203,"Coca-Cola koffeinmentes energiamentes szénsavas üdítőital édesítőszerekkel 1,75 l",5993330000244,899.0,1750.0,ml,513.714,szensavas-uditoital-172,"Coca-Cola koffeinmentes energiamentes szénsavas üdítőital édesítőszerekkel 1,75 l",05993330000244,759.0,1750.0,ml,433.714,Italok|Üdítőitalok|Szénsavas üdítőitalok|Nagy kiszerelés,Tesco,Prima,18.445
"coca-cola lime cola- és limeízű szénsavas üdítőital 1,75 l",l,"Coca-Cola Lime cola- és limeízű szénsavas üdítőital 1,75 l",5000112684919,849.0,1750.0,ml,485.143,szensavas-uditoital-203,"Coca-Cola Lime cola- és limeízű szénsavas üdítőital 1,75 l",5000112684919,899.0,1750.0,ml,513.714,szensavas-uditoital-172,"Coca-Cola Lime cola- és limeízű szénsavas üdítőital 1,75 l",05000112684919,759.0,1750.0,ml,433.714,Italok|Üdítőitalok|Szénsavas üdítőitalok|Nagy kiszerelés,Tesco,Prima,18.445
"fanta exotic szénsavas trópusi gyümölcsízű üdítőital 1,75 l",l,"Fanta Exotic szénsavas trópusi gyümölcsízű üdítőital 1,75 l",5000112688078,849.0,1750.0,ml,485.143,szensavas-uditoital-203,"Fanta Exotic szénsavas trópusi gyümölcsízű üdítőital 1,75 l",5000112688078,899.0,1750.0,ml,513.714,szensavas-uditoital-172,"Fanta Exotic szénsavas trópusi gyümölcsízű üdítőital 1,75 l",05000112688078,759.0,1750.0,ml,433.714,Italok|Üdítőitalok|Szénsavas üdítőitalok|Nagy kiszerelés,Tesco,Prima,18.445
"fanta szénsavas narancsízű üdítőital 1,75 l",l,"Fanta szénsavas narancsízű üdítőital 1,75 l",5993330000343,849.0,1750.0,ml,485.143,szensavas-uditoital-203,"Fanta szénsavas narancsízű üdítőital 1,75 l",5993330000343,899.0,1750.0,ml,513.714,szensavas-uditoital-172,"Fanta szénsavas narancsízű üdítőital 1,75 l",05993330000343,759.0,1750.0,ml,433.714,Italok|Üdítőitalok|Szénsavas üdítőitalok|Nagy kiszerelés,Tesco,Prima,18.445
"fanta szőlőízű szénsavas üdítőital cukorral és édesítőszerekkel 1,75 l",l,"Fanta szőlőízű szénsavas üdítőital cukorral és édesítőszerekkel 1,75 l",5000112670936,849.0,1750.0,ml,485.143,szensavas-uditoital-203,"Fanta szőlőízű szénsavas üdítőital cukorral és édesítőszerekkel 1,75 l",5000112670936,899.0,1750.0,ml,513.714,szensavas-uditoital-172,"Fanta szőlőízű szénsavas üdítőital cukorral és édesítőszerekkel 1,75 l",05000112670936,759.0,1750.0,ml,433.714,Italok|Üdítőitalok|Szénsavas üdítőitalok|Nagy kiszerelés,Tesco,Prima,18.445
"fanta zéró cukor energiamentes narancsízű szénsavas üdítőital édesítőszerekkel 1,75 l",l,"Fanta zéró cukor energiamentes narancsízű szénsavas üdítőital édesítőszerekkel 1,75 l",5993330000404,849.0,1750.0,ml,485.143,szensavas-uditoital-203,"Fanta zéró cukor energiamentes narancsízű szénsavas üdítőital édesítőszerekkel 1,75 l",5993330000404,899.0,1750.0,ml,513.714,szensavas-uditoital-172,"Fanta zéró cukor energiamentes narancsízű szénsavas üdítőital édesítőszerekkel 1,75 l",05993330000404,759.0,1750.0,ml,433.714,Italok|Üdítőitalok|Szénsavas üdítőitalok|Nagy kiszerelés,Tesco,Prima,18.445
"kinley ginger ale szénsavas üdítőital gyömbér ízesítéssel 1,5 l",l,"Kinley Ginger Ale szénsavas üdítőital gyömbér ízesítéssel 1,5 l",5993330000619,849.0,1500.0,ml,566.0,szensavas-uditoital-203,"Kinley Ginger Ale szénsavas üdítőital gyömbér ízesítéssel 1,5 l",5993330000619,899.0,1500.0,ml,599.333,szensavas-uditoital-172,"Kinley Ginger Ale szénsavas üdítőital gyömbér ízesítéssel 1,5 l",05993330000619,759.0,1500.0,ml,506.0,Italok|Üdítőitalok|Szénsavas üdítőitalok|Nagy kiszerelés,Tesco,Prima,18.445
"kinley ginger ale zéró cukor energiamentes szénsavas üdítőital édesítőszerekkel 1,5 l",l,"Kinley Ginger Ale Zéró cukor energiamentes szénsavas üdítőital édesítőszerekkel 1,5 l",5993330000701,849.0,1500.0,ml,566.0,szensavas-uditoital-203,"Kinley Ginger Ale Zéró cukor energiamentes szénsavas üdítőital édesítőszerekkel 1,5 l",5993330000701,899.0,1500.0,ml,599.333,szensavas-uditoital-172,"Kinley Ginger Ale Zéró cukor energiamentes szénsavas üdítőital édesítőszerekkel 1,5 l",05993330000701,759.0,1500.0,ml,506.0,Italok|Üdítőitalok|Szénsavas üdítőitalok|Nagy kiszerelés,Tesco,Prima,18.445
"kinley pink aromatic berry szénsavas, vegyes bogyós gyümölcsízű üdítőital 1,5 l",l,"Kinley Pink Aromatic Berry szénsavas, vegyes bogyós gyümölcsízű üdítőital 1,5 l",5993330003498,849.0,1500.0,ml,566.0,szensavas-uditoital-203,"Kinley Pink Aromatic Berry szénsavas, vegyes bogyós gyümölcsízű üdítőital 1,5 l",5993330003498,899.0,1500.0,ml,599.333,szensavas-uditoital-172,"Kinley Pink Aromatic Berry szénsavas, vegyes bogyós gyümölcsízű üdítőital 1,5 l",05993330003498,759.0,1500.0,ml,506.0,Italok|Üdítőitalok|Szénsavas üdítőitalok|Nagy kiszerelés,Tesco,Prima,18.445
"kinley tonic water tonikízű szénsavas üdítőital 1,5 l",l,"Kinley Tonic Water tonikízű szénsavas üdítőital 1,5 l",5993330000572,849.0,1500.0,ml,566.0,szensavas-uditoital-203,"Kinley Tonic Water tonikízű szénsavas üdítőital 1,5 l",5993330000572,899.0,1500.0,ml,599.333,szensavas-uditoital-172,"Kinley Tonic Water tonikízű szénsavas üdítőital 1,5 l",05993330000572,759.0,1500.0,ml,506.0,Italok|Üdítőitalok|Szénsavas üdítőitalok|Nagy kiszerelés,Tesco,Prima,18.445
"kinley tonic water zéró cukor energiamentes szénsavas üdítőital édesítőszerekkel 1,5 l",l,"Kinley Tonic Water Zéró cukor energiamentes szénsavas üdítőital édesítőszerekkel 1,5 l",5993330000688,849.0,1500.0,ml,566.0,szensavas-uditoital-203,"Kinley Tonic Water Zéró cukor energiamentes szénsavas üdítőital édesítőszerekkel 1,5 l",5993330000688,899.0,1500.0,ml,599.333,szensavas-uditoital-172,"Kinley Tonic Water Zéró cukor energiamentes szénsavas üdítőital édesítőszerekkel 1,5 l",05993330000688,759.0,1500.0,ml,506.0,Italok|Üdítőitalok|Szénsavas üdítőitalok|Nagy kiszerelés,Tesco,Prima,18.445
"sprite citrom- és limeízű szénsavas üdítőital 1,75 l",l,"Sprite citrom- és limeízű szénsavas üdítőital 1,75 l",5993330000497,849.0,1750.0,ml,485.143,szensavas-uditoital-203,"Sprite citrom- és limeízű szénsavas üdítőital 1,75 l",5993330000497,899.0,1750.0,ml,513.714,szensavas-uditoital-172,"Sprite citrom- és limeízű szénsavas üdítőital 1,75 l",05993330000497,759.0,1750.0,ml,433.714,Italok|Üdítőitalok|Szénsavas üdítőitalok|Nagy kiszerelés,Tesco,Prima,18.445
"sprite zéró cukor citrom- és limeízű energiamentes szénsavas üdítőital édesítőszerekkel 1,75 l",l,"Sprite zéró cukor citrom- és limeízű energiamentes szénsavas üdítőital édesítőszerekkel 1,75 l",5993330000541,849.0,1750.0,ml,485.143,szensavas-uditoital-203,"Sprite zéró cukor citrom- és limeízű energiamentes szénsavas üdítőital édesítőszerekkel 1,75 l",5993330000541,899.0,1750.0,ml,513.714,szensavas-uditoital-172,"Sprite zéró cukor citrom- és limeízű energiamentes szénsavas üdítőital édesítőszerekkel 1,75 l",05993330000541,759.0,1750.0,ml,433.714,Italok|Üdítőitalok|Szénsavas üdítőitalok|Nagy kiszerelés,Tesco,Prima,18.445
"univer erős pista nyers, darált csípős paprika 200 g",kg,"Univer Erős Pista nyers, darált csípős paprika 200 g",5997010301195,985.0,200.0,g,4925.0,paprikakrem-gulyaskrem-226,"Univer Erős Pista nyers, darált csípős paprika 200 g",5997010301195,1099.0,200.0,g,5495.0,etelizesito-125,"Univer Erős Pista nyers, darált csípős paprika 200 g",05997010301195,929.0,200.0,g,4645.0,Alapvető élelmiszerek|Ételízesítés|Folyékony fűszerek|Paprikakrém és üveges paprika,Tesco,Prima,18.299
"univer édes anna nyers, darált édes paprika 200 g",kg,"Univer Édes Anna nyers, darált édes paprika 200 g",5997010301225,985.0,200.0,g,4925.0,paprikakrem-gulyaskrem-226,"Univer Édes Anna nyers, darált édes paprika 200 g",5997010301225,1099.0,200.0,g,5495.0,etelizesito-125,"Univer Édes Anna nyers, darált édes paprika 200 g",05997010301225,929.0,200.0,g,4645.0,Alapvető élelmiszerek|Ételízesítés|Folyékony fűszerek|Paprikakrém és üveges paprika,Tesco,Prima,18.299
danone élőflórás natúr joghurt 4 x 130 g,kg,Danone élőflórás natúr joghurt 4 x 130 g,5997536112961,421.0,520.0,g,809.615,natur-gorog-joghurt-106,Danone élőflórás natúr joghurt 4 x 130 g,5997536112961,356.0,520.0,g,684.615,joghurt-47,Danone élőflórás natúr joghurt 4 x 130 g,05997536112961,403.0,520.0,g,775.0,Tejtermék-tojás|Joghurtok|Natúr és görög joghurtok|Natúr és görög joghurtok,Prima,Spar,18.258
cappy ice fruit multivitamin szénsavmentes vegyesgyümölcs ital mangosztán ízesítéssel 500 ml,l,Cappy Ice Fruit Multivitamin szénsavmentes vegyesgyümölcs ital mangosztán ízesítéssel 500 ml,54026131,639.0,500.0,ml,1278.0,szensavmentes-uditoitalok-202,Cappy Ice Fruit Multivitamin szénsavmentes vegyesgyümölcs ital mangosztán ízesítéssel 500 ml,54026131,649.0,500.0,ml,1298.0,gyumolcsle-gyumolcs-ital-176,Cappy Ice Fruit Multivitamin szénsavmentes vegyesgyümölcs ital mangosztán ízesítéssel 500 ml,00000054026131,549.0,500.0,ml,1098.0,Italok|Gyümölcs és zöldséglevek|Gyümölcs nektárok és egyéb gyümölcsitalok|Gyümölcs nektárok és egyéb gyümölcsitalok,Tesco,Prima,18.215
gatorade cool blue szénsavmentes málnaízű sportital cukorral és édesítőszerekkel 500 ml,l,Gatorade Cool Blue szénsavmentes málnaízű sportital cukorral és édesítőszerekkel 500 ml,5997264103750,619.0,500.0,ml,1238.0,sportital-206,Gatorade Cool Blue szénsavmentes málnaízű sportital cukorral és édesítőszerekkel 500 ml,5997264103750,649.0,500.0,ml,1298.0,energiaital-sportital-177,Gatorade Cool Blue szénsavmentes málnaízű sportital cukorral és édesítőszerekkel 500 ml,05997264103750,549.0,500.0,ml,1098.0,Italok|Üdítőitalok|Energia- és sportitalok|Sportitalok,Tesco,Prima,18.215
globus könnyed majonéz 451 g,kg,Globus könnyed majonéz 451 g,8720182635068,1154.0,451.0,g,2558.758,ketchup-mustar-majonez-torma-224,Globus könnyed majonéz 451 g,8720182635068,1299.0,451.0,g,2880.266,majonez-111,Globus könnyed majonéz 451 g,08720182635068,1099.0,451.0,g,2436.807,"Alapvető élelmiszerek|Szószok, mártások, poralapok|Ketchup, mustár, torma, majonéz|Majonéz",Tesco,Prima,18.198
házias ízek borsos tokány tésztával 400 g,kg,Házias Ízek borsos tokány tésztával 400 g,5998304067421,1219.0,400.0,g,3047.5,konzerv-keszetelek-213,Házias Ízek borsos tokány tésztával 400 g,5998304067421,1299.0,400.0,g,3247.5,keszetel-konzerv-98,Házias Ízek borsos tokány tésztával 400 g,05998304067421,1099.0,400.0,g,2747.5,"Alapvető élelmiszerek|Konzervek, olívabogyók|Konzerv készételek|Egyéb konzerv készételek",Tesco,Prima,18.198
"nescafé 3in1 classic smooth & rich azonnal oldódó kávéspecialitás 10 x 16,5 g (165 g)",kg,"NESCAFÉ 3in1 Classic Smooth & Rich azonnal oldódó kávéspecialitás 10 x 16,5 g (165 g)",7613036842365,1154.0,165.0,g,6993.939,instant-kave-139,"NESCAFÉ 3in1 Classic Smooth & Rich azonnal oldódó kávéspecialitás 10 x 16,5 g (165 g)",7613036842365,1299.0,165.0,g,7872.727,instant-kave-cappuccino-166,"NESCAFÉ 3in1 Classic Smooth & Rich azonnal oldódó kávéspecialitás 10 x 16,5 g (165 g)",07613036842365,1099.0,165.0,g,6660.606,Italok|Kávé|2in1/3in1 kávé|Klasszikus,Tesco,Prima,18.198
nescafé 3in1 strong intense & rich azonnal oldódó kávéspecialitás 10 x 16 g (160 g),kg,NESCAFÉ 3in1 Strong Intense & Rich azonnal oldódó kávéspecialitás 10 x 16 g (160 g),8445291208445,1154.0,160.0,g,7212.5,instant-kave-139,NESCAFÉ 3in1 Strong Intense & Rich azonnal oldódó kávéspecialitás 10 x 16 g (160 g),8445291208445,1299.0,160.0,g,8118.75,instant-kave-cappuccino-166,NESCAFÉ 3in1 Strong Intense & Rich azonnal oldódó kávéspecialitás 10 x 16 g (160 g),08445291208445,1099.0,160.0,g,6868.75,Italok|Kávé|2in1/3in1 kávé|Extra erős,Tesco,Prima,18.198
whiskas 1+ tasty mix teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g),kg,Whiskas 1+ Tasty Mix teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g),4770608262709,1154.0,340.0,g,3394.118,macskaeledel-323,Whiskas 1+ Tasty Mix teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g),4770608262716,1299.0,340.0,g,3820.588,macskaeledel-230,Whiskas 1+ Tasty Mix teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g),04770608262709,1099.0,340.0,g,3232.353,Kisállat|Macskaeledelek & Kiegészítők|Nedves eledelek|Alutasakos eledelek,Tesco,Prima,18.198
"nescafé 3in1 classic smooth & rich azonnal oldódó kávéspecialitás 24 x 16,5 g (396 g)",kg,"NESCAFÉ 3in1 Classic Smooth & Rich azonnal oldódó kávéspecialitás 24 x 16,5 g (396 g)",8445291202269,2414.0,396.0,g,6095.96,instant-kave-139,"NESCAFÉ 3in1 Classic Smooth & Rich azonnal oldódó kávéspecialitás 24 x 16,5 g (396 g)",8445291202269,2599.0,396.0,g,6563.131,instant-kave-cappuccino-166,"NESCAFÉ 3in1 Classic Smooth & Rich azonnal oldódó kávéspecialitás 24 x 16,5 g (396 g)",08445291202269,2199.0,396.0,g,5553.03,Italok|Kávé|2in1/3in1 kávé|Klasszikus,Tesco,Prima,18.19
sió találkozások rostos őszibarack-narancs gyümölcsital 1 l,l,Sió Találkozások rostos őszibarack-narancs gyümölcsital 1 l,5998815123357,755.0,1000.0,ml,755.0,szensavmentes-uditoitalok-202,Sió Találkozások rostos őszibarack-narancs gyümölcsital 1 l,5998815123357,849.0,1000.0,ml,849.0,gyumolcsle-gyumolcs-ital-176,Sió Találkozások rostos őszibarack-narancs gyümölcsital 1 l,05998815123357,719.0,1000.0,ml,719.0,Italok|Gyümölcs és zöldséglevek|Gyümölcs nektárok és egyéb gyümölcsitalok|Gyümölcs nektárok és egyéb gyümölcsitalok,Tesco,Prima,18.081
globus sertésmájkrém 62 g,kg,Globus sertésmájkrém 62 g,8594001692460,169.0,62.0,g,2725.806,pastetomok-majasok-120,Globus sertésmájkrém 62 g,8594001692460,199.0,62.0,g,3209.677,maj-huskonzerv-melegszendvicskrem-103,Globus sertésmájkrém 62 g,08594001692460,177.0,62.0,g,2854.839,"Alapvető élelmiszerek|Konzervek, olívabogyók|Májasok, melegszendvicskrémek és húskonzervek|Sertéshús májasok és konzervek",Spar,Prima,17.751
