index,category_id,name,display_name,url_category_path,parent_category_id,parent_url_category_path,depth,amounts,child_count,is_leaf,path,path_ids,image_url
144,instantEtelek,"Instant étel, alap","Instant étel, alap",élelmiszer/alapvető-termék/instant-étel-alap,alapvetőTermekek,élelmiszer/alapvető-termék,2,220,4,false,"Élelmiszer > Alapvető termék > Instant étel, alap",Élelmiszer|alapvetőTermekek|instantEtelek,https://cdn.metro-group.com/hu/hu_pim_177369001001_02.png
145,instantLevesek,Instant levesek,Instant levesek,élelmiszer/alapvető-termék/instant-étel-alap/instant-levesek,instantEtelek,élelmiszer/alapvető-termék/instant-étel-alap,3,89,0,true,"Élelmiszer > Alapvető termék > Instant étel, alap > Instant levesek",Élelmiszer|alapvetőTermekek|instantEtelek|instantLevesek,https://cdn.metro-group.com/hu/hu_pim_177369001001_02.png
146,instantFőetelek,Instant főételek,Instant főételek,élelmiszer/alapvető-termék/instant-étel-alap/instant-főételek,instantEtelek,élelmiszer/alapvető-termék/instant-étel-alap,3,94,0,true,"Élelmiszer > Alapvető termék > Instant étel, alap > Instant főételek",Élelmiszer|alapvetőTermekek|instantEtelek|instantFőetelek,https://cdn.metro-group.com/hu/hu_pim_521391001001_01.png
147,Leveskocka,Leveskocka,Leveskocka,élelmiszer/alapvető-termék/instant-étel-alap/leveskocka,instantEtelek,élelmiszer/alapvető-termék/instant-étel-alap,3,27,0,true,"Élelmiszer > Alapvető termék > Instant étel, alap > Leveskocka",Élelmiszer|alapvetőTermekek|instantEtelek|Leveskocka,https://cdn.metro-group.com/hu/hu_pim_623506001001_01.png
148,professzionálisAlapanyag,Professzionális alapanyag,Professzionális alapanyag,élelmiszer/alapvető-termék/instant-étel-alap/professzionális-alapanyag,instantEtelek,élelmiszer/alapvető-termék/instant-étel-alap,3,10,0,true,"Élelmiszer > Alapvető termék > Instant étel, alap > Professzionális alapanyag",Élelmiszer|alapvetőTermekek|instantEtelek|professzionálisAlapanyag,https://cdn.metro-group.com/hu/hu_pim_141677001001_02.png
149,édesKenhetőKeszítmeny,Édes kenhető készítmény,Édes kenhető készítmény,élelmiszer/alapvető-termék/édes-kenhető-készítmény,alapvetőTermekek,élelmiszer/alapvető-termék,2,81,4,false,Élelmiszer > Alapvető termék > Édes kenhető készítmény,Élelmiszer|alapvetőTermekek|édesKenhetőKeszítmeny,https://cdn.metro-group.com/hu/hu_pim_133391001001_02.png
150,csokoládeMogyorókrem,"Csokoládé, mogyorókrém","Csokoládé, mogyorókrém",élelmiszer/alapvető-termék/édes-kenhető-készítmény/csokoládé-mogyorókrém,édesKenhetőKeszítmeny,élelmiszer/alapvető-termék/édes-kenhető-készítmény,3,12,0,true,"Élelmiszer > Alapvető termék > Édes kenhető készítmény > Csokoládé, mogyorókrém",Élelmiszer|alapvetőTermekek|édesKenhetőKeszítmeny|csokoládeMogyorókrem,https://cdn.metro-group.com/hu/hu_pim_176856001001_01.png
151,dzsemLekvár,"Dzsem, lekvár","Dzsem, lekvár",élelmiszer/alapvető-termék/édes-kenhető-készítmény/dzsem-lekvár,édesKenhetőKeszítmeny,élelmiszer/alapvető-termék/édes-kenhető-készítmény,3,46,0,true,"Élelmiszer > Alapvető termék > Édes kenhető készítmény > Dzsem, lekvár",Élelmiszer|alapvetőTermekek|édesKenhetőKeszítmeny|dzsemLekvár,https://cdn.metro-group.com/hu/hu_pim_169705001001_02.png
152,Mez,Méz,Méz,élelmiszer/alapvető-termék/édes-kenhető-készítmény/méz,édesKenhetőKeszítmeny,élelmiszer/alapvető-termék/édes-kenhető-készítmény,3,20,0,true,Élelmiszer > Alapvető termék > Édes kenhető készítmény > Méz,Élelmiszer|alapvetőTermekek|édesKenhetőKeszítmeny|Mez,https://cdn.metro-group.com/hu/hu_pim_158451001001_02.png
153,egyebKeszítmenyek,Egyéb kenhető készítmény,Egyéb kenhető készítmény,élelmiszer/alapvető-termék/édes-kenhető-készítmény/egyéb-kenhető-készítmény,édesKenhetőKeszítmeny,élelmiszer/alapvető-termék/édes-kenhető-készítmény,3,3,0,true,Élelmiszer > Alapvető termék > Édes kenhető készítmény > Egyéb kenhető készítmény,Élelmiszer|alapvetőTermekek|édesKenhetőKeszítmeny|egyebKeszítmenyek,https://cdn.metro-group.com/hu/hu_pim_889483001001_02.png
154,cukrászatiTermekek,Cukrászati termék,Cukrászati termék,élelmiszer/alapvető-termék/cukrászati-termék,alapvetőTermekek,élelmiszer/alapvető-termék,2,237,9,false,Élelmiszer > Alapvető termék > Cukrászati termék,Élelmiszer|alapvetőTermekek|cukrászatiTermekek,https://cdn.metro-group.com/hu/hu_pim_166648001002_02.png
155,cukrászatiTöltelek,"Topping, töltelék","Topping, töltelék",élelmiszer/alapvető-termék/cukrászati-termék/topping-töltelék,cukrászatiTermekek,élelmiszer/alapvető-termék/cukrászati-termék,3,40,0,true,"Élelmiszer > Alapvető termék > Cukrászati termék > Topping, töltelék",Élelmiszer|alapvetőTermekek|cukrászatiTermekek|cukrászatiTöltelek,https://cdn.metro-group.com/hu/hu_pim_150697001001_02.png
156,Dekoráció,Dekoráció,Dekoráció,élelmiszer/alapvető-termék/cukrászati-termék/dekoráció,cukrászatiTermekek,élelmiszer/alapvető-termék/cukrászati-termék,3,18,0,true,Élelmiszer > Alapvető termék > Cukrászati termék > Dekoráció,Élelmiszer|alapvetőTermekek|cukrászatiTermekek|Dekoráció,https://cdn.metro-group.com/hu/hu_pim_529123001001_01.png
157,Fagylaltpor,Fagylaltpor,Fagylaltpor,élelmiszer/alapvető-termék/cukrászati-termék/fagylaltpor,cukrászatiTermekek,élelmiszer/alapvető-termék/cukrászati-termék,3,1,0,true,Élelmiszer > Alapvető termék > Cukrászati termék > Fagylaltpor,Élelmiszer|alapvetőTermekek|cukrászatiTermekek|Fagylaltpor,https://cdn.metro-group.com/hu/hu_pim_112403001001_02.png
158,ízesítőSzínező,"Ízesítő, színező","Ízesítő, színező",élelmiszer/alapvető-termék/cukrászati-termék/ízesítő-színező,cukrászatiTermekek,élelmiszer/alapvető-termék/cukrászati-termék,3,27,0,true,"Élelmiszer > Alapvető termék > Cukrászati termék > Ízesítő, színező",Élelmiszer|alapvetőTermekek|cukrászatiTermekek|ízesítőSzínező,https://cdn.metro-group.com/hu/hu_pim_306001002_01.png
159,Krempor,Krémpor,Krémpor,élelmiszer/alapvető-termék/cukrászati-termék/krémpor,cukrászatiTermekek,élelmiszer/alapvető-termék/cukrászati-termék,3,41,0,true,Élelmiszer > Alapvető termék > Cukrászati termék > Krémpor,Élelmiszer|alapvetőTermekek|cukrászatiTermekek|Krempor,https://cdn.metro-group.com/hu/hu_pim_90340001001_01.png
160,sutemenyHozzávalók,Sütemény hozzávalók,Sütemény hozzávalók,élelmiszer/alapvető-termék/cukrászati-termék/sütemény-hozzávalók,cukrászatiTermekek,élelmiszer/alapvető-termék/cukrászati-termék,3,73,0,true,Élelmiszer > Alapvető termék > Cukrászati termék > Sütemény hozzávalók,Élelmiszer|alapvetőTermekek|cukrászatiTermekek|sutemenyHozzávalók,https://cdn.metro-group.com/hu/hu_pim_108756001001_01.png
161,sutőSegedanyag,Sütő segédanyag,Sütő segédanyag,élelmiszer/alapvető-termék/cukrászati-termék/sütő-segédanyag,cukrászatiTermekek,élelmiszer/alapvető-termék/cukrászati-termék,3,20,0,true,Élelmiszer > Alapvető termék > Cukrászati termék > Sütő segédanyag,Élelmiszer|alapvetőTermekek|cukrászatiTermekek|sutőSegedanyag,https://cdn.metro-group.com/hu/hu_pim_67429001001_02.png
162,Gyumölcspurek,Gyümölcspürék,Gyümölcspürék,élelmiszer/alapvető-termék/cukrászati-termék/gyümölcspürék,cukrászatiTermekek,élelmiszer/alapvető-termék/cukrászati-termék,3,15,0,true,Élelmiszer > Alapvető termék > Cukrászati termék > Gyümölcspürék,Élelmiszer|alapvetőTermekek|cukrászatiTermekek|Gyumölcspurek,https://cdn.metro-group.com/hu/hu_pim_134066001001_02.png
163,szeszekCukrászárukhoz,Szeszek cukrászárukhoz,Szeszek cukrászárukhoz,élelmiszer/alapvető-termék/cukrászati-termék/szeszek-cukrászárukhoz,cukrászatiTermekek,élelmiszer/alapvető-termék/cukrászati-termék,3,2,0,true,Élelmiszer > Alapvető termék > Cukrászati termék > Szeszek cukrászárukhoz,Élelmiszer|alapvetőTermekek|cukrászatiTermekek|szeszekCukrászárukhoz,https://cdn.metro-group.com/hu/hu_pim_46419001001_01.png
164,Pekáru_1740390308334,Pékáru,Pékáru,élelmiszer/alapvető-termék/pékáru,alapvetőTermekek,élelmiszer/alapvető-termék,2,308,11,false,Élelmiszer > Alapvető termék > Pékáru,Élelmiszer|alapvetőTermekek|Pekáru_1740390308334,https://cdn.metro-group.com/hu/hu_pim_167059001001_02.png
165,hotDogHamburger,"Hot dog, hamburger","Hot dog, hamburger",élelmiszer/alapvető-termék/pékáru/hot-dog-hamburger,Pekáru_1740390308334,élelmiszer/alapvető-termék/pékáru,3,17,0,true,"Élelmiszer > Alapvető termék > Pékáru > Hot dog, hamburger",Élelmiszer|alapvetőTermekek|Pekáru_1740390308334|hotDogHamburger,https://cdn.metro-group.com/hu/hu_pim_114357001001_01.png
166,tortillaPitaBagel,"Tortilla, pita, bagel","Tortilla, pita, bagel",élelmiszer/alapvető-termék/pékáru/tortilla-pita-bagel,Pekáru_1740390308334,élelmiszer/alapvető-termék/pékáru,3,21,0,true,"Élelmiszer > Alapvető termék > Pékáru > Tortilla, pita, bagel",Élelmiszer|alapvetőTermekek|Pekáru_1740390308334|tortillaPitaBagel,https://cdn.metro-group.com/hu/hu_pim_42922001001_01.png
167,frissKenyer,Friss kenyér,Friss kenyér,élelmiszer/alapvető-termék/pékáru/friss-kenyér,Pekáru_1740390308334,élelmiszer/alapvető-termék/pékáru,3,11,0,true,Élelmiszer > Alapvető termék > Pékáru > Friss kenyér,Élelmiszer|alapvetőTermekek|Pekáru_1740390308334|frissKenyer,https://cdn.metro-group.com/hu/hu_pim_25422001001_01.png
168,elősutöttKenyer,Elősütött kenyér,Elősütött kenyér,élelmiszer/alapvető-termék/pékáru/elősütött-kenyér,Pekáru_1740390308334,élelmiszer/alapvető-termék/pékáru,3,52,0,true,Élelmiszer > Alapvető termék > Pékáru > Elősütött kenyér,Élelmiszer|alapvetőTermekek|Pekáru_1740390308334|elősutöttKenyer,https://cdn.metro-group.com/hu/hu_pim_88615001001_01.png
169,ropogósKenyer,Ropogós kenyér,Ropogós kenyér,élelmiszer/alapvető-termék/pékáru/ropogós-kenyér,Pekáru_1740390308334,élelmiszer/alapvető-termék/pékáru,3,15,0,true,Élelmiszer > Alapvető termék > Pékáru > Ropogós kenyér,Élelmiszer|alapvetőTermekek|Pekáru_1740390308334|ropogósKenyer,https://cdn.metro-group.com/hu/hu_pim_814933001001_01.png
170,tartósKenyer,Tartós kenyér,Tartós kenyér,élelmiszer/alapvető-termék/pékáru/tartós-kenyér,Pekáru_1740390308334,élelmiszer/alapvető-termék/pékáru,3,44,0,true,Élelmiszer > Alapvető termék > Pékáru > Tartós kenyér,Élelmiszer|alapvetőTermekek|Pekáru_1740390308334|tartósKenyer,https://cdn.metro-group.com/hu/hu_pim_156157001001_02.png
171,elősutöttPeksutemeny,Elősütött péksütemény,Elősütött péksütemény,élelmiszer/alapvető-termék/pékáru/elősütött-péksütemény,Pekáru_1740390308334,élelmiszer/alapvető-termék/pékáru,3,62,0,true,Élelmiszer > Alapvető termék > Pékáru > Elősütött péksütemény,Élelmiszer|alapvetőTermekek|Pekáru_1740390308334|elősutöttPeksutemeny,https://cdn.metro-group.com/hu/hu_pim_180805001001_01.png
172,Croissant,Croissant,Croissant,élelmiszer/alapvető-termék/pékáru/croissant,Pekáru_1740390308334,élelmiszer/alapvető-termék/pékáru,3,21,0,true,Élelmiszer > Alapvető termék > Pékáru > Croissant,Élelmiszer|alapvetőTermekek|Pekáru_1740390308334|Croissant,https://cdn.metro-group.com/hu/hu_pim_169739001001_02.png
173,Kalács,Kalács,Kalács,élelmiszer/alapvető-termék/pékáru/kalács,Pekáru_1740390308334,élelmiszer/alapvető-termék/pékáru,3,9,0,true,Élelmiszer > Alapvető termék > Pékáru > Kalács,Élelmiszer|alapvetőTermekek|Pekáru_1740390308334|Kalács,https://cdn.metro-group.com/hu/hu_pim_108461001001_02.png
174,Sutemeny,Sütemény,Sütemény,élelmiszer/alapvető-termék/pékáru/sütemény,Pekáru_1740390308334,élelmiszer/alapvető-termék/pékáru,3,43,0,true,Élelmiszer > Alapvető termék > Pékáru > Sütemény,Élelmiszer|alapvetőTermekek|Pekáru_1740390308334|Sutemeny,https://cdn.metro-group.com/hu/hu_pim_115109001001_02.png
175,Glutenmentes_1740390330945,Gluténmentes,Gluténmentes,élelmiszer/alapvető-termék/pékáru/gluténmentes,Pekáru_1740390308334,élelmiszer/alapvető-termék/pékáru,3,13,0,true,Élelmiszer > Alapvető termék > Pékáru > Gluténmentes,Élelmiszer|alapvetőTermekek|Pekáru_1740390308334|Glutenmentes_1740390330945,https://cdn.metro-group.com/hu/hu_pim_113231001001_01.png
176,Húskeszítmeny,Húskészítmény,Húskészítmény,élelmiszer/húskészítmény,Élelmiszer,élelmiszer,1,459,4,false,Élelmiszer > Húskészítmény,Élelmiszer|Húskeszítmeny,https://cdn.metro-group.com/hu/50210_kreati%CC%81vok_-_mshop_terme%CC%81kkatego%CC%81ria_-_felva%CC%81gott_-_1000x1000_v2.png
177,baconSerteszsírSzalonna,"Bacon, sertészsír, szalonna","Bacon, sertészsír, szalonna",élelmiszer/húskészítmény/bacon-sertészsír-szalonna,Húskeszítmeny,élelmiszer/húskészítmény,2,41,5,false,"Élelmiszer > Húskészítmény > Bacon, sertészsír, szalonna",Élelmiszer|Húskeszítmeny|baconSerteszsírSzalonna,https://cdn.metro-group.com/hu/hu_pim_109981001002_02.png
178,baconSzalonna,"Bacon, szalonna","Bacon, szalonna",élelmiszer/húskészítmény/bacon-sertészsír-szalonna/bacon-szalonna,baconSerteszsírSzalonna,élelmiszer/húskészítmény/bacon-sertészsír-szalonna,3,18,0,true,"Élelmiszer > Húskészítmény > Bacon, sertészsír, szalonna > Bacon, szalonna",Élelmiszer|Húskeszítmeny|baconSerteszsírSzalonna|baconSzalonna,https://cdn.metro-group.com/hu/hu_pim_658161001001_02.png
179,főttSzalonna,Főtt szalonna,Főtt szalonna,élelmiszer/húskészítmény/bacon-sertészsír-szalonna/főtt-szalonna,baconSerteszsírSzalonna,élelmiszer/húskészítmény/bacon-sertészsír-szalonna,3,13,0,true,"Élelmiszer > Húskészítmény > Bacon, sertészsír, szalonna > Főtt szalonna",Élelmiszer|Húskeszítmeny|baconSerteszsírSzalonna|főttSzalonna,https://cdn.metro-group.com/hu/hu_pim_112855001001_01.png
180,nyersSzalonna,Nyers szalonna,Nyers szalonna,élelmiszer/húskészítmény/bacon-sertészsír-szalonna/nyers-szalonna,baconSerteszsírSzalonna,élelmiszer/húskészítmény/bacon-sertészsír-szalonna,3,1,0,true,"Élelmiszer > Húskészítmény > Bacon, sertészsír, szalonna > Nyers szalonna",Élelmiszer|Húskeszítmeny|baconSerteszsírSzalonna|nyersSzalonna,https://cdn.metro-group.com/hu/hu_pim_109981001002_02.png
181,Zsír,Zsír,Zsír,élelmiszer/húskészítmény/bacon-sertészsír-szalonna/zsír,baconSerteszsírSzalonna,élelmiszer/húskészítmény/bacon-sertészsír-szalonna,3,6,0,true,"Élelmiszer > Húskészítmény > Bacon, sertészsír, szalonna > Zsír",Élelmiszer|Húskeszítmeny|baconSerteszsírSzalonna|Zsír,https://cdn.metro-group.com/hu/hu_pim_181499001001_01.png
182,Tepertő,Tepertő,Tepertő,élelmiszer/húskészítmény/bacon-sertészsír-szalonna/tepertő,baconSerteszsírSzalonna,élelmiszer/húskészítmény/bacon-sertészsír-szalonna,3,3,0,true,"Élelmiszer > Húskészítmény > Bacon, sertészsír, szalonna > Tepertő",Élelmiszer|Húskeszítmeny|baconSerteszsírSzalonna|Tepertő,https://cdn.metro-group.com/hu/hu_pim_137303001001_02.png
183,Sonka,Sonka,Sonka,élelmiszer/húskészítmény/sonka,Húskeszítmeny,élelmiszer/húskészítmény,2,142,4,false,Élelmiszer > Húskészítmény > Sonka,Élelmiszer|Húskeszítmeny|Sonka,https://cdn.metro-group.com/hu/hu_pim_163417001001_02.png
184,Sertes,Sertés,Sertés,élelmiszer/húskészítmény/sonka/sertés,Sonka,élelmiszer/húskészítmény/sonka,3,61,0,true,Élelmiszer > Húskészítmény > Sonka > Sertés,Élelmiszer|Húskeszítmeny|Sonka|Sertes,https://cdn.metro-group.com/hu/hu_pim_94149001001_01.png
185,Baromfi,Baromfi,Baromfi,élelmiszer/húskészítmény/sonka/baromfi,Sonka,élelmiszer/húskészítmény/sonka,3,32,0,true,Élelmiszer > Húskészítmény > Sonka > Baromfi,Élelmiszer|Húskeszítmeny|Sonka|Baromfi,https://cdn.metro-group.com/hu/hu_pim_820302001001_01.png
186,főttSonka,Főtt sonka,Főtt sonka,élelmiszer/húskészítmény/sonka/főtt-sonka,Sonka,élelmiszer/húskészítmény/sonka,3,17,0,true,Élelmiszer > Húskészítmény > Sonka > Főtt sonka,Élelmiszer|Húskeszítmeny|Sonka|főttSonka,https://cdn.metro-group.com/hu/hu_pim_163417001002_02.png
187,nyersSonka,Nyers sonka,Nyers sonka,élelmiszer/húskészítmény/sonka/nyers-sonka,Sonka,élelmiszer/húskészítmény/sonka,3,32,0,true,Élelmiszer > Húskészítmény > Sonka > Nyers sonka,Élelmiszer|Húskeszítmeny|Sonka|nyersSonka,https://cdn.metro-group.com/hu/hu_pim_166367001001_01.png
188,Kolbász,Kolbász,Kolbász,élelmiszer/húskészítmény/kolbász,Húskeszítmeny,élelmiszer/húskészítmény,2,234,4,false,Élelmiszer > Húskészítmény > Kolbász,Élelmiszer|Húskeszítmeny|Kolbász,https://cdn.metro-group.com/hu/hu_pim_163482001001_02.png
189,főttKolbász,Főtt kolbász,Főtt kolbász,élelmiszer/húskészítmény/kolbász/főtt-kolbász,Kolbász,élelmiszer/húskészítmény/kolbász,3,40,0,true,Élelmiszer > Húskészítmény > Kolbász > Főtt kolbász,Élelmiszer|Húskeszítmeny|Kolbász|főttKolbász,https://cdn.metro-group.com/hu/hu_pim_112102001001_01.png
190,Párizsi,Párizsi,Párizsi,élelmiszer/húskészítmény/kolbász/párizsi,Kolbász,élelmiszer/húskészítmény/kolbász,3,19,0,true,Élelmiszer > Húskészítmény > Kolbász > Párizsi,Élelmiszer|Húskeszítmeny|Kolbász|Párizsi,https://cdn.metro-group.com/hu/hu_pim_69970001001_01.png
191,virsliDebreceni,"Virsli, debreceni","Virsli, debreceni",élelmiszer/húskészítmény/kolbász/virsli-debreceni,Kolbász,élelmiszer/húskészítmény/kolbász,3,65,0,true,"Élelmiszer > Húskészítmény > Kolbász > Virsli, debreceni",Élelmiszer|Húskeszítmeny|Kolbász|virsliDebreceni,https://cdn.metro-group.com/hu/hu_pim_169737001001_02.png
192,szárazKolbász,Száraz kolbász,Száraz kolbász,élelmiszer/húskészítmény/kolbász/száraz-kolbász,Kolbász,élelmiszer/húskészítmény/kolbász,3,110,0,true,Élelmiszer > Húskészítmény > Kolbász > Száraz kolbász,Élelmiszer|Húskeszítmeny|Kolbász|szárazKolbász,https://cdn.metro-group.com/hu/hu_pim_163482001001_02.png
193,belsősegPástetomRillettes,Pástétom,Pástétom,élelmiszer/húskészítmény/pástétom,Húskeszítmeny,élelmiszer/húskészítmény,2,42,3,false,Élelmiszer > Húskészítmény > Pástétom,Élelmiszer|Húskeszítmeny|belsősegPástetomRillettes,https://cdn.metro-group.com/hu/hu_pim_27367001001_02.png
194,Kenőmájas,Kenőmájas,Kenőmájas,élelmiszer/húskészítmény/pástétom/kenőmájas,belsősegPástetomRillettes,élelmiszer/húskészítmény/pástétom,3,22,0,true,Élelmiszer > Húskészítmény > Pástétom > Kenőmájas,Élelmiszer|Húskeszítmeny|belsősegPástetomRillettes|Kenőmájas,https://cdn.metro-group.com/hu/hu_pim_161248001001_02.png
195,Disznósajt,Disznósajt,Disznósajt,élelmiszer/húskészítmény/pástétom/disznósajt,belsősegPástetomRillettes,élelmiszer/húskészítmény/pástétom,3,6,0,true,Élelmiszer > Húskészítmény > Pástétom > Disznósajt,Élelmiszer|Húskeszítmeny|belsősegPástetomRillettes|Disznósajt,https://cdn.metro-group.com/hu/hu_pim_2642001001_01.png
196,belsősegFeldolgozáshoz,Belsőség feldolgozáshoz,Belsőség feldolgozáshoz,élelmiszer/húskészítmény/pástétom/belsőség-feldolgozáshoz,belsősegPástetomRillettes,élelmiszer/húskészítmény/pástétom,3,14,0,true,Élelmiszer > Húskészítmény > Pástétom > Belsőség feldolgozáshoz,Élelmiszer|Húskeszítmeny|belsősegPástetomRillettes|belsősegFeldolgozáshoz,https://cdn.metro-group.com/hu/hu_pim_339899001001_02.png
197,Tejtermekek,Tejtermék,Tejtermék,élelmiszer/tejtermék,Élelmiszer,élelmiszer,1,884,9,false,Élelmiszer > Tejtermék,Élelmiszer|Tejtermekek,https://cdn.metro-group.com/hu/tejtermekek_category.png
198,Tej,Tej,Tej,élelmiszer/tejtermék/tej,Tejtermekek,élelmiszer/tejtermék,2,54,3,false,Élelmiszer > Tejtermék > Tej,Élelmiszer|Tejtermekek|Tej,https://cdn.metro-group.com/hu/hu_pim_72763001001_01.png
199,eslTej,ESL tej,ESL tej,élelmiszer/tejtermék/tej/esl-tej,Tej,élelmiszer/tejtermék/tej,3,11,0,true,Élelmiszer > Tejtermék > Tej > ESL tej,Élelmiszer|Tejtermekek|Tej|eslTej,https://cdn.metro-group.com/hu/hu_pim_27149001001_02.png
200,uhtTehentej,UHT tehéntej,UHT tehéntej,élelmiszer/tejtermék/tej/uht-tehéntej,Tej,élelmiszer/tejtermék/tej,3,19,0,true,Élelmiszer > Tejtermék > Tej > UHT tehéntej,Élelmiszer|Tejtermekek|Tej|uhtTehentej,https://cdn.metro-group.com/hu/hu_pim_72763001001_01.png
201,uhtTejAlternatívák,Laktózmentes és tej alternatívák,Laktózmentes és tej alternatívák,élelmiszer/tejtermék/tej/laktózmentes-és-tej-alternatívák,Tej,élelmiszer/tejtermék/tej,3,24,0,true,Élelmiszer > Tejtermék > Tej > Laktózmentes és tej alternatívák,Élelmiszer|Tejtermekek|Tej|uhtTejAlternatívák,https://cdn.metro-group.com/hu/hu_pim_160203001001_01.png
202,tejszínTejföl,"Tejszín, tejföl, túró","Tejszín, tejföl, túró",élelmiszer/tejtermék/tejszín-tejföl-túró,Tejtermekek,élelmiszer/tejtermék,2,118,7,false,"Élelmiszer > Tejtermék > Tejszín, tejföl, túró",Élelmiszer|Tejtermekek|tejszínTejföl,https://cdn.metro-group.com/hu/hu_pim_144310001001_02.png
203,Főzőtejszín,Főzőtejszín,Főzőtejszín,élelmiszer/tejtermék/tejszín-tejföl-túró/főzőtejszín,tejszínTejföl,élelmiszer/tejtermék/tejszín-tejföl-túró,3,12,0,true,"Élelmiszer > Tejtermék > Tejszín, tejföl, túró > Főzőtejszín",Élelmiszer|Tejtermekek|tejszínTejföl|Főzőtejszín,https://cdn.metro-group.com/hu/hu_pim_97406001001_02.png
204,Habtejszín,Habtejszín,Habtejszín,élelmiszer/tejtermék/tejszín-tejföl-túró/habtejszín,tejszínTejföl,élelmiszer/tejtermék/tejszín-tejföl-túró,3,16,0,true,"Élelmiszer > Tejtermék > Tejszín, tejföl, túró > Habtejszín",Élelmiszer|Tejtermekek|tejszínTejföl|Habtejszín,https://cdn.metro-group.com/hu/hu_pim_143135001001_02.png
205,Kávetejszín_1740399632332,Kávétejszín,Kávétejszín,élelmiszer/tejtermék/tejszín-tejföl-túró/kávétejszín,tejszínTejföl,élelmiszer/tejtermék/tejszín-tejföl-túró,3,6,0,true,"Élelmiszer > Tejtermék > Tejszín, tejföl, túró > Kávétejszín",Élelmiszer|Tejtermekek|tejszínTejföl|Kávetejszín_1740399632332,https://cdn.metro-group.com/hu/hu_pim_978236001001_01.png
206,Tejföl,Tejföl,Tejföl,élelmiszer/tejtermék/tejszín-tejföl-túró/tejföl,tejszínTejföl,élelmiszer/tejtermék/tejszín-tejföl-túró,3,25,0,true,"Élelmiszer > Tejtermék > Tejszín, tejföl, túró > Tejföl",Élelmiszer|Tejtermekek|tejszínTejföl|Tejföl,https://cdn.metro-group.com/hu/hu_pim_144310001001_02.png
207,Túró_1740399812617,Túró,Túró,élelmiszer/tejtermék/tejszín-tejföl-túró/túró,tejszínTejföl,élelmiszer/tejtermék/tejszín-tejföl-túró,3,29,0,true,"Élelmiszer > Tejtermék > Tejszín, tejföl, túró > Túró",Élelmiszer|Tejtermekek|tejszínTejföl|Túró_1740399812617,https://cdn.metro-group.com/hu/hu_pim_169760001001_02.png
208,növenyiAlternatívák,Növényi alternatívák,Növényi alternatívák,élelmiszer/tejtermék/tejszín-tejföl-túró/növényi-alternatívák,tejszínTejföl,élelmiszer/tejtermék/tejszín-tejföl-túró,3,27,0,true,"Élelmiszer > Tejtermék > Tejszín, tejföl, túró > Növényi alternatívák",Élelmiszer|Tejtermekek|tejszínTejföl|növenyiAlternatívák,https://cdn.metro-group.com/hu/hu_pim_165588001001_01.png
209,kulinárisSegedanyagok,Kulináris segédanyagok,Kulináris segédanyagok,élelmiszer/tejtermék/tejszín-tejföl-túró/kulináris-segédanyagok,tejszínTejföl,élelmiszer/tejtermék/tejszín-tejföl-túró,3,5,0,true,"Élelmiszer > Tejtermék > Tejszín, tejföl, túró > Kulináris segédanyagok",Élelmiszer|Tejtermekek|tejszínTejföl|kulinárisSegedanyagok,https://cdn.metro-group.com/hu/hu_pim_37425001001_01.png
210,Tejtermek,Tejtermék,Tejtermék,élelmiszer/tejtermék/tejtermék,Tejtermekek,élelmiszer/tejtermék,2,286,7,false,Élelmiszer > Tejtermék > Tejtermék,Élelmiszer|Tejtermekek|Tejtermek,https://cdn.metro-group.com/hu/hu_pim_144526001002_02.png
211,Joghurt,Joghurt,Joghurt,élelmiszer/tejtermék/tejtermék/joghurt,Tejtermek,élelmiszer/tejtermék/tejtermék,3,68,0,true,Élelmiszer > Tejtermék > Tejtermék > Joghurt,Élelmiszer|Tejtermekek|Tejtermek|Joghurt,https://cdn.metro-group.com/hu/hu_pim_72767001001_02.png
212,joghurtItalok,Joghurt italok,Joghurt italok,élelmiszer/tejtermék/tejtermék/joghurt-italok,Tejtermek,élelmiszer/tejtermék/tejtermék,3,22,0,true,Élelmiszer > Tejtermék > Tejtermék > Joghurt italok,Élelmiszer|Tejtermekek|Tejtermek|joghurtItalok,https://cdn.metro-group.com/hu/hu_pim_562219001001_01.png
213,laktózmentesJoghurt,Laktózmentes joghurt,Laktózmentes joghurt,élelmiszer/tejtermék/tejtermék/laktózmentes-joghurt,Tejtermek,élelmiszer/tejtermék/tejtermék,3,5,0,true,Élelmiszer > Tejtermék > Tejtermék > Laktózmentes joghurt,Élelmiszer|Tejtermekek|Tejtermek|laktózmentesJoghurt,https://cdn.metro-group.com/hu/hu_pim_714966001001_01.png
214,tejalapúItalok,Tejalapú italok,Tejalapú italok,élelmiszer/tejtermék/tejtermék/tejalapú-italok,Tejtermek,élelmiszer/tejtermék/tejtermék,3,66,0,true,Élelmiszer > Tejtermék > Tejtermék > Tejalapú italok,Élelmiszer|Tejtermekek|Tejtermek|tejalapúItalok,https://cdn.metro-group.com/hu/hu_pim_125486001001_01.png
215,savanyútejÍró,"Savanyútej, író","Savanyútej, író",élelmiszer/tejtermék/tejtermék/savanyútej-író,Tejtermek,élelmiszer/tejtermék/tejtermék,3,12,0,true,"Élelmiszer > Tejtermék > Tejtermék > Savanyútej, író",Élelmiszer|Tejtermekek|Tejtermek|savanyútejÍró,https://cdn.metro-group.com/hu/hu_pim_115523001002_01.png
