aisleName,averageWeight,baseProductId,brandName,catchWeightList,defaultImageUrl,departmentName,description,details.__typename,details.additives,details.alcoholInfo,details.alcoholInfo.__typename,details.alcoholInfo.alcoholType,details.alcoholInfo.country,details.alcoholInfo.grapeVariety,details.alcoholInfo.percentageAlcohol,details.alcoholInfo.regionOfOrigin,details.alcoholInfo.regionalInformation,details.alcoholInfo.tasteCategory,details.alcoholInfo.wineColour,details.allergenInfo,details.components,details.directions,details.dosage,details.drainedWeight,details.features,details.healthClaims,details.ingredients,details.lowerAgeLimit,details.netContents,details.nutritionalClaims,details.originInformation,details.otherInformation,details.packSize,details.recyclingInfo,displayType,gtin,icons,id,isForSale,isNew,media.defaultImage.url,multiPackDetails,price.__typename,price.actual,price.unitOfMeasure,price.unitPrice,productType,promotions,restrictions,seller,sellers.__typename,sellers.results,sellers.totalCount,shelfId,shelfName,status,superDepartmentName,title,tpnb,tpnc
Gyümölcs nektárok és egyéb gyümölcsitalok,1.083,2004020343336,Hey-Ho,,https://digitalcontent.api.tesco.com/v2/media/ghs/ff6cf395-0496-4233-b441-76de4bc36fc6/0c0bb7ce-9a27-4eb1-8e1d-0a8f48a51655_745990392.jpeg?h=225&w=225,Gyümölcs és zöldséglevek,"[""Carbon Trust - Csökkentett CO2 kibocsátású csomagolás"", ""A Carbon Trust™ igazolja, hogy a Tetra Pak 19%-kal csökkentette ennek a csomagolásnak a szénlábnyomát azáltal, hogy növényi alapú műanyagra váltott. További információért látogasson el a carbontrust.com/tetrapak weboldalra!"", ""Növényi alapú csomagolás"", ""83% megújuló erőforrás""]",ProductDetailsType,,,,,,,,,,,,,"[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,,,"[""Víz"", ""Almapüré sűrítményből"", ""Almalé sűrítményből"", ""Cukor"", ""4% sárkánygyümölcspüré"", ""Fekete répa sűrítmény"", ""Étkezési sav: citromsav"", ""Aroma"", ""Antioxidáns: aszkorbinsav"", ""Gyümölcstartalom: 20%""]",,1l ℮,,[],"[""Tetra Pak® - Megőrzi ami jó"", ""FSC® C014047 - Mix - Karton | A felelős erdőgazdálkodást támogatva"", ""A Tetra Pak® választása az FSC®""]","[{""value"": ""1"", ""units"": ""l"", ""__typename"": ""PackSizeType""}]",,Quantity,09008700183925,"[{""id"": ""FSC"", ""caption"": ""FSC"", ""__typename"": ""IconsInfoType""}, {""id"": ""Green Dot"", ""caption"": ""Green Dot"", ""__typename"": ""IconsInfoType""}, {""id"": ""Tetra Pak"", ""caption"": ""Tetra Pak"", ""__typename"": ""IconsInfoType""}]",2004020343336,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/ff6cf395-0496-4233-b441-76de4bc36fc6/0c0bb7ce-9a27-4eb1-8e1d-0a8f48a51655_745990392.jpeg,,PriceType,579,l,579,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2004020343336"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 579, ""unitPrice"": 579, ""unitOfMeasure"": ""l""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;SXRhbG9rJTdDR3klQzMlQkNtJUMzJUI2bGNzJTIwJUMzJUE5cyUyMHolQzMlQjZsZHMlQzMlQTlnbGV2ZWslN0NHeSVDMyVCQ20lQzMlQjZsY3MlMjBuZWt0JUMzJUExcm9rJTIwJUMzJUE5cyUyMGVneSVDMyVBOWIlMjBneSVDMyVCQ20lQzMlQjZsY3NpdGFsb2slN0NHeSVDMyVCQ20lQzMlQjZsY3MlMjBuZWt0JUMzJUExcm9rJTIwJUMzJUE5cyUyMGVneSVDMyVBOWIlMjBneSVDMyVCQ20lQzMlQjZsY3NpdGFsb2s=,Gyümölcs nektárok és egyéb gyümölcsitalok,AvailableForSale,Italok,Hey-Ho sárkánygyümölcsital 1 l,2004020343336,2004020343336
"Szószok, mártások",0.61,2004020239659,Barilla ,,https://digitalcontent.api.tesco.com/v2/media/ghs/d663639e-f1ad-40db-bb8c-e201d02185a4/3839ed41-f849-45aa-b6ba-d4dbf3298660.jpeg?h=225&w=225,"Szószok, mártások, poralapok",[],ProductDetailsType,,,,,,,,,,,,"[{""name"": ""Nem tartalmaz"", ""values"": [""Glutént tartalmazó gabonafélék""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,"[""Gluténmentes termék""]",,"[""Ivóvíz"", ""Sűrített paradicsom 26%"", ""Darabolt paradicsom 13%"", ""Szárított hagyma"", ""Szárított fokhagyma 3"", ""7%"", ""Vörösbor 3%"", ""Cukor"", ""Étkezési só"", ""Napraforgóolaj"", ""Petrezselyem"", ""Borecet"", ""Oregánó""]",,400g ℮,,[],,"[{""value"": ""0.4"", ""units"": ""kg"", ""__typename"": ""PackSizeType""}]",,Quantity,08076809572996,[],2004020239659,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/d663639e-f1ad-40db-bb8c-e201d02185a4/3839ed41-f849-45aa-b6ba-d4dbf3298660.jpeg,,PriceType,1089,kg,2722.5,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2004020239659"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 1089, ""unitPrice"": 2722.5, ""unitOfMeasure"": ""kg""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDU3olQzMlQjNzem9rLCUyMG0lQzMlQTFydCVDMyVBMXNvaywlMjBwb3JhbGFwb2slN0NTeiVDMyVCM3N6b2ssJTIwbSVDMyVBMXJ0JUMzJUExc29rJTdDRWd5JUMzJUE5YiUyMHN6JUMzJUIzc3pvaw==,Egyéb szószok,AvailableForSale,Alapvető élelmiszerek,"Barilla Aglio fokhagymás, vörösboros, zöldfűszeres paradicsomszósz 400 g",2004020239659,2004020239659
"Magas fehérjetartalmú szeletek, porok",0.045,2005105007622,Cerbona,,https://digitalcontent.api.tesco.com/v2/media/ghs/d53fed25-1cb5-4d1c-bfa9-3da0d551d138/6e32769b-1205-4dec-85e7-e2ec13aec745_1287656457.jpeg?h=225&w=225,Sportétrend kiegészítők,[],ProductDetailsType,,,,,,,,,,,,"[{""name"": ""Other Allergen Info"", ""values"": [""Tojást, tejet és egyéb dióféléket tartalmazhat.""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,"[""Eredeti Szamos marcipánnal""]",,"[""Lapított <strong>zabpehely</strong> 31%"", ""Margarin [növényi zsírok (pálma"", ""kókusz)"", ""növényi olaj (repce)"", ""víz"", ""emulgeálószer (zsírsavak mono- és digliceridjei)"", ""étkezési só"", ""aroma"", ""étkezési sav (citromsav)"", ""színezék (karotinok)]"", ""Narancsos <strong>marcipán</strong> 14% [narancshéj készítmény 38% (narancshéj 51%"", ""glükóz-fruktóz szörp"", ""cukor"", ""citromlé koncentrátum)"", ""<strong>mandula</strong> 25%"", ""cukor"", ""kakaóvaj"", ""víz"", ""glükózszirup"", ""tartósítószer (kálium-szorbát)"", ""nedvesítőszer (invertáz)]"", ""Cukor"", ""Kakaós bevonómassza 11% [cukor"", ""teljes mértékben hidrogénezett növényi zsírok (kókusz"", ""pálma) változó arányban"", ""zsírszegény kakaópor 15"", ""5%"", ""növényi zsírok (kókusz"", ""pálma) változó arányban"", ""emulgeálószer (<strong>szójalecitin</strong>)"", ""vanillin]"", ""Oligofruktóz"", ""Glükóz-fruktóz szörp"", ""<strong>Zabpehelyliszt</strong> 2"", ""7%"", ""Emulgeálószerek (glicerin"", ""<strong>szójalecitin</strong>)"", ""Aromák"", ""Tartósítószer (kálium-szorbát)"", ""Antioxidáns (alfa-tokoferol)""]",,40g,,[],,"[{""value"": ""0.04"", ""units"": ""kg"", ""__typename"": ""PackSizeType""}]",,Quantity,05998400312593,[],2005105007622,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/d53fed25-1cb5-4d1c-bfa9-3da0d551d138/6e32769b-1205-4dec-85e7-e2ec13aec745_1287656457.jpeg,,PriceType,419,kg,10475,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2005105007622"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 419, ""unitPrice"": 10475, ""unitOfMeasure"": ""kg""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;U3BlY2klQzMlQTFsaXMlMjB0JUMzJUExcGwlQzMlQTFsa296JUMzJUExcyU3Q1Nwb3J0JUMzJUE5dHJlbmQlMjBraWVnJUMzJUE5c3olQzMlQUR0JUM1JTkxayU3Q01hZ2FzJTIwZmVoJUMzJUE5cmpldGFydGFsbSVDMyVCQSUyMHN6ZWxldGVrLCUyMHBvcm9rJTdDTWFnYXMlMjBmZWglQzMlQTlyamV0YXJ0YWxtJUMzJUJBJTIwc3plbGV0ZWssJTIwcG9yb2s=,"Magas fehérjetartalmú szeletek, porok",AvailableForSale,Speciális táplálkozás,"Cerbona Selection Flapjack zabszelet narancsos marcipánnal, kakaós bevonó talppal 40 g",2005105007622,2005105007622
Száraz fehérborok,5.24,2004120196247,Feind,,https://digitalcontent.api.tesco.com/v2/media/ghs/fe05f057-d7aa-4ec2-8cd6-08bed87317ed/d97c5ee0-9fac-4856-8e64-41e8180d3455_913149968.jpeg?h=225&w=225,Hazai fehérborok,"[""Oltalom alatt álló földrajzi jelzésű, száraz fehér bor.""]",ProductDetailsType,,,AlcoholInfoItemType,Bor,Magyarország,,12.0,,"[""Balatonmelléki""]",,Fehér,"[{""name"": ""Other Allergen Info"", ""values"": [""Szulfitokat tartalmaz""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,"[""Magyar termék"", ""Hűthető""]",,[],,5l,,[],"[""Nébih: HUVO"", ""Alk.: 12,0% vol.""]","[{""value"": ""5"", ""units"": ""l"", ""__typename"": ""PackSizeType""}]",,Quantity,05999509157146,[],2004120196247,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/fe05f057-d7aa-4ec2-8cd6-08bed87317ed/d97c5ee0-9fac-4856-8e64-41e8180d3455_913149968.jpeg,,PriceType,4799,l,959.8,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2004120196247"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 4799, ""unitPrice"": 959.8, ""unitOfMeasure"": ""l""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;SXRhbG9rJTdDSGF6YWklMjBmZWglQzMlQTlyYm9yb2slN0NTeiVDMyVBMXJheiUyMGZlaCVDMyVBOXJib3JvayU3Q0JhbGF0b24=,Balaton,AvailableForSale,Italok,Feind Birtok Fehér Balatonmelléki Cuvée száraz fehér bor 12% 5 l,2004120196247,2004120196247
Jegesteák,1.545,2004121219278,Nestea,,https://digitalcontent.api.tesco.com/v2/media/ghs/ba0929bf-a97d-460b-a748-c279ab1d2592/d1560957-f60f-4758-b1ba-0881ecda12e9.jpeg?h=225&w=225,Üdítőitalok,"[""Őszibarack ízű cukormentes tea üdítőital, édesítőszerekkel, kevesebb, mint 1% gyümölcstartalommal. Szénsavmentes, pasztőrözött.""]",ProductDetailsType,"[""Tartalmaz Mesterséges édesítőszerek""]",,,,,,,,,,,,"[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,"[""Energiaszegény"", ""Tartósítószer és színezék hozzáadása nélkül""]",,"[""Víz"", ""Savanyúságot szabályozó anyagok (citromsav"", ""almasav"", ""nátrium-citrátok)"", ""Őszibaracklé sűrítményből (0"", ""1%)"", ""Feketetea kivonat (0"", ""08%)"", ""Természetes őszibarack aroma egyéb természetes aromákkal"", ""Természetes aroma"", ""Antioxidáns (aszkorbinsav)"", ""Édesítőszerek (aceszulfám K és szukralóz)""]",,1.5l ℮,"[""Energiaszegény"", ""Cukormentes""]",[],"[""A termék természetes ülepedése a teakivonat miatt előfordulhat, amely nem befolyásolja a minőségét.""]","[{""value"": ""1.5"", ""units"": ""l"", ""__typename"": ""PackSizeType""}]",,Quantity,05998821516174,"[{""id"": ""Nem újrahasználható kötelezően visszaváltási díjas termék"", ""caption"": ""Nem újrahasználható kötelezően visszaváltási díjas termék"", ""__typename"": ""IconsInfoType""}, {""id"": ""Möbius-szalag"", ""caption"": ""Möbius-szalag"", ""__typename"": ""IconsInfoType""}]",2004121219278,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/ba0929bf-a97d-460b-a748-c279ab1d2592/d1560957-f60f-4758-b1ba-0881ecda12e9.jpeg,,PriceType,589,l,392.67,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2004121219278"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 589, ""unitPrice"": 392.67, ""unitOfMeasure"": ""l""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;SXRhbG9rJTdDJUMzJTlDZCVDMyVBRHQlQzUlOTFpdGFsb2slN0NKZWdlc3RlJUMzJUExayU3Q05hZ3klMjBraXN6ZXJlbCVDMyVBOXM=,Nagy kiszerelés,AvailableForSale,Italok,"Nestea Zero őszibarack ízű cukormentes tea üdítőital édesítőszerekkel 1,5 l",2004121219278,2004121219278
Nyugati konyha,0.608,2004020026042,Nick,,https://digitalcontent.api.tesco.com/v2/media/ghs/d49728c6-1e05-4228-abe2-eedbccc6a1bd/68f0f621-de01-462b-8716-f79537afcfb2_219315602.jpeg?h=225&w=225,Nemzetközi konyha,[],ProductDetailsType,,,,,,,,,,,,,"[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,"[""Nem tartalmaz allergéneket""]",,"[""100% juharszirup""]",,250ml,,[],,"[{""value"": ""0.25"", ""units"": ""l"", ""__typename"": ""PackSizeType""}]",,Quantity,04013200225902,[],2004020026042,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/d49728c6-1e05-4228-abe2-eedbccc6a1bd/68f0f621-de01-462b-8716-f79537afcfb2_219315602.jpeg,,PriceType,4459,l,17836,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2004020026042"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 4459, ""unitPrice"": 17836, ""unitOfMeasure"": ""l""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDTmVtemV0ayVDMyVCNnppJTIwa29ueWhhJTdDTnl1Z2F0aSUyMGtvbnloYSU3Q055dWdhdGklMjBrb255aGE=,Nyugati konyha,AvailableForSale,Alapvető élelmiszerek,Nick juharszirup 250 ml,2004020026042,2004020026042
Party falatok,1.01,2005105004929,Frigotti,,https://digitalcontent.api.tesco.com/v2/media/ghs/c1ceba4a-f72d-4463-8fca-6af8d0cb2505/c2474ddc-47b6-4775-8c8b-ec583a6b05fd_620375909.jpeg?h=225&w=225,Fagyasztott készételek és gombócok,"[""Lángos tészta gyorsfagyasztott""]",ProductDetailsType,,,,,,,,,,,,"[{""name"": ""Other Allergen Info"", ""values"": [""Tejet, tojást, szóját, szezámmagot, dióféléket, mustárt és kén-dioxidot tartalmazhat.""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,,,"[""<strong>Búzaliszt</strong>"", ""Ivóvíz"", ""Burgonyapehely (szárított burgonya"", ""emulgeálószer: zsírsavak mono-és digliceridjei; stabilizátorok: difoszfátok"", ""citromsav; tartósítószer: nátrium-metabiszulfit)"", ""Élesztő"", ""Napraforgóétolaj"", ""Étkezési só""]",,1000g,,[],,"[{""value"": ""1"", ""units"": ""kg"", ""__typename"": ""PackSizeType""}]",,Quantity,05997888393360,[],2005105004929,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/c1ceba4a-f72d-4463-8fca-6af8d0cb2505/c2474ddc-47b6-4775-8c8b-ec583a6b05fd_620375909.jpeg,,PriceType,1099,kg,1099,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2005105004929"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 1099, ""unitPrice"": 1099, ""unitOfMeasure"": ""kg""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;RmFneWFzenRvdHQlMjAlQzMlQTFydWslN0NGYWd5YXN6dG90dCUyMGslQzMlQTlzeiVDMyVBOXRlbGVrJTIwJUMzJUE5cyUyMGdvbWIlQzMlQjNjb2slN0NQYXJ0eSUyMGZhbGF0b2slN0NQYXJ0eSUyMGZhbGF0b2s=,Party falatok,AvailableForSale,Fagyasztott áruk,Frigotti gyorsfagyasztott lángos tészta 8 db 1000 g,2005105004929,2005105004929
Tartós tejek,1.065,2004120586615,Magyar Tej,,https://digitalcontent.api.tesco.com/v2/media/ghs/1e21c79d-20c0-4b0b-9bba-6b80382cd1aa/248d220d-f50b-4181-bcd8-ed7ea1dc7d78_918114105.jpeg?h=225&w=225,"Tejek, tejitalok","[""Ultramagas hőmérsékleten hőkezelt (UHT), homogénezett, zsírszegény tej""]",ProductDetailsType,,,,,,,,,,,,,"[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,"[""Magyar gazdák teje"", ""Minőségi, magyar tej""]",,"[""Zsírtartalom: 1"", ""5 % (m/m)""]",,1l,"[""Zsírszegény""]",[],"[""FSC® C081801 - Mix - Karton | A felelős erdőgazdálkodást támogatva""]","[{""value"": ""1"", ""units"": ""l"", ""__typename"": ""PackSizeType""}]",,Quantity,05998200558702,"[{""id"": ""FSC"", ""caption"": ""FSC"", ""__typename"": ""IconsInfoType""}]",2004120586615,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/1e21c79d-20c0-4b0b-9bba-6b80382cd1aa/248d220d-f50b-4181-bcd8-ed7ea1dc7d78_918114105.jpeg,,PriceType,381,l,381,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2004120586615"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 381, ""unitPrice"": 381, ""unitOfMeasure"": ""l""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;VGVqdGVybSVDMyVBOWtlaywlMjB0b2olQzMlQTFzJTdDVGVqZWssJTIwdGVqaXRhbG9rJTdDVGFydCVDMyVCM3MlMjB0ZWplayU3QzAsMSUyNSUyMC0lMjAxLDUlMjUlMjB6cyVDMyVBRHJ0YXJ0YWxtJUMzJUJBJTIwdGVqZWs=,"0,1% - 1,5% zsírtartalmú tejek",AvailableForSale,"Tejtermékek, tojás","Magyar Tej UHT zsírszegény tej 1,5% 1 l",2004120586615,2004120586615
Szénsavas üdítőitalok,2.605,2004121310394,Márka,,https://digitalcontent.api.tesco.com/v2/media/ghs/9c387f3c-d08e-456b-9082-bf565e58ae5f/ce488b47-0408-41bb-b5de-8816182daddf_1166745434.jpeg?h=225&w=225,Üdítőitalok,[],ProductDetailsType,"[""Tartalmaz Mesterséges édesítőszerek""]",,,,,,,,,,,,"[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,,,"[""Ivóvíz"", ""Fruktóz-glükózszirup"", ""Szén-dioxid (min. 3"", ""0 g/l)"", ""Étkezési sav (citromsav)"", ""Szőlőlé (min. 1% sűrítményből)"", ""Aromák"", ""Édesítőszerek (ciklamátok"", ""aceszulfám K"", ""aszpartám*)"", ""Savanyúságot szabályozó anyag (nátrium-citrátok)"", ""Tartósítószer (nátrium-benzoát)"", ""Színezék (szulfitos-ammóniás karamell)"", ""*Fenilalanin-forrást tartalmaz""]",,2.5l,,[],,"[{""value"": ""2.5"", ""units"": ""l"", ""__typename"": ""PackSizeType""}]",,Quantity,05999862309961,"[{""id"": ""Nem újrahasználható kötelezően visszaváltási díjas termék"", ""caption"": ""Nem újrahasználható kötelezően visszaváltási díjas termék"", ""__typename"": ""IconsInfoType""}]",2004121310394,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/9c387f3c-d08e-456b-9082-bf565e58ae5f/ce488b47-0408-41bb-b5de-8816182daddf_1166745434.jpeg,,PriceType,539,l,215.6,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2004121310394"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 539, ""unitPrice"": 215.6, ""unitOfMeasure"": ""l""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;SXRhbG9rJTdDJUMzJTlDZCVDMyVBRHQlQzUlOTFpdGFsb2slN0NTeiVDMyVBOW5zYXZhcyUyMCVDMyVCQ2QlQzMlQUR0JUM1JTkxaXRhbG9rJTdDTmFneSUyMGtpc3plcmVsJUMzJUE5cw==,Nagy kiszerelés,AvailableForSale,Italok,"Márka szőlő szénsavas üdítőital cukorral és édesítőszerekkel 2,5 l",2004121310394,2004121310394
Pultos sajtok,1.007,2004002640194,Pannónia,,https://digitalcontent.api.tesco.com/v2/media/ghs/b9751201-913b-4ccf-bddf-8abd3bdbd96f/f051e185-73ca-4eec-be51-5b9202fc1f61_521521793.jpeg?h=225&w=225,Sajtok és túró,[],ProductDetailsType,,,,,,,,,,,,"[{""name"": ""Other Allergen Info"", ""values"": [""Allergén információ: a termék tejet (tejfehérjét) tartalmaz.""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,"[""Új receptúra"", ""3 hónapig érlelt"", ""Laktózmentes"", ""Szakértelemmel és odaadással készítve"", ""Karakteres, diós ízvilág""]",,"[""Zsírtartalom a szárazanyagban: min 45% (m/m)""]",,,,[],"[""Védőgázas csomagolásban""]",,,QuantityOrWeight,05998201449252,[],2004002640194,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/b9751201-913b-4ccf-bddf-8abd3bdbd96f/f051e185-73ca-4eec-be51-5b9202fc1f61_521521793.jpeg,,PriceType,6334.03,kg,6290,LooseProduce,[],[],,ProductSellers,"[{""id"": ""2004002640194"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 6334.03, ""unitPrice"": 6290, ""unitOfMeasure"": ""kg""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;VGVqdGVybSVDMyVBOWtlaywlMjB0b2olQzMlQTFzJTdDU2FqdG9rJTIwJUMzJUE5cyUyMHQlQzMlQkFyJUMzJUIzJTdDUHVsdG9zJTIwc2FqdG9rJTdDUHVsdGJhbiUyMGthcGhhdCVDMyVCMyUyMHNhanRvaw==,Pultban kapható sajtok,AvailableForSale,"Tejtermékek, tojás","Pannónia Mester Ementáli zsíros, kemény, erjedési lyukas tömbsajt 1 kg",2004002640194,2004002640194
Száraz vörösborok,1.15,2004121226799,Ostorosbor,,https://digitalcontent.api.tesco.com/v2/media/ghs/4e490d10-6394-4f3a-bfa4-c9ae6092716b/58d84c83-6cd7-4fc9-8280-15a87a250a0c.jpeg?h=225&w=225,Hazai vörösborok,"[""Oltalom alatt álló földrajzi jelzéssel ellátott száraz vörösbor""]",ProductDetailsType,,,AlcoholInfoItemType,Bor,Magyarország,Portugieser,11.5,,"[""Felső-Magyarországi""]",,Vörös,"[{""name"": ""Other Allergen Info"", ""values"": [""Kén-dioxidot tartalmaz""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,"[""Birtok Válogatás"", ""Magyar termék""]",,[],,750ml,,[],"[""NÉBIH: LMNS""]","[{""value"": ""0.75"", ""units"": ""l"", ""__typename"": ""PackSizeType""}]",,Quantity,05998829053534,"[{""id"": ""Nem újrahasználható kötelezően visszaváltási díjas termék"", ""caption"": ""Nem újrahasználható kötelezően visszaváltási díjas termék"", ""__typename"": ""IconsInfoType""}]",2004121226799,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/4e490d10-6394-4f3a-bfa4-c9ae6092716b/58d84c83-6cd7-4fc9-8280-15a87a250a0c.jpeg,,PriceType,1399,l,1865.33,SingleProduct,"[{""id"": ""CC12122679941540"", ""promotionType"": ""CCP"", ""startDate"": ""1899-12-31T23:00:00Z"", ""endDate"": ""2025-07-30T21:59:59Z"", ""description"": ""Clubcard ár 1099 Ft, normál ár 1399 Ft"", ""unitSellingInfo"": null, ""price"": null, ""attributes"": [""CLUBCARD_PRICING""], ""qualities"": null, ""info"": null, ""__typename"": ""PromotionType""}]",[],,ProductSellers,"[{""id"": ""2004121226799"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 1399, ""unitPrice"": 1865.33, ""unitOfMeasure"": ""l""}, ""promotions"": [{""id"": ""CC12122679941540"", ""promotionType"": ""CCP"", ""startDate"": ""1899-12-31T23:00:00Z"", ""endDate"": ""2025-07-30T21:59:59Z"", ""description"": ""Clubcard ár 1099 Ft, normál ár 1399 Ft"", ""unitSellingInfo"": null, ""price"": null, ""attributes"": [""CLUBCARD_PRICING""], ""qualities"": null, ""info"": null, ""metaData"": null}], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;SXRhbG9rJTdDSGF6YWklMjB2JUMzJUI2ciVDMyVCNnNib3JvayU3Q1N6JUMzJUExcmF6JTIwdiVDMyVCNnIlQzMlQjZzYm9yb2slN0NGZWxzJUM1JTkxLU1hZ3lhcm9yc3olQzMlQTFn,Felső-Magyarország,AvailableForSale,Italok,"Ostorosbor Felső-Magyarországi Portugieser száraz vörösbor 11,5% 750 ml",2004121226799,2004121226799
