barcode,name,price_file1,price_file1_parsed,price_file2,price_file2_parsed,abs_diff,pct_vs_file1,pct_symmetric
5999130601483.0,"Lipóti készre sütött, szeletelt kovászos kenyér 500 g",499.0,499.0,499.0,499.0,0.0,0.0,0.0
5999114500528.0,Living Foods elősütött gyorsfagyasztott húsmentes nuggets 400 g,3299.0,3299.0,3299.0,3299.0,0.0,0.0,0.0
5999138200398.0,"S-Budget energiamentes bodza ízű szénsavas üdítőital édesítőszerekkel 1,5 l",249.0,249.0,249.0,249.0,0.0,0.0,0.0
5999138200411.0,"SPAR Verde szénsavmentes természetes ásványvíz 1,5 l",229.0,229.0,229.0,229.0,0.0,0.0,0.0
5999033895873.0,S-Budget levesgyöngy 200 g,449.0,449.0,449.0,449.0,0.0,0.0,0.0
5999138201883.0,Grand Nobilia Villányi Cabernet Sauvignon classicus száraz vörösbor 15% 750 ml,1549.0,1549.0,1549.0,1549.0,0.0,0.0,0.0
5999138202026.0,PINCEMESTER Duna-Tisza közi Muskotály félédes fehérbor 11% 750 ml,949.0,949.0,949.0,949.0,0.0,0.0,0.0
5999138202019.0,"PINCEMESTER Dunántúli Olaszrizling száraz fehérbor 12,5% 750 ml",949.0,949.0,949.0,949.0,0.0,0.0,0.0
5999138202002.0,PINCEMESTER Tokaji Hárslevelű félédes fehérbor 11% 750 ml,949.0,949.0,949.0,949.0,0.0,0.0,0.0
5999138201999.0,PINCEMESTER Tokaji Furmint félédes fehérbor 11% 750 ml,949.0,949.0,949.0,949.0,0.0,0.0,0.0
5999138201951.0,Bohém száraz fehér pezsgő 12% 750 ml,1349.0,1349.0,1349.0,1349.0,0.0,0.0,0.0
5999138201944.0,Bohém félszáraz fehér pezsgő 12% 750 ml,1349.0,1349.0,1349.0,1349.0,0.0,0.0,0.0
5999138201937.0,Bohém édes fehér pezsgő 11% 750 ml,1349.0,1349.0,1349.0,1349.0,0.0,0.0,0.0
5999138201920.0,"Bohém Muskotályos édes fehér pezsgő 10,5% 750 ml",1349.0,1349.0,1349.0,1349.0,0.0,0.0,0.0
5999138201913.0,"Grand Nobilia Felső-Magyarországi Merlot édes vörösbor 13,5% 750 ml",1549.0,1549.0,1549.0,1549.0,0.0,0.0,0.0
5999138201906.0,"Grand Nobilia Villányi Cabernet Franc classicus száraz vörösbor 15,5% 750 ml",1549.0,1549.0,1549.0,1549.0,0.0,0.0,0.0
5999138201890.0,"Grand Nobilia Villányi Cuvée classicus száraz vörösbor 14,5% 750 ml",1549.0,1549.0,1549.0,1549.0,0.0,0.0,0.0
5999138201876.0,"PINCEMESTER Dunántúli Merlot édes vörösbor 10,5% 750 ml",999.0,999.0,999.0,999.0,0.0,0.0,0.0
5999138201692.0,SPAR Hazai Szeretem alma ízű szörp cukorral és édesítőszerekkel 700 ml,849.0,849.0,849.0,849.0,0.0,0.0,0.0
5999138201869.0,"PINCEMESTER Duna-Tisza közi Kékfrankos félédes vörösbor 10,5% 750 ml",999.0,999.0,999.0,999.0,0.0,0.0,0.0
5999138201852.0,PINCEMESTER Egri Bikavér száraz vörösbor 12% 750 ml,999.0,999.0,999.0,999.0,0.0,0.0,0.0
5999138201845.0,"PINCEMESTER Felső-Magyarországi Cabernet Sauvignon száraz vörösbor 11,5% 750 ml",999.0,999.0,999.0,999.0,0.0,0.0,0.0
5999138201838.0,"Várhegyi Duna-Tisza közi Cuvée félédes rozébor 10,5% 750 ml",799.0,799.0,799.0,799.0,0.0,0.0,0.0
5999138201821.0,Várhegyi Duna-Tisza közi Cuvée édes vörösbor 10% 750 ml,799.0,799.0,799.0,799.0,0.0,0.0,0.0
5999138201814.0,"Várhegyi Duna-Tisza közi Kékfrankos félédes vörösbor 10,5% 750 ml",799.0,799.0,799.0,799.0,0.0,0.0,0.0
5999138201807.0,Várhegyi Felső-Magyarországi Cuvée száraz vörösbor 11% 750 ml,799.0,799.0,799.0,799.0,0.0,0.0,0.0
5999138201791.0,Várhegyi Duna-Tisza közi félédes fehérbor 11% 750 ml,799.0,799.0,799.0,799.0,0.0,0.0,0.0
5999138201760.0,"S-Budget mangó ízű szörp édesítőszerekkel 0,7 l",699.0,699.0,699.0,699.0,0.0,0.0,0.0
5999138201753.0,"S-Budget kaktuszfüge ízű szörp cukorral és édesítőszerekkel 0,7 l",699.0,699.0,699.0,699.0,0.0,0.0,0.0
5999138201746.0,"SPAR Ice Tea őszibarack-ananász ízű szénsavmentes üdítőital fehértea és zöldtea kivonattal 1,5 l",449.0,449.0,449.0,449.0,0.0,0.0,0.0
5999138202033.0,"PINCEMESTER Felső-Magyarországi Szürkebarát félédes fehérbor 11,5% 750 ml",949.0,949.0,949.0,949.0,0.0,0.0,0.0
5999138202040.0,"PINCEMESTER Felső-Magyarországi Rosé Cuvée félédes rozébor 11,5% 750 ml",949.0,949.0,949.0,949.0,0.0,0.0,0.0
5999138202057.0,PINCEMESTER Felső-Magyarországi Rosé Cuvée száraz rozébor 12% 750 ml,949.0,949.0,949.0,949.0,0.0,0.0,0.0
5999138202064.0,Florence Felső-magyarországi Irsai Olivér száraz fehérbor 11% 750 ml,1249.0,1249.0,1249.0,1249.0,0.0,0.0,0.0
5999139000621.0,"Jim Beam Honey méz ízesítésű Bourbon whiskey alapú likőr 32,5% 0,7 l",8849.0,8849.0,8849.0,8849.0,0.0,0.0,0.0
5999139000584.0,"Three Sixty német vodka 37,5% 0,7 l",8549.0,8549.0,8549.0,8549.0,0.0,0.0,0.0
5999139000485.0,"Beluga Noble prémium vodka 40% 0,7 l",14049.0,14049.0,14049.0,14049.0,0.0,0.0,0.0
5999139000478.0,"Roku japán gin 43% 0,7 l",15049.0,15049.0,15049.0,15049.0,0.0,0.0,0.0
5999139000386.0,"Berentzen Apple német almalikőr 18% 0,7 l",5049.0,5049.0,5049.0,5049.0,0.0,0.0,0.0
5999139000256.0,"Sierra Tequila Reposado mexikói agavepárlat 38% 0,35 l",5049.0,5049.0,5049.0,5049.0,0.0,0.0,0.0
5999139000218.0,"Sierra Tequila Blanco mexikói agavepárlat 38% 0,35 l",5049.0,5049.0,5049.0,5049.0,0.0,0.0,0.0
5999139000171.0,"Finsbury Wild Strawberry angol gin 37,5% 0,7 l",6679.0,6679.0,6679.0,6679.0,0.0,0.0,0.0
5999139000164.0,"Finsbury London Dry angol gin 37,5% 0,7 l",6679.0,6679.0,6679.0,6679.0,0.0,0.0,0.0
5999139000041.0,"Tatratea erdei gyümölcsös tea likőr 62% 0,7 l",13049.0,13049.0,13049.0,13049.0,0.0,0.0,0.0
5999139000034.0,"Tatratea eredeti tea likőr 52% 0,7 l",10049.0,10049.0,10049.0,10049.0,0.0,0.0,0.0
5999139000027.0,"Tatratea őszibarackos tea likőr 42% 0,7 l",10999.0,10999.0,10999.0,10999.0,0.0,0.0,0.0
5999138202187.0,Grand Nobilia Egri Merlot classicus száraz vörösbor 13% 750 ml,1549.0,1549.0,1549.0,1549.0,0.0,0.0,0.0
5999138202170.0,"Grand Nobilia Egri Bikavér Superior száraz vörösbor 13,5% 750 ml",1649.0,1649.0,1649.0,1649.0,0.0,0.0,0.0
5999138202163.0,"Florence Tokaji Furmint száraz fehérbor 12,5% 750 ml",1349.0,1349.0,1349.0,1349.0,0.0,0.0,0.0
5999138202149.0,SPAR Hazai Szeretem körte ízű szörp cukorral és édesítőszerekkel 700 ml,849.0,849.0,849.0,849.0,0.0,0.0,0.0
5999138202132.0,"Florence Rosé Cuvée félszáraz rozébor 12,5% 750 ml",1349.0,1349.0,1349.0,1349.0,0.0,0.0,0.0
5999138202125.0,Florence Villányi Rosé Cuvée classicus száraz rozébor 13% 750 ml,1349.0,1349.0,1349.0,1349.0,0.0,0.0,0.0
5999138202118.0,Florence Tokaji Sárgamuskotály félédes fehérbor 11% 750 ml,1349.0,1349.0,1349.0,1349.0,0.0,0.0,0.0
5999138202101.0,Florence Felső-Magyarországi Chardonnay száraz fehérbor 12% 750 ml,1249.0,1249.0,1249.0,1249.0,0.0,0.0,0.0
5999138202095.0,"Florence Kunsági Cserszegi Fűszeres száraz fehérbor 11,5% 750 ml",1249.0,1249.0,1249.0,1249.0,0.0,0.0,0.0
5999138202088.0,"Florence Felső-Magyarországi Olaszrizling száraz fehérbor 12,5% 750 ml",1249.0,1249.0,1249.0,1249.0,0.0,0.0,0.0
5999138202071.0,Florence Felső-Magyarországi Sauvignon Blanc száraz fehérbor 12% 750 ml,1249.0,1249.0,1249.0,1249.0,0.0,0.0,0.0
5999138201739.0,"SPAR Ice Tea görögdinnye ízű szénsavmentes üdítőital feketetea kivonattal 1,5 l",449.0,449.0,449.0,449.0,0.0,0.0,0.0
5999138201685.0,SPAR Hazai Szeretem meggy ízű szörp cukorral és édesítőszerekkel 700 ml,849.0,849.0,849.0,849.0,0.0,0.0,0.0
5999138200428.0,S-Budget Libra szénsavmentes természetes ásványvíz 2 l,189.0,189.0,189.0,189.0,0.0,0.0,0.0
5999138200572.0,SPAR Sparkling meggy üdítőital 2 l,409.0,409.0,409.0,409.0,0.0,0.0,0.0
5999138200916.0,"Fabula körteízű szeszes ital 34% 0,5 l",2609.0,2609.0,2609.0,2609.0,0.0,0.0,0.0
5999138200909.0,"Fabula barackízű szeszes ital 34% 0,5 l",2609.0,2609.0,2609.0,2609.0,0.0,0.0,0.0
5999138200893.0,"Napoleon Grand szeszes ital 34% 0,5 l",2609.0,2609.0,2609.0,2609.0,0.0,0.0,0.0
5999138200886.0,"Mariner Run szeszes ital 34% 0,5 l",2609.0,2609.0,2609.0,2609.0,0.0,0.0,0.0
5999138200794.0,SPAR PREMIUM különleges minőségű mangószörp 500 ml,2549.0,2549.0,2549.0,2549.0,0.0,0.0,0.0
5999138200787.0,SPAR PREMIUM különleges minőségű körteszörp 500 ml,2349.0,2349.0,2349.0,2349.0,0.0,0.0,0.0
5999138200770.0,SPAR PREMIUM különleges minőségű málnaszörp 500 ml,2549.0,2549.0,2549.0,2549.0,0.0,0.0,0.0
5999138200763.0,SPAR PREMIUM különleges minőségű szamócaszörp 500 ml,2549.0,2549.0,2549.0,2549.0,0.0,0.0,0.0
5999138200756.0,SPAR PREMIUM különleges minőségű feketeribiszke szörp 500 ml,2549.0,2549.0,2549.0,2549.0,0.0,0.0,0.0
5999138200633.0,"BE(er) Cool világos sör 4,2% 500 ml",299.0,299.0,299.0,299.0,0.0,0.0,0.0
5999138200589.0,SPAR Sparkling szőlő üdítőital 2 l,409.0,409.0,409.0,409.0,0.0,0.0,0.0
5999138200565.0,SPAR Sparkling bodzaízű limonádé 2 l,409.0,409.0,409.0,409.0,0.0,0.0,0.0
5999138201678.0,SPAR PREMIUM különleges minőségű citrom-lime szörp 500 ml,2549.0,2549.0,2549.0,2549.0,0.0,0.0,0.0
5999138200558.0,"S-Budget Zafír szénsavmentes természetes ásványvíz 1,5 l",159.0,159.0,159.0,159.0,0.0,0.0,0.0
5999138200541.0,"S-Budget Zero tuttifruttiízű, magas koffeintartalmú szénsavas, alkoholmentes ital 250 ml",249.0,249.0,249.0,249.0,0.0,0.0,0.0
5999138200527.0,"S-Budget görögdinnye és tutti-frutti ízű, magas koffeintartalmú, szénsavas ital 250 ml",249.0,249.0,249.0,249.0,0.0,0.0,0.0
5999138200510.0,S-Budget alma- és tutti-frutti ízű magas koffeintartalmú szénsavas üdítőital 250 ml,249.0,249.0,249.0,249.0,0.0,0.0,0.0
5999138200503.0,S-Budget áfonya- és tuttifrutti ízű magas koffeintartalmú szénsavas alkoholmentes ital 250 ml,249.0,249.0,249.0,249.0,0.0,0.0,0.0
5999138200497.0,"S-Budget Classic tuttifrutti ízű szénsavas, alkoholmentes ital 250 ml",249.0,249.0,249.0,249.0,0.0,0.0,0.0
5999138200480.0,"SPAR Verde szén-dioxiddal enyhén dúsított természetes ásványvíz 1,5 l",229.0,229.0,229.0,229.0,0.0,0.0,0.0
5999138200473.0,"SPAR Verde szén-dioxiddal dúsított természetes ásványvíz 0,75 l",179.0,179.0,179.0,179.0,0.0,0.0,0.0
5999138200459.0,S-Budget Libra szén-dioxiddal dúsított természetes ásványvíz 2 l,189.0,189.0,189.0,189.0,0.0,0.0,0.0
5999138200442.0,"SPAR Verde szén-dioxiddal dúsított természetes ásványvíz 1,5 l",229.0,229.0,229.0,229.0,0.0,0.0,0.0
5999138200435.0,"SPAR Verde szénsavmentes természetes ásványvíz 0,75 l",179.0,179.0,179.0,179.0,0.0,0.0,0.0
5999138200923.0,"Fabula szilvaízű szeszes ital 34% 0,5 l",2609.0,2609.0,2609.0,2609.0,0.0,0.0,0.0
5999138200930.0,"Mariner Run szeszes ital 34% 0,2 l",1389.0,1389.0,1389.0,1389.0,0.0,0.0,0.0
5999138200947.0,"Napóleon Grand szeszes ital 34% 0,2 l",1389.0,1389.0,1389.0,1389.0,0.0,0.0,0.0
5999138200954.0,"Fabula barackízű szeszes ital 34% 0,2 l",1389.0,1389.0,1389.0,1389.0,0.0,0.0,0.0
5999138201661.0,SPAR PREMIUM különleges minőségű meggyszörp 500 ml,2549.0,2549.0,2549.0,2549.0,0.0,0.0,0.0
5999138201593.0,BE(er) Cool gluténmentes világos lager sör 5% 500 ml,399.0,399.0,399.0,399.0,0.0,0.0,0.0
5999138201548.0,"BE(er) Cool szűrt, pasztörizált, világos minőségi lager sör 5% 500 ml",349.0,349.0,349.0,349.0,0.0,0.0,0.0
5999138201531.0,"Aha! Witbier kisüzemi, szűretlen, pasztörizált, ízesített világos búzasör 5% 330 ml",599.0,599.0,599.0,599.0,0.0,0.0,0.0
5999138201517.0,"Aha! kisüzemi, pasztörizált, szűretlen, világos IPA sör 5% 330 ml",599.0,599.0,599.0,599.0,0.0,0.0,0.0
5999138201500.0,"Kürt keserűlikőr 34,5% 0,7 l",4199.0,4199.0,4199.0,4199.0,0.0,0.0,0.0
5999138201449.0,Völgyes Duna-Tisza közi száraz vörösbor 11% 2 l,1049.0,1049.0,1049.0,1049.0,0.0,0.0,0.0
5999138201432.0,Völgyes Duna-Tisza közi száraz fehérbor 12% 2 l,1049.0,1049.0,1049.0,1049.0,0.0,0.0,0.0
5999138201425.0,Völgyes Duna-Tisza közi félédes vörösbor 10% 2 l,1049.0,1049.0,1049.0,1049.0,0.0,0.0,0.0
5999138201418.0,Völgyes Duna-Tisza közi félédes rozébor 11% 2 l,1049.0,1049.0,1049.0,1049.0,0.0,0.0,0.0
5999138201401.0,Völgyes Duna-Tisza közi félédes fehérbor 11% 2 l,1049.0,1049.0,1049.0,1049.0,0.0,0.0,0.0
5999138201197.0,"S-Budget narancs ízű szörp édesítőszerekkel 0,7 l",599.0,599.0,599.0,599.0,0.0,0.0,0.0
5999138201180.0,"S-Budget bodzavirág ízű szörp cukorral és édesítőszerekkel 0,7 l",699.0,699.0,699.0,699.0,0.0,0.0,0.0
5999138201173.0,"S-Budget málna ízű szörp cukorral és édesítőszerekkel 0,7 l",699.0,699.0,699.0,699.0,0.0,0.0,0.0
5999138201166.0,"S-Budget szamóca ízű szörp édesítőszerekkel 0,7 l",599.0,599.0,599.0,599.0,0.0,0.0,0.0
5999138201159.0,"S-Budget Zafír szén-dioxiddal dúsított természetes ásványvíz 1,5 l",159.0,159.0,159.0,159.0,0.0,0.0,0.0
5999138201142.0,"Szépvölgyi vegyes gyümölcspálinka 37,5% 0,5 l",4349.0,4349.0,4349.0,4349.0,0.0,0.0,0.0
5999138201104.0,"SPAR Verde Fröccsvíz szén-dioxiddal dúsított természetes ásványvíz 1,5 l",249.0,249.0,249.0,249.0,0.0,0.0,0.0
5999138201029.0,"Walden keserű likőr 34% 0,2 l",1409.0,1409.0,1409.0,1409.0,0.0,0.0,0.0
5999138201012.0,"Walden keserű likőr 34% 0,5 l",2729.0,2729.0,2729.0,2729.0,0.0,0.0,0.0
5999138201005.0,"Napoleon Grande Armée brandy 36% 0,7 l",4579.0,4579.0,4579.0,4579.0,0.0,0.0,0.0
5999138200992.0,"Girja vodka 37,5% 0,2 l",1489.0,1489.0,1489.0,1489.0,0.0,0.0,0.0
5999138200985.0,"Girja vodka 37,5% 0,5 l",2709.0,2709.0,2709.0,2709.0,0.0,0.0,0.0
5999076239887.0,"BioTechUSA Black Biscuit ízű bevont fehérjeszelet keksz darabokkal, cukrokkal, édesítőszerekkel 50 g",629.0,629.0,629.0,629.0,0.0,0.0,0.0
5999076239870.0,BioTechUSA Protein Dessert Bar Crunchy Caramel  50g,629.0,629.0,629.0,629.0,0.0,0.0,0.0
5999076238484.0,"BioTechUSA 100% Pure Whey eper ízű fehérje italpor, édesítőszerrel 28 g",519.0,519.0,519.0,519.0,0.0,0.0,0.0
5999033897464.0,S-Budget gyorsfagyasztott franciasaláta zöldségkeverék 1000 g,699.0,699.0,699.0,699.0,0.0,0.0,0.0
5999033897662.0,S-Budget UHT főzőtejszín 20% 500 ml,949.0,949.0,949.0,949.0,0.0,0.0,0.0
5999033897648.0,"S-Budget Trappista felezett, zsíros, félkemény sajt 700 g",2219.0,2219.0,2219.0,2219.0,0.0,0.0,0.0
5999033897617.0,SPAR uborkasaláta savanyúság hagymával 680 g,799.0,799.0,799.0,799.0,0.0,0.0,0.0
5999033897600.0,SPAR mini uborka 2-5 cm 680 g,1099.0,1099.0,1099.0,1099.0,0.0,0.0,0.0
5999033897594.0,SPAR csemegeuborka 3-6 cm 680 g,699.0,699.0,699.0,699.0,0.0,0.0,0.0
5999033897587.0,SPAR teljeskiőrlésű durum spagetti száraztészta 500 g,465.0,465.0,465.0,465.0,0.0,0.0,0.0
5999033897570.0,SPAR teljes kiőrlésű durum penne száraztészta 500 g,465.0,465.0,465.0,465.0,0.0,0.0,0.0
5999033897563.0,SPAR teljes kiőrlésű durum fusilli száraztészta 500 g,465.0,465.0,465.0,465.0,0.0,0.0,0.0
5999033897556.0,S-Budget Fusilli durum száraztészta 1000 g,999.0,999.0,999.0,999.0,0.0,0.0,0.0
5999033897549.0,S-Budget Spagetti durum száraztészta 1000 g,949.0,949.0,949.0,949.0,0.0,0.0,0.0
5999033897532.0,S-Budget Penne durum száraztészta 1000 g,999.0,999.0,999.0,999.0,0.0,0.0,0.0
5999033897440.0,S-Budget gyorsfagyasztott zöldborsó 1000 g,799.0,799.0,799.0,799.0,0.0,0.0,0.0
5999033897020.0,S-Budget Frissen Szeletelve füstölt-főtt gyorspácolt csemege sertés karaj 200 g,989.0,989.0,989.0,989.0,0.0,0.0,0.0
5999033897426.0,S-Budget magozott datolya 250 g,699.0,699.0,699.0,699.0,0.0,0.0,0.0
5999033897402.0,S-Budget csemegeuborka 6-9 cm 680 g,539.0,539.0,539.0,539.0,0.0,0.0,0.0
5999033897341.0,S-Budget magozott meggybefőtt 680 g,1299.0,1299.0,1299.0,1299.0,0.0,0.0,0.0
5999033897334.0,SPAR kovászos uborka természetes savanyítással 680 g,899.0,899.0,899.0,899.0,0.0,0.0,0.0
5999033897327.0,SPAR szeletelt uborka savanyúság 680 g,769.0,769.0,769.0,769.0,0.0,0.0,0.0
5999033897310.0,"S-Budget pirított, héjas napraforgómag 200 g",639.0,639.0,639.0,639.0,0.0,0.0,0.0
5999033897303.0,"S-Budget pirított, sózott héjas tökmag 200 g",699.0,699.0,699.0,699.0,0.0,0.0,0.0
5999033897280.0,SPAR osztályozatlan zsenge zöldborsó 690 g,649.0,649.0,649.0,649.0,0.0,0.0,0.0
5999033897273.0,S-Budget osztályozatlan finom zöldborsó 690 g,599.0,599.0,599.0,599.0,0.0,0.0,0.0
5999033897259.0,"SPAR vörösbab csemegekukoricával, enyhén csípős, paradicsomos mártásban 400 g",549.0,549.0,549.0,549.0,0.0,0.0,0.0
5999033897242.0,"S-Budget szuperédes, morzsolt, vákuumzárású csemegekukorica 340 g",329.0,329.0,329.0,329.0,0.0,0.0,0.0
5999033897693.0,S-Budget UHT főzőtejszín 10% 500 ml,769.0,769.0,769.0,769.0,0.0,0.0,0.0
5999033897761.0,S-Budget UHT főzőtejszín 10% 200 ml,419.0,419.0,419.0,419.0,0.0,0.0,0.0
5999033897785.0,S-Budget UHT főzőtejszín 21% 200 ml,399.0,399.0,399.0,399.0,0.0,0.0,0.0
5999033897792.0,S-Budget UHT habtejszín 30% 200 ml,499.0,499.0,499.0,499.0,0.0,0.0,0.0
5999033898218.0,S-Budget friss tojás M 18 db,1393.0,1393.0,1393.0,1393.0,0.0,0.0,0.0
5999033898201.0,S-Budget extra sárga friss tojás L 10 db,901.0,901.0,901.0,901.0,0.0,0.0,0.0
5999033898195.0,S-Budget friss tojás M 10 db,783.0,783.0,783.0,783.0,0.0,0.0,0.0
5999033898188.0,S-Budget friss tojás S 10 db,619.0,619.0,619.0,619.0,0.0,0.0,0.0
5999033898171.0,SPAR Hazai Szeretem gyorsfagyasztott kovásszal készült lángostészta 1 kg,949.0,949.0,949.0,949.0,0.0,0.0,0.0
5999033898164.0,S-Budget gyorsfagyasztott leveles tészta 4 x 125 g (500 g),599.0,599.0,599.0,599.0,0.0,0.0,0.0
5999033898157.0,S-Budget gyorsfagyasztott leveles tészta 500 g,599.0,599.0,599.0,599.0,0.0,0.0,0.0
5999033898072.0,SPAR Hazai Szeretem gyorsfagyasztott gyümölcsleves alap 450 g,999.0,999.0,999.0,999.0,0.0,0.0,0.0
5999033898058.0,S-Budget gyorsfagyasztott málna 450 g,1999.0,1999.0,1999.0,1999.0,0.0,0.0,0.0
5999033898041.0,S-Budget Spagetti Carbonara készétel 330 g,999.0,999.0,999.0,999.0,0.0,0.0,0.0
5999033898034.0,S-Budget Bolognai Penne készétel 330 g,999.0,999.0,999.0,999.0,0.0,0.0,0.0
5999033898027.0,S-Budget paprikás krumpli készétel 330 g,999.0,999.0,999.0,999.0,0.0,0.0,0.0
5999033898010.0,S-Budget csirkepaprikás orsótésztával készétel 330 g,999.0,999.0,999.0,999.0,0.0,0.0,0.0
5999033898003.0,S-Budget pásztortarhonya készétel 330 g,999.0,999.0,999.0,999.0,0.0,0.0,0.0
5999033897990.0,S-Budget Frissen Szeletelve parasztkolbász  200 g,999.0,999.0,999.0,999.0,0.0,0.0,0.0
5999033897983.0,S-Budget Frissen Szeletelve parasztkolbász 100 g,529.0,529.0,529.0,529.0,0.0,0.0,0.0
5999033897938.0,SPAR Natur*pur Bio morzsolt szuperédes csemegekukorica 340 g,699.0,699.0,699.0,699.0,0.0,0.0,0.0
5999033897921.0,SPAR morzsolt szuperédes csemegekukorica 165 g,289.0,289.0,289.0,289.0,0.0,0.0,0.0
5999033897914.0,SPAR morzsolt szuperédes csemegekukorica 340 g,399.0,399.0,399.0,399.0,0.0,0.0,0.0
5999033897891.0,SPAR Hazai Szeretem téliszalámi 400 g,1899.0,1899.0,1899.0,1899.0,0.0,0.0,0.0
5999033897877.0,SPAR Hazai Szeretem disznótoros csomag 420 g,1299.0,1299.0,1299.0,1299.0,0.0,0.0,0.0
5999033897860.0,SPAR Hazai Szeretem májas hurka 420 g,799.0,799.0,799.0,799.0,0.0,0.0,0.0
5999033897853.0,SPAR Hazai Szeretem véres hurka 420 g,799.0,799.0,799.0,799.0,0.0,0.0,0.0
5999033897112.0,S-Budget ételecet 20% 1 l,499.0,499.0,499.0,499.0,0.0,0.0,0.0
5999033897013.0,S-Budget Frissen Szeletelve füstölt-főtt gyorspácolt csemege sertés karaj 100 g,499.0,499.0,499.0,499.0,0.0,0.0,0.0
5999076238477.0,BioTech USA 100% Pure Whey Protein csokoládé ízű fehérjepor 28 g,519.0,519.0,519.0,519.0,0.0,0.0,0.0
5999033896115.0,SPAR elősütött fagyasztott sajtos stangli 6 x 75 g (450 g),1299.0,1299.0,1299.0,1299.0,0.0,0.0,0.0
5999033896382.0,SPAR bio mandula ital 1 l,489.0,489.0,489.0,489.0,0.0,0.0,0.0
5999033896375.0,SPAR bio kókuszos-rizses ital 1 l,489.0,489.0,489.0,489.0,0.0,0.0,0.0
5999033896368.0,SPAR bio rizs ital 1 l,489.0,489.0,489.0,489.0,0.0,0.0,0.0
5999033896351.0,SPAR bio zab ital 1 l,399.0,399.0,399.0,399.0,0.0,0.0,0.0
5999033896344.0,SPAR Hazai Szeretem liba májas 100 g,299.0,299.0,299.0,299.0,0.0,0.0,0.0
5999033896337.0,SPAR Hazai Szeretem kacsa májas 100 g,299.0,299.0,299.0,299.0,0.0,0.0,0.0
5999033896320.0,SPAR Hazai Szeretem sertés májas 100 g,299.0,299.0,299.0,299.0,0.0,0.0,0.0
5999033896252.0,S-Budget vaj 250 g,898.0,898.0,898.0,898.0,0.0,0.0,0.0
5999033896245.0,S-Budget gyorsfagyasztott zöldhüvelyű vágott zöldbab 1000 g,799.0,799.0,799.0,799.0,0.0,0.0,0.0
5999033896238.0,SPAR gyorsfagyasztott extra zsenge zöldborsó 450 g,449.0,449.0,449.0,449.0,0.0,0.0,0.0
5999033896214.0,SPAR Enjoy kétszemélyes vegyes tál 680 g,2790.0,2790.0,2790.0,2790.0,0.0,0.0,0.0
5999033896108.0,SPAR elősütött fagyasztott purpur zsemle 6 x 70 g (420 g),894.0,894.0,894.0,894.0,0.0,0.0,0.0
5999033897006.0,REGNUM Frissen Szeletelve extra sonka sertéscombból 200 g,999.0,999.0,999.0,999.0,0.0,0.0,0.0
5999033896092.0,"SPAR kelesztett, fagyasztott purpur kakaós csiga édesítőszerekkel 6 x 108 g (648 g)",1549.0,1549.0,1549.0,1549.0,0.0,0.0,0.0
5999033896085.0,"SPAR kelesztett, fagyasztott pizzás csiga 6 x 84 g (504 g)",1674.0,1674.0,1674.0,1674.0,0.0,0.0,0.0
5999033896078.0,"SPAR kelesztett, fagyasztott kakaós csiga 6 x 102 g (612 g)",1194.0,1194.0,1194.0,1194.0,0.0,0.0,0.0
5999033896061.0,SPAR elősütött fagyasztott császárzsemle 6 x 65 g (390 g),450.0,450.0,450.0,450.0,0.0,0.0,0.0
5999033896054.0,S-Budget gyorsfagyasztott brokkoli 750 g,1099.0,1099.0,1099.0,1099.0,0.0,0.0,0.0
5999033896047.0,S-Budget gyorsfagyasztott karfiol 750 g,1099.0,1099.0,1099.0,1099.0,0.0,0.0,0.0
5999033896030.0,S-Budget gyorsfagyasztott mexikói mix 1000 g,799.0,799.0,799.0,799.0,0.0,0.0,0.0
5999033896023.0,S-Budget gyorsfagyasztott tavaszi zöldségkeverék 1 kg,899.0,899.0,899.0,899.0,0.0,0.0,0.0
5999033896016.0,S-Budget gyorsfagyasztott zöldségkeverék 600 g,699.0,699.0,699.0,699.0,0.0,0.0,0.0
5999033896009.0,S-Budget gyorsfagyasztott gyalult tök kaporral 1000 g,899.0,899.0,899.0,899.0,0.0,0.0,0.0
5999033895910.0,"SPAR Enjoy olasz stílusú saláta mozzarella sajttal, krutonnal és joghurtos öntettel 160 g + 40 ml",1099.0,1099.0,1099.0,1099.0,0.0,0.0,0.0
5999033896511.0,SPAR Hazai Szeretem szeletelt téliszalámi 100 g,799.0,799.0,799.0,799.0,0.0,0.0,0.0
5999033896573.0,SPAR bio kakaós zabital 1 l,599.0,599.0,599.0,599.0,0.0,0.0,0.0
5999033896627.0,S-Budget natúr gombaszeletek tönkkel 400 g,479.0,479.0,479.0,479.0,0.0,0.0,0.0
5999033896641.0,SPAR Frissen Szeletelve Laxenburger sertés párizsi 100 g,393.0,393.0,393.0,393.0,0.0,0.0,0.0
5999033896993.0,REGNUM Frissen Szeletelve szeletelt extra sonka sertéscombból 100 g,539.0,539.0,539.0,539.0,0.0,0.0,0.0
5999033896986.0,REGNUM Frissen Szeletelve zala felvágott sertéshúsból 300 g,949.0,949.0,949.0,949.0,0.0,0.0,0.0
5999033896979.0,REGNUM Frissen Szeletelve zala felvágott sertéshúsból 150 g,479.0,479.0,479.0,479.0,0.0,0.0,0.0
5999033896962.0,REGNUM Frissen Szeletelve szeletelt olasz felvágott sertés- és marhahúsból 300 g,949.0,949.0,949.0,949.0,0.0,0.0,0.0
