barcode_norm,product_name_old,product_name_new,category_norm_old,category_norm_new,category_base_old,category_base_new,unit_price_old,unit_price_new
9100000804262,SPAR Natur*pur Bio hidegen sajtolt kókuszolaj 400 ml,SPAR Natur*pur Bio hidegen sajtolt kókuszolaj 400 ml,antipasti-159,savanyusag-161,antipasti,savanyusag,3179.0,3179.0
5997003581108,Vénusz 100% első préselésű finomított napraforgó-étolaj 2 l,Vénusz 100% első préselésű finomított napraforgó-étolaj 2 l,antipasti-159,savanyusag-161,antipasti,savanyusag,1830.0,1830.0
5997003581023,Vénusz 100% első préselésű finomított napraforgó-étolaj 5 l,Vénusz 100% első préselésű finomított napraforgó-étolaj 5 l,antipasti-159,savanyusag-161,antipasti,savanyusag,4544.0,4544.0
5997003581139,"Vénusz 100% első préselésű, finomított napraforgó-étolaj 1 l","Vénusz 100% első préselésű, finomított napraforgó-étolaj 1 l",antipasti-159,savanyusag-161,antipasti,savanyusag,919.0,919.0
5997003583034,Vénusz D-vitamin finomított étolaj 1 l,Vénusz D-vitamin finomított étolaj 1 l,antipasti-159,savanyusag-161,antipasti,savanyusag,919.0,919.0
5997003583027,"Vénusz Omega finomított étolaj, 1000 ml","Vénusz Omega finomított étolaj, 1000 ml",antipasti-159,savanyusag-161,antipasti,savanyusag,919.0,919.0
5997003584574,"Vénusz Plusz Zöldfűszeres repceétolaj rozmaringos, oregánós és bazsalikomos fűszerezéssel 250 ml","Vénusz Plusz Zöldfűszeres repceétolaj rozmaringos, oregánós és bazsalikomos fűszerezéssel 250 ml",antipasti-159,savanyusag-161,antipasti,savanyusag,799.0,799.0
5997003584567,"Vénusz Plusz repceétolaj fokhagymás, paradicsomos és bazsalikomos fűszerezéssel 250 ml","Vénusz Plusz repceétolaj fokhagymás, paradicsomos és bazsalikomos fűszerezéssel 250 ml",antipasti-159,savanyusag-161,antipasti,savanyusag,799.0,799.0
5997003583065,Vénusz sütőolaj 1 l,Vénusz sütőolaj 1 l,antipasti-159,savanyusag-161,antipasti,savanyusag,965.0,965.0
9312631142440,Dilmah Jasmine filteres zöld tea 20 filter 30 g,Dilmah Jasmine filteres zöld tea 20 filter 30 g,asvanyviz-138,szensavas-uditoital-141,asvanyviz,szensavas-uditoital,1069.0,1069.0
9312631142433,Dilmah Pure Green filteres zöld tea 20 filter 30 g,Dilmah Pure Green filteres zöld tea 20 filter 30 g,asvanyviz-138,szensavas-uditoital-141,asvanyviz,szensavas-uditoital,1069.0,1069.0
5900396016188,Loyd citromhéjjal és citromfűvel ízesített filteres zöld tea 20 filter 30 g,Loyd aromatizált zöld tea citrom és citromfű ízesítéssel 20 filter 30 g,asvanyviz-138,szensavas-uditoital-141,asvanyviz,szensavas-uditoital,794.0,794.0
5998794304945,Naturland natúr zöld tea 20 filter 30 g,Naturland natúr zöld tea 20 filter 30 g,asvanyviz-138,szensavas-uditoital-141,asvanyviz,szensavas-uditoital,889.0,889.0
8711000895917,Pickwick Orange & Mandarin Green Tea 20 Tea Bags 30 g,Pickwick Orange & Mandarin Green Tea 20 Tea Bags 30 g,asvanyviz-138,szensavas-uditoital-141,asvanyviz,szensavas-uditoital,919.0,919.0
5997100022511,Pickwick citromízű zöld tea 20 filter 40 g,Pickwick citromízű zöld tea 20 filter 40 g,asvanyviz-138,szensavas-uditoital-141,asvanyviz,szensavas-uditoital,919.0,919.0
5997100003909,Pickwick eperízű zöld tea indiai citromfűvel 20 filter 30 g,Pickwick eperízű zöld tea indiai citromfűvel 20 filter 30 g,asvanyviz-138,szensavas-uditoital-141,asvanyviz,szensavas-uditoital,919.0,919.0
8711000294215,Pickwick zöld tea 20 filter 30 g,Pickwick zöld tea 20 filter 30 g,asvanyviz-138,szensavas-uditoital-141,asvanyviz,szensavas-uditoital,919.0,919.0
9100100122655,SPAR zöld tea 20 filter 40 g,SPAR zöld tea 20 filter 40 g,asvanyviz-138,szensavas-uditoital-141,asvanyviz,szensavas-uditoital,630.0,630.0
5901086079650,Teekanne Yuzu ízesítésű zöld tea 20 filter 35 g,Teekanne Yuzu ízesítésű zöld tea 20 filter 35 g,asvanyviz-138,szensavas-uditoital-141,asvanyviz,szensavas-uditoital,964.0,964.0
5901086001002,Teekanne Zen Chai citrom és mangó ízesítésű zöld tea 20 filter 35 g,Teekanne Zen Chai citrom és mangó ízesítésű zöld tea 20 filter 35 g,asvanyviz-138,szensavas-uditoital-141,asvanyviz,szensavas-uditoital,964.0,964.0
5901086002658,Teekanne gyömbér és citrom ízesítésű zöld tea 20 filter 35 g,Teekanne gyömbér és citrom ízesítésű zöld tea 20 filter 35 g,asvanyviz-138,szensavas-uditoital-141,asvanyviz,szensavas-uditoital,964.0,964.0
70177173159,Twinings citromízű zöld tea 25 filter 40 g,Twinings citromízű zöld tea 25 filter 40 g,asvanyviz-138,szensavas-uditoital-141,asvanyviz,szensavas-uditoital,1819.0,1819.0
5054563931832,Aquafresh Clean & Flex Medium fogkefe 2 db,Aquafresh Clean & Flex Medium fogkefe 2 db,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,694.0,734.0
8718951561441,COLG.FKEFE 360/DEEP CLEAN1+1DB,COLG.FKEFE 360/DEEP CLEAN1+1DB,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,1710.0,1889.0
8718951613997,Colgate Bluey gyerek fogkefe 3-5 éves korig 2 db,Colgate Bluey gyerek fogkefe 3-5 éves korig 2 db,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,944.0,1259.0
8714789732244,Colgate Extra Clean közepes fogkefe 2 db,Colgate Extra Clean közepes fogkefe 2 db,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,484.0,524.0
8714789490113,Colgate Max White közepes fogkefe 2 db,Colgate Max White közepes fogkefe 2 db,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,1244.0,1469.0
8850006330449,Colgate Premier Clean közepes fogkefe 1 db,Colgate Premier Clean közepes fogkefe 1 db,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,579.0,629.0
8718951518759,Colgate Ultra Soft lágy fogkefe 2 db,Colgate Ultra Soft lágy fogkefe 2 db,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,1449.0,1784.0
5900273113191,Colgate Zig Zag közepes fogkefe 2 db,Colgate Zig Zag közepes fogkefe 2 db,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,724.0,839.0
9100000033921,Denta Kiss viaszolt fogselyem 75 m,Denta Kiss viaszolt fogselyem 75 m,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,734.0,734.0
8700216749497,"ORAL-B Junior Manuális Fogkefe – Extra Puha Sörték – 6–12 Éveseknek, 1","ORAL-B Junior Manuális Fogkefe – Extra Puha Sörték – 6–12 Éveseknek, 1",azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,869.0,944.0
8700216445962,"ORAL-B PRO-CLEAN Fogkefe – Eltávolítja A Lepedéket És Küzd – Medium Sörték, 2","ORAL-B PRO-CLEAN Fogkefe – Eltávolítja A Lepedéket És Küzd – Medium Sörték, 2",azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,1239.0,1364.0
3014260022839,Oral-B 3 Effect Medium Manual Toothbrush x2,Oral-B 3 Effect Medium Manual Toothbrush x2,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,609.0,629.0
8006540847367,"Oral-B Pro Precision Clean Fogkefefejek, 2 db","Oral-B Pro Precision Clean Fogkefefejek, 2 db",azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,4619.0,4619.0
3014260022082,"Oral-B Pro-Expert CrossAction All In One Medium kézi fogkefe, 2 db","Oral-B Pro-Expert CrossAction All In One Medium kézi fogkefe, 2 db",azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,1529.0,1679.0
3014260101503,Oral-B – OM026 123 Ragyogó Tisztaság Fogkefe 40 Közepes Keménységű Sörte – db,Oral-B – OM026 123 Ragyogó Tisztaság Fogkefe 40 Közepes Keménységű Sörte – db,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,744.0,839.0
5054563050137,Parodontax Gums & Teeth fogkefe 3 db,Parodontax Gums & Teeth fogkefe 3 db,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,2594.0,2834.0
9100000913254,S-Budget Perfect Clean fogkefe pótfejek 4 db,S-Budget Perfect Clean fogkefe pótfejek 4 db,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,3464.0,3464.0
9100000894492,S-Budget Soft-Medium fogkefe 4 db,S-Budget Soft-Medium fogkefe 4 db,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,389.0,379.0
5054563257031,Sensodyne Deep Clean lágy sörtéjű fogkefe,Sensodyne Deep Clean lágy sörtéjű fogkefe,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,1144.0,1259.0
5054563029706,Sensodyne Repair & Protect Soft fogkefe 2 db,Sensodyne Repair & Protect Soft fogkefe 2 db,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,1994.0,1994.0
8413300264270,Signal Classic Clean közepes keménységű fogkefe,Signal Classic Clean közepes keménységű fogkefe,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,419.0,629.0
8712561937917,Signal Sensisoft Gum Care Sensitive Soft Toothbrush,Signal Sensisoft Gum Care Sensitive Soft Toothbrush,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,784.0,839.0
8718114201641,Signal Super Mario extra puha fogkefe 0-6 év,Signal Super Mario extra puha fogkefe 0-6 év,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,784.0,839.0
8718114198903,Signal White Now White System Medium Toothbrush,Signal White Now White System Medium Toothbrush,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,1049.0,1154.0
7610108043583,elmex Junior puha gyerek fogkefe 6-12 éves gyermekeknek 1 db,elmex Junior puha gyerek fogkefe 6-12 éves gyermekeknek 1 db,azsiai-tesztafelek-293,fuszerkeverek-298,azsiai-tesztafelek,fuszerkeverek,1175.0,1259.0
5901594001921,"1664 Rosé málna ízű ízesített búzasör, bodza és málna gyümölcslével 4,5% 330 ml","1664 Rosé málna ízű ízesített búzasör, bodza és málna gyümölcslével 4,5% 330 ml",barna-sor-232,cider-236,barna-sor,cider,605.0,605.0
5901594001914,"1664 Rosé málna ízű ízesített búzasör, bodza és málna gyümölcslével 4,5% 500 ml","1664 Rosé málna ízű ízesített búzasör, bodza és málna gyümölcslével 4,5% 500 ml",barna-sor-232,cider-236,barna-sor,cider,659.0,659.0
5998817530528,"Borsodi Tropical ale szűretlen felsőerjesztésű sörkülönlegesség 4% 0,5 l","Borsodi Tropical ale szűretlen felsőerjesztésű sörkülönlegesség 4% 0,5 l",barna-sor-232,cider-236,barna-sor,cider,564.0,564.0
9028800150665,"Desperados Original agavé párlat ízesítésű világos sörkülönlegesség 5,9% 330 ml","Desperados Original agavé párlat ízesítésű világos sörkülönlegesség 5,9% 330 ml",barna-sor-232,cider-236,barna-sor,cider,639.0,639.0
5900014021976,"Garage Hard Lemon citrom ízesítésű ízesített maláta sör 4,5 400 ml","Garage Hard Lemon citrom ízesítésű ízesített maláta sör 4,5 400 ml",barna-sor-232,cider-236,barna-sor,cider,679.0,679.0
5900014230040,"Garage Hard Strawberry epres margarita ízesítésű ízesített maláta sör 4,5% 400 ml","Garage Hard Strawberry epres margarita ízesítésű ízesített maláta sör 4,5% 400 ml",barna-sor-232,cider-236,barna-sor,cider,679.0,679.0
5998818174158,"Gösser Natur Zitrone citromos sörital 2,0% 500 ml","Gösser Natur Zitrone citromos sörital 2,0% 500 ml",barna-sor-232,cider-236,barna-sor,cider,469.0,469.0
5999566203046,"Horizont Morning Joe minőségi, szűretlen, kávéval és kakaóbabbal ízesített barna sör 6% 330 ml","Horizont Morning Joe minőségi, szűretlen, kávéval és kakaóbabbal ízesített barna sör 6% 330 ml",barna-sor-232,cider-236,barna-sor,cider,1319.0,1414.0
5411223007137,"Lindemans Kriek belga meggyes lambic ízesített sör cukorral és édesítőszerrel 3,5% 0,25 l","Lindemans Kriek belga meggyes lambic ízesített sör cukorral és édesítőszerrel 3,5% 0,25 l",barna-sor-232,cider-236,barna-sor,cider,1319.0,1319.0
5411223005300,"Lindemans Tarot Noir belga vörös erdei gyümölcsös lambic sör 8% 0,25 l","Lindemans Tarot Noir belga vörös erdei gyümölcsös lambic sör 8% 0,25 l",barna-sor-232,cider-236,barna-sor,cider,1424.0,1424.0
8593868007875,Miller Lime világos sör és szénsavas limeízű ital keveréke 4% 330 ml,Miller Lime világos sör és szénsavas limeízű ital keveréke 4% 330 ml,barna-sor-232,cider-236,barna-sor,cider,605.0,605.0
5410263929775,Mort Subite Kriek belga meggyes lambic típusú sörkülönlegesség 4% 250 ml,Mort Subite Kriek belga meggyes lambic típusú sörkülönlegesség 4% 250 ml,barna-sor-232,cider-236,barna-sor,cider,794.0,794.0
5999860934479,"Pannonhalmi Főapátság Sörfőzde Meggy Ale 4,2% 0,33 l","Pannonhalmi Főapátság Sörfőzde Meggy Ale 4,2% 0,33 l",barna-sor-232,cider-236,barna-sor,cider,1109.0,1099.0
5998817919521,"Pécsi Sör Prémium Meggy világos sör és meggy ízű szénsavas üdítőital keverék 4% 0,5 l","Pécsi Sör Prémium Meggy világos sör és meggy ízű szénsavas üdítőital keverék 4% 0,5 l",barna-sor-232,cider-236,barna-sor,cider,524.0,524.0
5998818174400,Soproni Meggy Ale szűretlen felsőerjesztésű sörkülönlegesség 4% 500 ml,Soproni Meggy Ale szűretlen felsőerjesztésű sörkülönlegesség 4% 500 ml,barna-sor-232,cider-236,barna-sor,cider,554.0,554.0
5999886783228,Grand Fett kacsazsír 190 g,Grand Fett kacsazsír 190 g,baromfi-119,birka-barany-borju-juh-122,baromfi,birka-barany-borju-juh,660.0,660.0
5999886783211,Grand Fett libazsír 190 g,Grand Fett libazsír 190 g,baromfi-119,birka-barany-borju-juh-122,baromfi,birka-barany-borju-juh,660.0,660.0
5997089790043,Hajdúhús hagyományos mangalicazsír 500 g,Hajdúhús hagyományos mangalicazsír 500 g,baromfi-119,birka-barany-borju-juh-122,baromfi,birka-barany-borju-juh,987.0,987.0
5999884485605,Palcsó házi sült sertészsír 450 g,Palcsó házi sült sertészsír 450 g,baromfi-119,birka-barany-borju-juh-122,baromfi,birka-barany-borju-juh,493.0,412.0
5998002319280,Pápai sertészsír 500 g,Pápai sertészsír 500 g,baromfi-119,birka-barany-borju-juh-122,baromfi,birka-barany-borju-juh,409.0,409.0
5999033893381,S-Budget étkezési sertészsír 400 g,S-Budget étkezési sertészsír 400 g,baromfi-119,birka-barany-borju-juh-122,baromfi,birka-barany-borju-juh,379.0,379.0
5941871102262,Székely Csemege székely fűszeres zsír 450 g,Székely Csemege székely fűszeres zsír 450 g,baromfi-119,birka-barany-borju-juh-122,baromfi,birka-barany-borju-juh,1071.0,1071.0
5941871100886,Székely Csemege székely tepertő 200 g,Székely Csemege székely tepertő 200 g,baromfi-119,birka-barany-borju-juh-122,baromfi,birka-barany-borju-juh,2099.0,2099.0
5941871101746,Székely Csemege székely tepertőkrém 140 g,Székely Csemege székely tepertőkrém 140 g,baromfi-119,birka-barany-borju-juh-122,baromfi,birka-barany-borju-juh,1469.0,1469.0
8715700421834,Heinz mustáros-kapros ízű hamburger szósz 230 g,Heinz mustáros-kapros ízű hamburger szósz 230 g,bebietelek-221,gyumolcs-6,bebietelek,gyumolcs,1484.0,1589.0
11210697003,Tabasco Sriracha csípős szósz 256 ml,Tabasco Sriracha csípős szósz 256 ml,bebietelek-221,gyumolcs-6,bebietelek,gyumolcs,2289.0,2289.0
11210009387,Tabasco mérsékelten csípős Jalapeno zöldpaprikás szósz 60 ml,Tabasco mérsékelten csípős Jalapeno zöldpaprikás szósz 60 ml,bebietelek-221,gyumolcs-6,bebietelek,gyumolcs,1695.0,1695.0
5997010308866,Univer hamburger szósz 420 g,Univer hamburger szósz 420 g,bebietelek-221,gyumolcs-6,bebietelek,gyumolcs,1430.0,1430.0
5999557851607,Friss pecsenye nyúl combfilé 250 g,Friss pecsenye nyúl combfilé 250 g,belsosegek-126,fagyasztott-husok-129,belsosegek,fagyasztott-husok,2519.0,2519.0
5999033800433,REGNUM darált marhahús 400 g,REGNUM darált marhahús 400 g,birka-barany-borju-juh-122,nyul-125,birka-barany-borju-juh,nyul,1829.0,1829.0
5999033882040,REGNUM marha hamburger húspogácsa 200 g,REGNUM marha hamburger húspogácsa 200 g,birka-barany-borju-juh-122,nyul-125,birka-barany-borju-juh,nyul,1199.0,1199.0
5999033893138,Regnum cheddar sajttal töltött marha Angus hamburger húspogácsa 350 g,Regnum cheddar sajttal töltött marha Angus hamburger húspogácsa 350 g,birka-barany-borju-juh-122,nyul-125,birka-barany-borju-juh,nyul,3445.0,3445.0
9100000020105,SPAR Classic Beef Jerky pácolt szárított marhahús csíkok 40 g,SPAR Classic Beef Jerky pácolt szárított marhahús csíkok 40 g,birka-barany-borju-juh-122,nyul-125,birka-barany-borju-juh,nyul,1679.0,1679.0
5999548673928,Classic gyorsfagyasztott afrikai harcsafilé 540 g,Classic gyorsfagyasztott afrikai harcsafilé 540 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,2484.0,2484.0
5999548675618,Classic gyorsfagyasztott alaszkai tőkehalfilé 540 g,Classic gyorsfagyasztott alaszkai tőkehalfilé 540 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,2054.0,2054.0
5999548674888,Classic gyorsfagyasztott csendes-óceáni lazac 540 g,Classic gyorsfagyasztott csendes-óceáni lazac 540 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,5075.0,5075.0
5999548675786,Classic gyorsfagyasztott garnélarák 400 g,Classic gyorsfagyasztott garnélarák 400 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,4134.0,4134.0
5999548675403,Classic gyorsfagyasztott nílusi sügérfilé 540 g,Classic gyorsfagyasztott nílusi sügérfilé 540 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,4429.0,4429.0
5999548675441,Classic gyorsfagyasztott tilápia filé 540 g,Classic gyorsfagyasztott tilápia filé 540 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,2699.0,2699.0
8005025042013,"Előfőzött, gyorsfagyasztott marhapacal 1 kg","Előfőzött, gyorsfagyasztott marhapacal 1 kg",borok-189,gyumolcsbor-193,borok,gyumolcsbor,2915.0,2915.0
5905009021207,FRoSTA gyorsfagyasztott arany halrudak halfiléből 10 db 300 g,FRoSTA gyorsfagyasztott arany halrudak halfiléből 10 db 300 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,1769.0,1769.0
5900972000716,FRoSTA gyorsfagyasztott elősütött halrudak halfiléből aranyló ropogós panírban 15 db 450 g,FRoSTA gyorsfagyasztott elősütött halrudak halfiléből aranyló ropogós panírban 15 db 450 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,2599.0,2599.0
5905009026882,FRoSTA gyorsfagyasztott filé de luxe spenót szósszal 2 db 220 g,FRoSTA gyorsfagyasztott filé de luxe spenót szósszal 2 db 220 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,1559.0,1559.0
5905009021184,FRoSTA gyorsfagyasztott hal steak 250 g,FRoSTA gyorsfagyasztott hal steak 250 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,1874.0,1874.0
5998270715357,Fanan Falafel csicseriborsó fasírt 450 g,Fanan Falafel csicseriborsó fasírt 450 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,1644.0,1644.0
5997451300238,Gergely gyorsfagyasztott vadasmártás 500 g,Gergely gyorsfagyasztott vadasmártás 500 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,1009.0,1009.0
9008695415124,Iglo gyorsfagyasztott halrudacska 15 x 28 g (420 g),Iglo gyorsfagyasztott halrudacska 15 x 28 g (420 g),borok-189,gyumolcsbor-193,borok,gyumolcsbor,2704.0,2704.0
9008695416527,Iglo gyorsfagyasztott halrúd ropogós bundában 12 x 28 g (336 g),Iglo gyorsfagyasztott halrúd ropogós bundában 12 x 28 g (336 g),borok-189,gyumolcsbor-193,borok,gyumolcsbor,2734.0,2734.0
5999568675209,Master Good Fini Dino Dinoszaurusz Nuggets gyorsfagyasztott panírozott csirke mellhús 800 g,Master Good Fini Dino Dinoszaurusz Nuggets gyorsfagyasztott panírozott csirke mellhús 800 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,2914.0,2914.0
5996638004389,Master Good Master King Viva gyorsfagyasztott csirke nachos 500 g,Master Good Master King Viva gyorsfagyasztott csirke nachos 500 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,2079.0,2079.0
5999550785008,Master Good gyorsfagyasztott csirkemáj szív nélkül 500 g,Master Good gyorsfagyasztott csirkemáj szív nélkül 500 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,519.0,519.0
5998202960466,Nádudvari gyorsfagyasztott rántott karfiol 450 g,Nádudvari gyorsfagyasztott rántott karfiol 450 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,1295.0,1295.0
5998202960657,"Nádudvari gyorsfagyasztott szeletelt, készre sütött rántott csirkemell 600 g","Nádudvari gyorsfagyasztott szeletelt, készre sütött rántott csirkemell 600 g",borok-189,gyumolcsbor-193,borok,gyumolcsbor,2944.0,2944.0
5999572520076,Ripp-Ropp Gourmet gyorsfagyasztott Kentucky stílusú csirkemell csíkok 500 g,Ripp-Ropp Gourmet gyorsfagyasztott Kentucky stílusú csirkemell csíkok 500 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,2630.0,2630.0
5999566243141,Ripp-Ropp Gourmet gyorsfagyasztott rántott sertéskaraj 600 g,Ripp-Ropp Gourmet gyorsfagyasztott rántott sertéskaraj 600 g,borok-189,gyumolcsbor-193,borok,gyumolcsbor,2124.0,2124.0
