product_name,barcode,unit_price,categories,image_urls
Classic gyorsfagyasztott trópusi gyümölcs mix 250 g,5999548674048,1559.0,boralapu-italok-sherry-egyeb-szeszezett-bor-194,https://imageproxy.wolt.com/assets/697218753c4317679c57f653;https://imageproxy.wolt.com/assets/697218753c4317679c57f652
Coca-Cola és Jack Daniel's Tenessee Whiskey alkoholos szénsavas üdítőital 5% 330 ml,5993330003443,1099.0,pekaru-241,https://imageproxy.wolt.com/assets/6a2302ed6daab3e35af06627
Colgate Max Fresh Cooling Crystals fogkrém 75ml,8718951313255,734.0,sutemeny-299,https://imageproxy.wolt.com/assets/69205c3e06e04050fa7f5fce;https://imageproxy.wolt.com/assets/69205c3e06e04050fa7f5fcd
Colgate Max White Sparkle Diamonds fogfehérítő fogkrém 75 ml,8718951314795,734.0,sutemeny-299,https://imageproxy.wolt.com/assets/680a548d9392d88b9bf90462;https://imageproxy.wolt.com/assets/680a548e9392d88b9bf90468
Colgate Total Whitening fogfehérítő fogkrém 75 ml,8718951226807,944.0,sutemeny-299,https://imageproxy.wolt.com/assets/6989cc999b8bf6759953b37c;https://imageproxy.wolt.com/assets/69f1bc78126eb988a892ffbb
Colgate Whitening fogfehérítő fogkrém 75 ml,6920354836091,419.0,sutemeny-299,https://imageproxy.wolt.com/assets/689bb49a87a8f04a4a7dde67;https://imageproxy.wolt.com/assets/689bb49a87a8f04a4a7dde6d
"Connemara ír whiskey 40% 0,7 l",5999139001079,19054.0,pekaru-241,https://imageproxy.wolt.com/assets/689b95baf18c6aaa8030b977
Corega Fogínyvédő műfogsorrögzítő krém 40 g,5054563014412,1839.0,sutemeny-299,https://imageproxy.wolt.com/assets/689b79ec9bbcfa1dc39bb475
"Cornexi epres vaníliaízű instant zabkása hozzáadott cukor nélkül, édesítőszerrel 55 g",5998038318738,259.0,pizzak-131,https://imageproxy.wolt.com/assets/699d9a0069f5f7b0b694aaa9
Csabai csemege szárazkolbász 250 g,5998001793975,1994.0,baromfi-119,https://imageproxy.wolt.com/assets/69678ca433f5684139c969d2;https://imageproxy.wolt.com/assets/69678ca433f5684139c969d3
Családi ajándékkosár,5998574302161,37899.0,cukormentes-257,https://imageproxy.wolt.com/assets/689bb1ed87a8f04a4a7dd519;https://imageproxy.wolt.com/assets/689bb1ed87a8f04a4a7dd51b
Csipet Ropi 80 g,5997424311414,340.0,feher-bor-190,https://imageproxy.wolt.com/assets/689b840a87a8f04a4a7d9645
Csoda Konyha Carbonara mártás alappor 26 g,5997359136588,345.0,vilagos-sor-231,https://imageproxy.wolt.com/assets/689b830e87a8f04a4a7d942b
Csoda Konyha bolognai mártás alappor 47 g,5997359136557,345.0,vilagos-sor-231,https://imageproxy.wolt.com/assets/689b830e87a8f04a4a7d9427
Csoda Konyha mexikói chilis bab alappor 45 g,5997359136571,345.0,vilagos-sor-231,https://imageproxy.wolt.com/assets/689b830e87a8f04a4a7d942a
Csoda Konyha milánói mártás alappor 48 g,5997359136564,345.0,vilagos-sor-231,https://imageproxy.wolt.com/assets/689b830e87a8f04a4a7d9428
Csokoládé ízű gyűrűs fánk,,174.0,dinnyek-9,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/e0451e00-f60a-11f0-9d7d-1631d6269087_177257.jpg
Csomagolt hegyes erős paprika 500 g,,747.0,virsli-62,https://imageproxy.wolt.com/assets/6a0585672d649b967827ae43
Csíki Csipsz szarvasgombás ízesítésű pattogatott kukorica 40 g,5941904702360,539.0,borok-189,https://imageproxy.wolt.com/assets/689b7d829bbcfa1dc39bbb9b;https://imageproxy.wolt.com/assets/689b7d839bbcfa1dc39bbb9f
Czelli Malom omlós pogácsa lisztkeverék 1 kg,5997570500045,1379.0,enjoy-termekek-160,https://imageproxy.wolt.com/assets/689bb09587a8f04a4a7dd0c9
Czelli Malom vidéki kenyér lisztkeverék 1 kg,5997570500014,1165.0,enjoy-termekek-160,https://imageproxy.wolt.com/assets/6a1965975a2aca63c5597e51
DESPAR PREMIUM Salsiccia olasz húskészítmény 300 g,5999139401664,2099.0,baromfi-119,https://imageproxy.wolt.com/assets/689b95f99bbcfa1dc39bcc7f;https://imageproxy.wolt.com/assets/689b95fa9bbcfa1dc39bcc85
DESPAR Pinsa elősütött búzalisztből készült lepény durumbúzadarával és extraszűz olívaolajjal 230 g,9100000042619,1079.0,glutenmentes-85,https://imageproxy.wolt.com/assets/689baa5687a8f04a4a7dbf8a;https://imageproxy.wolt.com/assets/689baa5787a8f04a4a7dbf8f
DESPAR szarvasgombás majonéz 180 g,8001300244387,1364.0,tapszerek-224,https://imageproxy.wolt.com/assets/689bb11e9bbcfa1dc39bea29;https://imageproxy.wolt.com/assets/689bb11f9bbcfa1dc39bea2d
